N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.186938654E+00 1.192976046E+00 1.196109777E+00 1.201658912E+00 1.206063823E+00 1.205525327E+00 1.202279470E+00 1.203225209E+00 1.210539361E+00
1.016672606E+01 1.187599348E+00 1.193899255E+00 1.197356729E+00 1.203304970E+00 1.208221952E+00 1.208365132E+00 1.206101480E+00 1.208330031E+00 1.209890123E+00
1.033324570E+01 1.188088385E+00 1.194580655E+00 1.198287133E+00 1.204546617E+00 1.209868364E+00 1.210559330E+00 1.209114377E+00 1.212694799E+00 1.218262908E+00
1.049996187E+01 1.188464943E+00 1.195096347E+00 1.198996957E+00 1.205506613E+00 1.211164315E+00 1.212327789E+00 1.211617276E+00 1.216420748E+00 1.225239462E+00
1.066670514E+01 1.188777675E+00 1.195509426E+00 1.199567983E+00 1.206293741E+00 1.212249470E+00 1.213858411E+00 1.213859239E+00 1.219771931E+00 1.231103958E+00
1.083333839E+01 1.189068436E+00 1.195873628E+00 1.200071328E+00 1.207003521E+00 1.213245172E+00 1.215314297E+00 1.216042514E+00 1.222989957E+00 1.236258453E+00
1.100000000E+01 1.189376070E+00 1.196237548E+00 1.200571880E+00 1.207717834E+00 1.214274186E+00 1.216844539E+00 1.218320660E+00 1.226224054E+00 1.241056108E+00
1.116672606E+01 1.189739835E+00 1.196648950E+00 1.201132992E+00 1.208519918E+00 1.215436240E+00 1.218550693E+00 1.220794952E+00 1.229556067E+00 1.245339275E+00
1.133324570E+01 1.190202141E+00 1.197167093E+00 1.201820469E+00 1.209490736E+00 1.216824184E+00 1.220530735E+00 1.223515230E+00 1.232952737E+00 1.249550849E+00
1.149996187E+01 1.190809982E+00 1.197832241E+00 1.202704720E+00 1.210712889E+00 1.218515536E+00 1.222841166E+00 1.226490134E+00 1.236446873E+00 1.253571307E+00
1.166670514E+01 1.191614540E+00 1.198719489E+00 1.203859781E+00 1.212262932E+00 1.220577059E+00 1.225486863E+00 1.229705515E+00 1.240070950E+00 1.257570519E+00
1.183333839E+01 1.192668675E+00 1.199885492E+00 1.205358270E+00 1.214203838E+00 1.223033956E+00 1.228469468E+00 1.233144101E+00 1.243812957E+00 1.261671472E+00
1.200000000E+01 1.194022961E+00 1.201400962E+00 1.207262464E+00 1.216575995E+00 1.225902027E+00 1.231784786E+00 1.236799372E+00 1.247732635E+00 1.265993636E+00
1.216672606E+01 1.195721634E+00 1.203321317E+00 1.209606137E+00 1.219391626E+00 1.229147563E+00 1.235369912E+00 1.240680558E+00 1.251868054E+00 1.270516438E+00
1.233324570E+01 1.197798866E+00 1.205681362E+00 1.212418015E+00 1.222650112E+00 1.232761304E+00 1.239255848E+00 1.244809153E+00 1.256270895E+00 1.275058869E+00
1.249996187E+01 1.200274073E+00 1.208499924E+00 1.215674364E+00 1.226290961E+00 1.236698123E+00 1.243417303E+00 1.249210416E+00 1.260954213E+00 1.280083036E+00
1.266670514E+01 1.203145728E+00 1.211722647E+00 1.219337761E+00 1.230306265E+00 1.240953461E+00 1.247877830E+00 1.253904967E+00 1.265964388E+00 1.285382027E+00
1.283333839E+01 1.206388414E+00 1.215354013E+00 1.223363653E+00 1.234648180E+00 1.245512585E+00 1.252629900E+00 1.258906787E+00 1.271270876E+00 1.290935777E+00
1.300000000E+01 1.209958580E+00 1.219322734E+00 1.227713540E+00 1.239385446E+00 1.250363175E+00 1.257683551E+00 1.264223465E+00 1.276920049E+00 1.296874947E+00
