T d154 d184 d214 d244
d 150 180 210 240
290 1.177313000E-03 1.061673000E-03 9.886790000E-04 9.402900000E-04
295 1.166843000E-03 1.063043000E-03 1.005725000E-03 9.523130000E-04
300 1.168053000E-03 1.080547000E-03 1.037265000E-03 9.864240000E-04
305 1.256163000E-03 1.178293000E-03 1.129540000E-03 1.114679000E-03
310 1.400428000E-03 1.331341000E-03 1.289507000E-03 1.259586000E-03
315 1.580274000E-03 1.521579000E-03 1.486768000E-03 1.460941000E-03
320 1.853192000E-03 1.800751000E-03 1.766709000E-03 1.743487000E-03
325 2.192904000E-03 2.144763000E-03 2.110133000E-03 2.086570000E-03
330 2.572560000E-03 2.524888000E-03 2.483108000E-03 2.456976000E-03
335 3.047710000E-03 2.992758000E-03 2.940061000E-03 2.902937000E-03
340 3.583722000E-03 3.508962000E-03 3.441648000E-03 3.389898000E-03
