T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.196300411E+00 1.197853362E+00 1.199034698E+00 1.199948734E+00 1.200655852E+00 1.201237827E+00 1.201761034E+00 1.202287781E+00 1.202887751E+00 1.203627718E+00 1.204638562E+00 1.205938773E+00 1.207667468E+00 1.209936124E+00 1.212812310E+00 1.216342794E+00 1.220502456E+00 1.225222165E+00 1.230364521E+00
295 1.198212446E+00 1.199696712E+00 1.200837980E+00 1.201702868E+00 1.202371913E+00 1.202914673E+00 1.203391697E+00 1.203864625E+00 1.204386730E+00 1.205042431E+00 1.205898566E+00 1.207040770E+00 1.208586159E+00 1.210566606E+00 1.213101944E+00 1.216244513E+00 1.219968767E+00 1.224221691E+00 1.228921264E+00
300 1.200088079E+00 1.201553172E+00 1.202650736E+00 1.203471969E+00 1.204097973E+00 1.204614229E+00 1.205058461E+00 1.205494348E+00 1.205978746E+00 1.206572404E+00 1.207343492E+00 1.208368833E+00 1.209744847E+00 1.211541004E+00 1.213823743E+00 1.216631116E+00 1.219962869E+00 1.223781170E+00 1.228024074E+00
305 1.202032849E+00 1.203559060E+00 1.204687511E+00 1.205522610E+00 1.206152398E+00 1.206650741E+00 1.207080711E+00 1.207498910E+00 1.207960122E+00 1.208521639E+00 1.209246364E+00 1.210203787E+00 1.211467346E+00 1.213107515E+00 1.215181163E+00 1.217720374E+00 1.220725529E+00 1.224167063E+00 1.227996878E+00
310 1.203647353E+00 1.205293960E+00 1.206496585E+00 1.207377630E+00 1.208036036E+00 1.208552091E+00 1.208992506E+00 1.209415694E+00 1.209876831E+00 1.210432159E+00 1.211141778E+00 1.212070006E+00 1.213282311E+00 1.214838459E+00 1.216783303E+00 1.219138302E+00 1.221897976E+00 1.225033873E+00 1.228505740E+00
315 1.204143852E+00 1.205957702E+00 1.207269393E+00 1.208223639E+00 1.208934060E+00 1.209490626E+00 1.209966733E+00 1.210425615E+00 1.210925936E+00 1.211525892E+00 1.212285300E+00 1.213264524E+00 1.214520197E+00 1.216098094E+00 1.218025632E+00 1.220307115E+00 1.222924350E+00 1.225843660E+00 1.229027651E+00
320 1.203072722E+00 1.205106570E+00 1.206570767E+00 1.207635246E+00 1.208431782E+00 1.209063822E+00 1.209615437E+00 1.210158928E+00 1.210760754E+00 1.211485047E+00 1.212393745E+00 1.213542925E+00 1.214975984E+00 1.216716624E+00 1.218765741E+00 1.221103827E+00 1.223697177E+00 1.226506148E+00 1.229494997E+00
325 1.198135534E+00 1.200384547E+00 1.202007867E+00 1.203200587E+00 1.204114506E+00 1.204870254E+00 1.205567947E+00 1.206295962E+00 1.207136511E+00 1.208167059E+00 1.209455666E+00 1.211050556E+00 1.212945698E+00 1.215160624E+00 1.217619507E+00 1.220258134E+00 1.223021213E+00 1.225868734E+00 1.228775549E+00
330 1.184708631E+00 1.187065192E+00 1.188792645E+00 1.190104835E+00 1.191172725E+00 1.192138393E+00 1.193127303E+00 1.194257708E+00 1.195644416E+00 1.197394180E+00 1.199589409E+00 1.202260765E+00 1.205359422E+00 1.208751507E+00 1.212255246E+00 1.215708785E+00 1.219026166E+00 1.222177462E+00 1.225182657E+00
335 1.154794517E+00 1.156940010E+00 1.158584120E+00 1.159939422E+00 1.161187826E+00 1.162496047E+00 1.164029510E+00 1.165961596E+00 1.168473217E+00 1.171735863E+00 1.175870379E+00 1.180881766E+00 1.186593034E+00 1.192632791E+00 1.198529942E+00 1.203893184E+00 1.208552977E+00 1.212543784E+00 1.215999574E+00
340 1.094687979E+00 1.095923255E+00 1.097040380E+00 1.098206436E+00 1.099590034E+00 1.101378966E+00 1.103795888E+00 1.107107828E+00 1.111620127E+00 1.117640427E+00 1.125394536E+00 1.134886693E+00 1.145743084E+00 1.157151741E+00 1.168045198E+00 1.177502500E+00 1.185123069E+00 1.191044163E+00 1.195660184E+00
