T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.206613221E+00 1.210182167E+00 1.213119799E+00 1.215657437E+00 1.218002276E+00 1.220356153E+00 1.222849883E+00 1.225616434E+00 1.228757386E+00 1.232272633E+00 1.236180255E+00 1.240477568E+00 1.245135148E+00 1.250126427E+00 1.255458669E+00 1.261104433E+00 1.267050263E+00 1.273289736E+00 1.279771470E+00
295 1.208017177E+00 1.212135114E+00 1.215427945E+00 1.218182454E+00 1.220643097E+00 1.223017312E+00 1.225473386E+00 1.228135569E+00 1.231082115E+00 1.234358366E+00 1.237950113E+00 1.241865558E+00 1.246090919E+00 1.250624213E+00 1.255472175E+00 1.260627690E+00 1.266113949E+00 1.271897812E+00 1.277985727E+00
300 1.208239231E+00 1.213093914E+00 1.216899706E+00 1.220009950E+00 1.222718699E+00 1.225265509E+00 1.227834461E+00 1.230551596E+00 1.233486876E+00 1.236665397E+00 1.240085992E+00 1.243740672E+00 1.247628524E+00 1.251761053E+00 1.256159052E+00 1.260844711E+00 1.265833965E+00 1.271133628E+00 1.276746692E+00
305 1.207858547E+00 1.213678206E+00 1.218183848E+00 1.221797864E+00 1.224872580E+00 1.227691389E+00 1.230467203E+00 1.233340065E+00 1.236380187E+00 1.239602915E+00 1.242994185E+00 1.246536992E+00 1.250228917E+00 1.254087203E+00 1.258143683E+00 1.262434967E+00 1.266993325E+00 1.271846029E+00 1.277009448E+00
310 1.206392794E+00 1.213373780E+00 1.218749294E+00 1.223009254E+00 1.226570895E+00 1.229771116E+00 1.232862083E+00 1.236006863E+00 1.239281605E+00 1.242692421E+00 1.246207467E+00 1.249792558E+00 1.253435526E+00 1.257153122E+00 1.260984210E+00 1.264977305E+00 1.269179365E+00 1.273632457E+00 1.278390255E+00
315 1.202733385E+00 1.210996609E+00 1.217373031E+00 1.222409925E+00 1.226590274E+00 1.230310093E+00 1.233866361E+00 1.237448322E+00 1.241137207E+00 1.244924910E+00 1.248753680E+00 1.252563201E+00 1.256324338E+00 1.260049015E+00 1.263781063E+00 1.267579921E+00 1.271506578E+00 1.275618006E+00 1.279974041E+00
320 1.198438601E+00 1.208135717E+00 1.215656367E+00 1.221585691E+00 1.226468017E+00 1.230763553E+00 1.234825691E+00 1.238885284E+00 1.243044597E+00 1.247292988E+00 1.251550037E+00 1.255723831E+00 1.259757845E+00 1.263648608E+00 1.267437086E+00 1.271188599E+00 1.274974847E+00 1.278862587E+00 1.282949929E+00
325 1.192573626E+00 1.203752728E+00 1.212498958E+00 1.219406473E+00 1.225068618E+00 1.230008307E+00 1.234640206E+00 1.239245145E+00 1.243956105E+00 1.248767161E+00 1.253577166E+00 1.258258030E+00 1.262716941E+00 1.266926054E+00 1.270916837E+00 1.274756591E+00 1.278525439E+00 1.282302015E+00 1.286177876E+00
330 1.184608270E+00 1.197155826E+00 1.206212088E+00 1.214512655E+00 1.221312401E+00 1.227054224E+00 1.232484976E+00 1.237784719E+00 1.243220210E+00 1.248786426E+00 1.254354914E+00 1.259752841E+00 1.264842451E+00 1.269564516E+00 1.273936701E+00 1.278026196E+00 1.281920602E+00 1.285709395E+00 1.289503071E+00
335 1.176407589E+00 1.190301627E+00 1.201472336E+00 1.210426727E+00 1.217794766E+00 1.224198921E+00 1.230173142E+00 1.236108512E+00 1.242215031E+00 1.248509927E+00 1.254853340E+00 1.261031412E+00 1.266853193E+00 1.272214057E+00 1.277105061E+00 1.281584726E+00 1.285743493E+00 1.289679104E+00 1.293493257E+00
340 1.167320354E+00 1.182393025E+00 1.194706774E+00 1.204669275E+00 1.212888930E+00 1.220016836E+00 1.226641156E+00 1.233215405E+00 1.240005063E+00 1.247060936E+00 1.254241591E+00 1.261295600E+00 1.267973507E+00 1.274114509E+00 1.279671794E+00 1.284687375E+00 1.289250095E+00 1.293463752E+00 1.297447923E+00
