N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 340 1.800E-4 1.219454887E+00 1.340443521E+00
1.468000E+10 1.000E+17 340 1.800E-4 1.247245337E+00 1.340548264E+00
2.154000E+10 1.000E+17 340 1.800E-4 1.270640888E+00 1.340700518E+00
3.162000E+10 1.000E+17 340 1.800E-4 1.289413684E+00 1.340920932E+00
4.642000E+10 1.000E+17 340 1.800E-4 1.303982300E+00 1.341238007E+00
6.813000E+10 1.000E+17 340 1.800E-4 1.315084127E+00 1.341690114E+00
1.000000E+11 1.000E+17 340 1.800E-4 1.323524713E+00 1.342326845E+00
1.468000E+11 1.000E+17 340 1.800E-4 1.330041055E+00 1.343208461E+00
2.154000E+11 1.000E+17 340 1.800E-4 1.335251422E+00 1.344401866E+00
3.162000E+11 1.000E+17 340 1.800E-4 1.339648350E+00 1.345971013E+00
4.642000E+11 1.000E+17 340 1.800E-4 1.343603839E+00 1.347962375E+00
6.813000E+11 1.000E+17 340 1.800E-4 1.347375729E+00 1.350389184E+00
1.000000E+12 1.000E+17 340 1.800E-4 1.351118038E+00 1.353223011E+00
1.468000E+12 1.000E+17 340 1.800E-4 1.354862085E+00 1.356360360E+00
2.154000E+12 1.000E+17 340 1.800E-4 1.358878084E+00 1.359963925E+00
3.162000E+12 1.000E+17 340 1.800E-4 1.362803848E+00 1.363620902E+00
4.642000E+12 1.000E+17 340 1.800E-4 1.366703474E+00 1.367339826E+00
6.813000E+12 1.000E+17 340 1.800E-4 1.370733797E+00 1.371240225E+00
1.000000E+13 1.000E+17 340 1.800E-4 1.374989035E+00 1.375384692E+00
