fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
UDT0 8:20 299.7 38.69 1.000E+000 2.282E+000 1.851E-006 4.266E+002 2.373E+000 8.562E-008 8.250E-004 
UDT1 8:23 299.7 38.69 1.000E+000 2.306E+000 1.734E-006 4.266E+002 2.438E+000 7.309E-008 1.949E-003 
UDT2 8:26 299.8 38.67 1.000E+000 2.274E+000 1.886E-006 4.268E+002 2.339E+000 9.469E-008 1.980E-003 
UDT3 8:29 299.8 38.67 1.000E+000 2.276E+000 1.847E-006 4.268E+002 2.370E+000 8.653E-008 1.202E-003 
UDT4 8:33 299.8 38.67 1.000E+000 2.313E+000 1.728E-006 4.268E+002 2.469E+000 6.835E-008 1.875E-003 
UDT5 8:36 299.8 38.67 1.000E+000 2.271E+000 1.866E-006 4.268E+002 2.380E+000 8.498E-008 1.139E-003 
UDT6 8:39 299.8 38.67 1.000E+000 2.267E+000 1.877E-006 4.268E+002 2.334E+000 9.531E-008 2.639E-003 
UDT7 8:41 299.9 38.66 1.000E+000 2.277E+000 1.832E-006 4.270E+002 2.401E+000 8.069E-008 1.002E-003 
UDT8 8:44 299.9 38.66 1.000E+000 2.253E+000 1.889E-006 4.270E+002 2.359E+000 8.906E-008 9.717E-004 
UDT9 8:47 299.9 38.66 1.000E+000 2.292E+000 1.744E-006 4.270E+002 2.427E+000 7.555E-008 4.899E-004 
