T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
290 001_290 39.98 5.102010E-1 3.748862E-1 8.039380E+1 3.075350E+1 4.342680E-1 3.540836E-1 5.000000E-1 1.000000E+10 1.000000E+10 3.300E-4 1.000E+15
290 002_290 39.98 5.089900E-1 3.738032E-1 8.014240E+1 3.049620E+1 4.321190E-1 3.528669E-1 5.000000E-1 1.468000E+10 1.468000E+10 3.300E-4 1.000E+15
290 003_290 39.98 5.071980E-1 3.722416E-1 7.983770E+1 3.014680E+1 4.292290E-1 3.511736E-1 5.000000E-1 2.154000E+10 2.154000E+10 3.300E-4 1.000E+15
290 004_290 39.98 5.045840E-1 3.700075E-1 7.949700E+1 2.968420E+1 4.254590E-1 3.488488E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.300E-4 1.000E+15
290 005_290 39.98 5.007960E-1 3.668476E-1 7.916940E+1 2.908940E+1 4.208110E-1 3.456348E-1 5.000000E-1 4.642000E+10 4.642000E+10 3.300E-4 1.000E+15
290 006_290 39.98 4.952950E-1 3.624486E-1 7.894530E+1 2.834440E+1 4.152830E-1 3.412652E-1 5.000000E-1 6.813000E+10 6.813000E+10 3.300E-4 1.000E+15
290 007_290 39.98 4.880640E-1 3.564579E-1 7.885970E+1 2.743920E+1 4.091110E-1 3.353501E-1 5.000000E-1 1.000000E+11 1.000000E+11 3.300E-4 1.000E+15
290 008_290 39.98 4.794920E-1 3.485350E-1 7.889110E+1 2.636850E+1 4.024120E-1 3.276305E-1 5.000000E-1 1.468000E+11 1.468000E+11 3.300E-4 1.000E+15
290 009_290 39.98 4.704590E-1 3.384431E-1 7.894170E+1 2.513880E+1 3.954790E-1 3.178268E-1 5.000000E-1 2.154000E+11 2.154000E+11 3.300E-4 1.000E+15
290 010_290 39.98 4.616600E-1 3.261579E-1 7.893940E+1 2.377250E+1 3.885060E-1 3.059471E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.300E-4 1.000E+15
290 011_290 39.98 4.533990E-1 3.119352E-1 7.886240E+1 2.230720E+1 3.816500E-1 2.922466E-1 5.000000E-1 4.642000E+11 4.642000E+11 3.300E-4 1.000E+15
290 012_290 39.98 4.457260E-1 2.962648E-1 7.871900E+1 2.079020E+1 3.750100E-1 2.771945E-1 5.000000E-1 6.813000E+11 6.813000E+11 3.300E-4 1.000E+15
290 013_290 39.98 4.385700E-1 2.796969E-1 7.852070E+1 1.926380E+1 3.685840E-1 2.613211E-1 5.000000E-1 1.000000E+12 1.000000E+12 3.300E-4 1.000E+15
290 014_290 39.98 4.316900E-1 2.626427E-1 7.829370E+1 1.775400E+1 3.622950E-1 2.450204E-1 5.000000E-1 1.468000E+12 1.468000E+12 3.300E-4 1.000E+15
290 015_290 39.98 4.248740E-1 2.452878E-1 7.804830E+1 1.626780E+1 3.560450E-1 2.284517E-1 5.000000E-1 2.154000E+12 2.154000E+12 3.300E-4 1.000E+15
290 016_290 39.98 4.180680E-1 2.276625E-1 7.776440E+1 1.480300E+1 3.496970E-1 2.116543E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.300E-4 1.000E+15
290 017_290 39.98 4.111060E-1 2.097883E-1 7.744760E+1 1.335900E+1 3.431540E-1 1.946496E-1 5.000000E-1 4.642000E+12 4.642000E+12 3.300E-4 1.000E+15
290 018_290 39.98 4.038380E-1 1.917830E-1 7.710870E+1 1.194410E+1 3.363960E-1 1.775290E-1 5.000000E-1 6.813000E+12 6.813000E+12 3.300E-4 1.000E+15
290 019_290 39.98 3.963430E-1 1.738737E-1 7.671870E+1 1.057400E+1 3.293260E-1 1.605390E-1 5.000000E-1 1.000000E+13 1.000000E+13 3.300E-4 1.000E+15
290 020_290 39.98 3.885970E-1 1.563477E-1 7.626930E+1 9.267700E+0 3.219630E-1 1.439246E-1 5.000000E-1 1.468000E+13 1.468000E+13 3.300E-4 1.000E+15
290 021_290 39.98 3.805280E-1 1.394945E-1 7.575910E+1 8.042800E+0 3.142680E-1 1.279613E-1 5.000000E-1 2.154000E+13 2.154000E+13 3.300E-4 1.000E+15
290 022_290 39.98 3.720380E-1 1.235667E-1 7.518830E+1 6.913000E+0 3.062010E-1 1.128838E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.300E-4 1.000E+15
290 023_290 39.98 3.631490E-1 1.087609E-1 7.452250E+1 5.886800E+0 2.976460E-1 9.888832E-2 5.000000E-1 4.642000E+13 4.642000E+13 3.300E-4 1.000E+15
290 024_290 39.98 3.537730E-1 9.521127E-2 7.374160E+1 4.967700E+0 2.885640E-1 8.607616E-2 5.000000E-1 6.813000E+13 6.813000E+13 3.300E-4 1.000E+15
290 025_290 39.98 3.437690E-1 8.299185E-2 7.281970E+1 4.155100E+0 2.787790E-1 7.452304E-2 5.000000E-1 1.000000E+14 1.000000E+14 3.300E-4 1.000E+15
