T d154 d184 d214 d244
d 150 180 210 240
290 1.260795872E+00 1.259794815E+00 1.259032591E+00 1.257404980E+00
295 1.260793755E+00 1.259801981E+00 1.259275264E+00 1.257746717E+00
300 1.261599305E+00 1.260769882E+00 1.260288740E+00 1.258869114E+00
305 1.263099423E+00 1.262141803E+00 1.261366056E+00 1.260648012E+00
310 1.265137564E+00 1.264035780E+00 1.263222930E+00 1.262603463E+00
315 1.266875542E+00 1.265790443E+00 1.265031849E+00 1.264417811E+00
320 1.267977019E+00 1.266983702E+00 1.266139705E+00 1.265672759E+00
325 1.267747256E+00 1.266782399E+00 1.265963108E+00 1.265412393E+00
330 1.264785255E+00 1.264005970E+00 1.261847197E+00 1.262725421E+00
335 1.257029564E+00 1.256566176E+00 1.254645359E+00 1.255622784E+00
340 1.241028883E+00 1.241314286E+00 1.239921172E+00 1.241148163E+00
