T d154 d184 d214 d244
d 150 180 210 240
290 1.268479168E+00 1.268322331E+00 1.268119358E+00 1.266858632E+00
295 1.267751870E+00 1.267529969E+00 1.267506123E+00 1.266306153E+00
300 1.267890898E+00 1.267768416E+00 1.267746421E+00 1.266629385E+00
305 1.268858508E+00 1.268559669E+00 1.268209576E+00 1.267773360E+00
310 1.270563592E+00 1.270089342E+00 1.269685170E+00 1.269329884E+00
315 1.272254810E+00 1.271781438E+00 1.271419838E+00 1.271058847E+00
320 1.273731148E+00 1.273336011E+00 1.272874057E+00 1.272645048E+00
325 1.274514201E+00 1.274117426E+00 1.273633864E+00 1.273281342E+00
330 1.273589511E+00 1.273280417E+00 1.271329833E+00 1.272315127E+00
335 1.269543485E+00 1.269296052E+00 1.267305856E+00 1.268173542E+00
340 1.259930089E+00 1.259880598E+00 1.257850713E+00 1.258521980E+00
