T d154 d184 d214 d244
d 150 180 210 240
290 1.250559413E+00 1.247125350E+00 1.244105232E+00 1.240408662E+00
295 1.251594004E+00 1.248373635E+00 1.245766561E+00 1.242309763E+00
300 1.253202853E+00 1.250241632E+00 1.247737934E+00 1.244408248E+00
305 1.255133931E+00 1.252004803E+00 1.249124628E+00 1.246378552E+00
310 1.257058266E+00 1.253560052E+00 1.250371550E+00 1.247439265E+00
315 1.257848721E+00 1.253874887E+00 1.250216563E+00 1.246765683E+00
320 1.256632438E+00 1.251843286E+00 1.247198939E+00 1.243015083E+00
325 1.251788269E+00 1.245457352E+00 1.239340548E+00 1.233676704E+00
330 1.240292742E+00 1.231506275E+00 1.221636499E+00 1.215184667E+00
335 1.217554997E+00 1.204819715E+00 1.191405358E+00 1.181730330E+00
340 1.176875396E+00 1.158472091E+00 1.140149160E+00 1.126183780E+00
