N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.064246337E+00 1.174871268E+00 1.202588313E+00 1.213601075E+00 1.219735948E+00 1.220931003E+00 1.219698572E+00 1.220850349E+00 1.227524560E+00
1.016672606E+01 1.064733833E+00 1.175029427E+00 1.202663293E+00 1.213683632E+00 1.219873141E+00 1.221188207E+00 1.220197481E+00 1.221838420E+00 1.229371974E+00
1.033324570E+01 1.065443867E+00 1.175259247E+00 1.202772388E+00 1.213837112E+00 1.220072041E+00 1.221558051E+00 1.220904637E+00 1.223205094E+00 1.231834752E+00
1.049996187E+01 1.066474305E+00 1.175591653E+00 1.202930473E+00 1.214027464E+00 1.220358735E+00 1.222085012E+00 1.221892266E+00 1.225050469E+00 1.235003033E+00
1.066670514E+01 1.067961881E+00 1.176069214E+00 1.203158200E+00 1.214262306E+00 1.220768695E+00 1.222826317E+00 1.223243437E+00 1.227464186E+00 1.238901601E+00
1.083333839E+01 1.070092989E+00 1.176748756E+00 1.203483562E+00 1.214615125E+00 1.221348286E+00 1.223850653E+00 1.225041502E+00 1.230496082E+00 1.243455058E+00
1.100000000E+01 1.073112135E+00 1.177702352E+00 1.203943051E+00 1.215096321E+00 1.222154824E+00 1.225232323E+00 1.227350437E+00 1.234123991E+00 1.248480217E+00
1.116672606E+01 1.077320812E+00 1.179014685E+00 1.204581661E+00 1.215789814E+00 1.223253216E+00 1.227037911E+00 1.230187944E+00 1.238235308E+00 1.253724045E+00
1.133324570E+01 1.083053144E+00 1.180772345E+00 1.205450335E+00 1.216730974E+00 1.224707137E+00 1.229305906E+00 1.233502849E+00 1.242642315E+00 1.258935112E+00
1.149996187E+01 1.090607940E+00 1.183041790E+00 1.206599622E+00 1.217990884E+00 1.226536003E+00 1.232024880E+00 1.237172980E+00 1.247133250E+00 1.263930777E+00
1.166670514E+01 1.100118756E+00 1.185835836E+00 1.208069165E+00 1.219627619E+00 1.228807655E+00 1.235123021E+00 1.241033934E+00 1.251533993E+00 1.268625336E+00
1.183333839E+01 1.111373669E+00 1.189080802E+00 1.209876063E+00 1.221642837E+00 1.231458435E+00 1.238481055E+00 1.244928646E+00 1.255747270E+00 1.273017380E+00
1.200000000E+01 1.123673407E+00 1.192610491E+00 1.212007247E+00 1.224016921E+00 1.234407641E+00 1.241967552E+00 1.248750819E+00 1.259755011E+00 1.277158208E+00
1.216672606E+01 1.135887284E+00 1.196210942E+00 1.214421265E+00 1.226692512E+00 1.237553026E+00 1.245479186E+00 1.252461589E+00 1.263595381E+00 1.281123187E+00
1.233324570E+01 1.146829609E+00 1.199702479E+00 1.217058840E+00 1.229590739E+00 1.240803732E+00 1.248964544E+00 1.256079015E+00 1.267334797E+00 1.285005211E+00
1.249996187E+01 1.155766084E+00 1.203001934E+00 1.219857202E+00 1.232636530E+00 1.244105349E+00 1.252424359E+00 1.259655085E+00 1.271047833E+00 1.288976082E+00
1.266670514E+01 1.162652823E+00 1.206112856E+00 1.222764086E+00 1.235780613E+00 1.247446930E+00 1.255895508E+00 1.263254519E+00 1.274844355E+00 1.292897828E+00
1.283333839E+01 1.167918594E+00 1.209084994E+00 1.225748861E+00 1.239008575E+00 1.250852004E+00 1.259431526E+00 1.266941436E+00 1.278765731E+00 1.297084401E+00
1.300000000E+01 1.172085105E+00 1.211968503E+00 1.228807441E+00 1.242336037E+00 1.254362302E+00 1.263087698E+00 1.270829131E+00 1.282893267E+00 1.301283754E+00
