N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.111398640E+00 1.192454402E+00 1.213740917E+00 1.223875905E+00 1.230952590E+00 1.233496354E+00 1.233598522E+00 1.235998635E+00 1.242875520E+00
1.016672606E+01 1.111540220E+00 1.192497543E+00 1.213762348E+00 1.223900560E+00 1.230993821E+00 1.233574583E+00 1.233756182E+00 1.236369920E+00 1.243601642E+00
1.033324570E+01 1.111747344E+00 1.192560607E+00 1.213793705E+00 1.223936629E+00 1.231054074E+00 1.233688518E+00 1.233984379E+00 1.236847399E+00 1.244653558E+00
1.049996187E+01 1.112049937E+00 1.192652663E+00 1.213839515E+00 1.223989363E+00 1.231141953E+00 1.233853885E+00 1.234312643E+00 1.237513884E+00 1.246069333E+00
1.066670514E+01 1.112491013E+00 1.192786659E+00 1.213906318E+00 1.224066288E+00 1.231298564E+00 1.234092715E+00 1.234780639E+00 1.238441776E+00 1.247930038E+00
1.083333839E+01 1.113131870E+00 1.192980976E+00 1.214003454E+00 1.224178206E+00 1.231475487E+00 1.234435118E+00 1.235439515E+00 1.239725864E+00 1.250345433E+00
1.100000000E+01 1.114058620E+00 1.193261230E+00 1.214144077E+00 1.224340391E+00 1.231742391E+00 1.234921068E+00 1.236351121E+00 1.241443307E+00 1.253317364E+00
1.116672606E+01 1.115389643E+00 1.193662184E+00 1.214346435E+00 1.224574065E+00 1.232097409E+00 1.235600888E+00 1.237583153E+00 1.243618492E+00 1.256840734E+00
1.133324570E+01 1.117282315E+00 1.194229334E+00 1.214635123E+00 1.224908042E+00 1.232633572E+00 1.236533611E+00 1.239198181E+00 1.246298456E+00 1.260766186E+00
1.149996187E+01 1.119935145E+00 1.195018706E+00 1.215042116E+00 1.225380037E+00 1.233344518E+00 1.237780808E+00 1.241236634E+00 1.249392442E+00 1.264970273E+00
1.166670514E+01 1.123577496E+00 1.196092979E+00 1.215606767E+00 1.226036887E+00 1.234346114E+00 1.239395039E+00 1.243698749E+00 1.252839857E+00 1.269222626E+00
1.183333839E+01 1.128434463E+00 1.197511097E+00 1.216374029E+00 1.226932598E+00 1.235677517E+00 1.241404615E+00 1.246535782E+00 1.256481703E+00 1.273417995E+00
1.200000000E+01 1.134653238E+00 1.199310200E+00 1.217390031E+00 1.228122764E+00 1.237364295E+00 1.243800876E+00 1.249660070E+00 1.260196257E+00 1.277483395E+00
1.216672606E+01 1.142189992E+00 1.201483492E+00 1.218695540E+00 1.229655200E+00 1.239444792E+00 1.246536962E+00 1.252973056E+00 1.263908753E+00 1.281425124E+00
1.233324570E+01 1.150695839E+00 1.203967467E+00 1.220319173E+00 1.231558848E+00 1.241893416E+00 1.249542523E+00 1.256396782E+00 1.267600531E+00 1.285291506E+00
1.249996187E+01 1.159499570E+00 1.206655606E+00 1.222272924E+00 1.233835521E+00 1.244666990E+00 1.252748191E+00 1.259892978E+00 1.271297472E+00 1.289148928E+00
1.266670514E+01 1.167779538E+00 1.209441779E+00 1.224551103E+00 1.236459870E+00 1.247710438E+00 1.256106935E+00 1.263464012E+00 1.275049935E+00 1.293065938E+00
1.283333839E+01 1.174899006E+00 1.212264859E+00 1.227131935E+00 1.239389060E+00 1.250975963E+00 1.259603367E+00 1.267140866E+00 1.278915227E+00 1.297124719E+00
1.300000000E+01 1.180656108E+00 1.215118918E+00 1.229981907E+00 1.242578149E+00 1.254436364E+00 1.263249966E+00 1.270967121E+00 1.282942842E+00 1.301427812E+00
