T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
305 001_305 38.014 4.743160E-1 3.671647E-1 7.932280E+1 2.762850E+1 4.009670E-1 3.445230E-1 5.000000E-1 1.000000E+10 1.000000E+10 3.300E-4 1.000E+16
305 002_305 38.014 4.738550E-1 3.660441E-1 7.930600E+1 2.751160E+1 4.005370E-1 3.434334E-1 5.000000E-1 1.468000E+10 1.468000E+10 3.300E-4 1.000E+16
305 003_305 38.014 4.732020E-1 3.644335E-1 7.928190E+1 2.734450E+1 3.999120E-1 3.418808E-1 5.000000E-1 2.154000E+10 2.154000E+10 3.300E-4 1.000E+16
305 004_305 38.014 4.722900E-1 3.621401E-1 7.924770E+1 2.710830E+1 3.990140E-1 3.396907E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.300E-4 1.000E+16
305 005_305 38.014 4.710370E-1 3.589169E-1 7.920000E+1 2.677960E+1 3.978030E-1 3.365938E-1 5.000000E-1 4.642000E+10 4.642000E+10 3.300E-4 1.000E+16
305 006_305 38.014 4.693200E-1 3.544684E-1 7.914180E+1 2.633200E+1 3.961820E-1 3.323212E-1 5.000000E-1 6.813000E+10 6.813000E+10 3.300E-4 1.000E+16
305 007_305 38.014 4.670330E-1 3.484762E-1 7.907470E+1 2.573890E+1 3.940530E-1 3.265909E-1 5.000000E-1 1.000000E+11 1.000000E+11 3.300E-4 1.000E+16
305 008_305 38.014 4.642180E-1 3.406557E-1 7.898140E+1 2.498010E+1 3.914160E-1 3.190978E-1 5.000000E-1 1.468000E+11 1.468000E+11 3.300E-4 1.000E+16
305 009_305 38.014 4.608870E-1 3.308382E-1 7.885900E+1 2.404870E+1 3.882320E-1 3.097201E-1 5.000000E-1 2.154000E+11 2.154000E+11 3.300E-4 1.000E+16
305 010_305 38.014 4.569370E-1 3.190518E-1 7.873540E+1 2.295720E+1 3.845610E-1 2.984851E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.300E-4 1.000E+16
305 011_305 38.014 4.526320E-1 3.055455E-1 7.858320E+1 2.173610E+1 3.804980E-1 2.856263E-1 5.000000E-1 4.642000E+11 4.642000E+11 3.300E-4 1.000E+16
305 012_305 38.014 4.479800E-1 2.907149E-1 7.841860E+1 2.042560E+1 3.761230E-1 2.715281E-1 5.000000E-1 6.813000E+11 6.813000E+11 3.300E-4 1.000E+16
305 013_305 38.014 4.430500E-1 2.749526E-1 7.823960E+1 1.906200E+1 3.714940E-1 2.565579E-1 5.000000E-1 1.000000E+12 1.000000E+12 3.300E-4 1.000E+16
305 014_305 38.014 4.378580E-1 2.585213E-1 7.804280E+1 1.766820E+1 3.666110E-1 2.409664E-1 5.000000E-1 1.468000E+12 1.468000E+12 3.300E-4 1.000E+16
305 015_305 38.014 4.323630E-1 2.415355E-1 7.782560E+1 1.625480E+1 3.614360E-1 2.248646E-1 5.000000E-1 2.154000E+12 2.154000E+12 3.300E-4 1.000E+16
305 016_305 38.014 4.264820E-1 2.240498E-1 7.759080E+1 1.482810E+1 3.559280E-1 2.083019E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.300E-4 1.000E+16
305 017_305 38.014 4.203050E-1 2.061670E-1 7.731080E+1 1.339840E+1 3.500290E-1 1.913900E-1 5.000000E-1 4.642000E+12 4.642000E+12 3.300E-4 1.000E+16
305 018_305 38.014 4.135970E-1 1.880884E-1 7.702120E+1 1.198340E+1 3.437600E-1 1.742989E-1 5.000000E-1 6.813000E+12 6.813000E+12 3.300E-4 1.000E+16
305 019_305 38.014 4.065400E-1 1.700942E-1 7.668320E+1 1.060530E+1 3.371000E-1 1.573020E-1 5.000000E-1 1.000000E+13 1.000000E+13 3.300E-4 1.000E+16
305 020_305 38.014 3.991370E-1 1.524934E-1 7.628870E+1 9.286800E+0 3.300490E-1 1.406875E-1 5.000000E-1 1.468000E+13 1.468000E+13 3.300E-4 1.000E+16
305 021_305 38.014 3.912930E-1 1.355797E-1 7.584770E+1 8.047700E+0 3.225880E-1 1.247360E-1 5.000000E-1 2.154000E+13 2.154000E+13 3.300E-4 1.000E+16
305 022_305 38.014 3.830270E-1 1.196030E-1 7.534440E+1 6.903200E+0 3.147170E-1 1.096736E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.300E-4 1.000E+16
305 023_305 38.014 3.743750E-1 1.047546E-1 7.475400E+1 5.863300E+0 3.064160E-1 9.567593E-2 5.000000E-1 4.642000E+13 4.642000E+13 3.300E-4 1.000E+16
305 024_305 38.014 3.653070E-1 9.116192E-2 7.405480E+1 4.932400E+0 2.976070E-1 8.286688E-2 5.000000E-1 6.813000E+13 6.813000E+13 3.300E-4 1.000E+16
305 025_305 38.014 3.557730E-1 7.888990E-2 7.322200E+1 4.110200E+0 2.882710E-1 7.129100E-2 5.000000E-1 1.000000E+14 1.000000E+14 3.300E-4 1.000E+16
