T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
320 001_320 36.232 5.655670E-1 3.594410E+1 8.104140E+1 1.647470E+1 4.844600E-1 3.400643E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.000E+17
320 002_320 36.232 5.651440E-1 3.572224E+1 8.103120E+1 1.635870E+1 4.839900E-1 3.379975E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.000E+17
320 003_320 36.232 5.645880E-1 3.543432E+1 8.101780E+1 1.620820E+1 4.833820E-1 3.353093E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.000E+17
320 004_320 36.232 5.638790E-1 3.507435E+1 8.100060E+1 1.602010E+1 4.826220E-1 3.319382E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.000E+17
320 005_320 36.232 5.630050E-1 3.464212E+1 8.097930E+1 1.579400E+1 4.817070E-1 3.278747E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.000E+17
320 006_320 36.232 5.619580E-1 3.414315E+1 8.095360E+1 1.553260E+1 4.806450E-1 3.231612E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.000E+17
320 007_320 36.232 5.607330E-1 3.358609E+1 8.092300E+1 1.524010E+1 4.794480E-1 3.178674E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.000E+17
320 008_320 36.232 5.592840E-1 3.297904E+1 8.089210E+1 1.492030E+1 4.781290E-1 3.120553E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.000E+17
320 009_320 36.232 5.575980E-1 3.232710E+1 8.085970E+1 1.457540E+1 4.767000E-1 3.057559E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.000E+17
320 010_320 36.232 5.557030E-1 3.163233E+1 8.081680E+1 1.420610E+1 4.751730E-1 2.989672E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.000E+17
320 011_320 36.232 5.535810E-1 3.089496E+1 8.072840E+1 1.380690E+1 4.728990E-1 2.919624E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.000E+17
320 012_320 36.232 5.512130E-1 3.011466E+1 8.066580E+1 1.339020E+1 4.704530E-1 2.846238E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.000E+17
320 013_320 36.232 5.485030E-1 2.929126E+1 8.060490E+1 1.295030E+1 4.679510E-1 2.767444E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.000E+17
320 014_320 36.232 5.454720E-1 2.842511E+1 8.053540E+1 1.248710E+1 4.654350E-1 2.682887E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.000E+17
320 015_320 36.232 5.421790E-1 2.751731E+1 8.040980E+1 1.199660E+1 4.620030E-1 2.596651E+1 1.000000E+2 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.000E+17
320 016_320 36.232 5.385320E-1 2.656988E+1 8.031850E+1 1.149250E+1 4.584810E-1 2.506659E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.000E+17
320 017_320 36.232 5.345230E-1 2.558579E+1 8.021890E+1 1.097090E+1 4.551330E-1 2.410480E+1 1.000000E+2 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.000E+17
320 018_320 36.232 5.302730E-1 2.456904E+1 8.005640E+1 1.043000E+1 4.506250E-1 2.314564E+1 1.000000E+2 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.000E+17
320 019_320 36.232 5.255750E-1 2.352464E+1 7.994240E+1 9.884000E+0 4.464440E-1 2.213948E+1 1.000000E+2 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 1.000E+17
320 020_320 36.232 5.206850E-1 2.245851E+1 7.975410E+1 9.326300E+0 4.416180E-1 2.111848E+1 1.000000E+2 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 1.000E+17
320 021_320 36.232 5.153850E-1 2.137746E+1 7.961420E+1 8.771600E+0 4.367680E-1 2.008291E+1 1.000000E+2 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 1.000E+17
320 022_320 36.232 5.099280E-1 2.028895E+1 7.939690E+1 8.214300E+0 4.314290E-1 1.903983E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 1.000E+17
320 023_320 36.232 5.040800E-1 1.920102E+1 7.923100E+1 7.668600E+0 4.261670E-1 1.799445E+1 1.000000E+2 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 1.000E+17
320 024_320 36.232 4.980700E-1 1.812200E+1 7.899340E+1 7.130000E+0 4.202230E-1 1.696712E+1 1.000000E+2 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 1.000E+17
320 025_320 36.232 4.918390E-1 1.706027E+1 7.874670E+1 6.607600E+0 4.147600E-1 1.593106E+1 1.000000E+2 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 1.000E+17
