fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L433 39650145.28 340.18 34.083 2.470372657E-01 1.560811322E-04 2.344658914E-05 1.862592939E-01 1.258924305E-04 6.080885063E-01 0.000000000E+00 
L434 39675960.482 340.06 34.095 2.479698037E-01 1.567016340E-04 2.369209582E-05 1.869171355E-01 1.267655514E-04 6.097210055E-01 0.000000000E+00 
L435 39696981.272 340.01 34.1 2.491388166E-01 1.576988306E-04 2.397790154E-05 1.868035751E-01 1.283692476E-04 6.102970944E-01 0.000000000E+00 
L436 39717992.398 339.96 34.105 2.492790051E-01 1.584925995E-04 2.409863228E-05 1.856425309E-01 1.298265000E-04 6.099548708E-01 0.000000000E+00 
L437 39739013.7466 339.94 34.107 2.507408277E-01 1.593319550E-04 2.433440563E-05 1.875139626E-01 1.297645731E-04 6.091058954E-01 1.984225846E-17 
L438 39759993.697 339.92 34.109 2.500194233E-01 1.600555788E-04 2.450046744E-05 1.883554765E-01 1.300752625E-04 6.122514255E-01 0.000000000E+00 
L439 39780994.805 339.92 34.109 2.505464152E-01 1.604632382E-04 2.459568179E-05 1.875946418E-01 1.311013185E-04 6.117797820E-01 0.000000000E+00 
L440 39801996.436 339.91 34.11 2.515711885E-01 1.613603730E-04 2.492826173E-05 1.893670144E-01 1.316374188E-04 6.140930823E-01 0.000000000E+00 
L441 39822996.408 339.9 34.111 2.512831989E-01 1.621913201E-04 2.496996728E-05 1.881336934E-01 1.327253590E-04 6.126704194E-01 0.000000000E+00 
L442 39843756.607 339.9 34.111 2.520825377E-01 1.630017264E-04 2.518694386E-05 1.880859949E-01 1.339027416E-04 6.129718177E-01 0.000000000E+00 
L443 39864757.654 339.91 34.11 2.522645541E-01 1.637509905E-04 2.535287840E-05 1.906261262E-01 1.329967426E-04 6.137437830E-01 0.000000000E+00 
L444 39885759.473 339.91 34.11 2.532396936E-01 1.647089492E-04 2.558812355E-05 1.903148357E-01 1.344525082E-04 6.134645382E-01 0.000000000E+00 
L445 39906759.144 339.92 34.109 2.534302082E-01 1.652354974E-04 2.568836157E-05 1.901579299E-01 1.350887049E-04 6.134436466E-01 0.000000000E+00 
L446 39927760.011 339.93 34.108 2.534940248E-01 1.661050777E-04 2.588661548E-05 1.890501475E-01 1.369260006E-04 6.147869458E-01 0.000000000E+00 
L447 39948760.914 339.94 34.107 2.534113369E-01 1.669504772E-04 2.603513239E-05 1.907881382E-01 1.364621078E-04 6.153838372E-01 0.000000000E+00 
L448 39969761.996 339.95 34.106 2.538417247E-01 1.679622707E-04 2.619368103E-05 1.910666778E-01 1.370962981E-04 6.143583816E-01 0.000000000E+00 
L449 39990772.485 339.95 34.106 2.540991584E-01 1.681217982E-04 2.637804585E-05 1.896092439E-01 1.391157840E-04 6.174692944E-01 0.000000000E+00 
L450 40011765.297 339.95 34.106 2.551429894E-01 1.687001646E-04 2.645906812E-05 1.930989579E-01 1.370126393E-04 6.147172472E-01 0.000000000E+00 
L451 40032767.242 339.96 34.105 2.556120913E-01 1.695019825E-04 2.659717199E-05 1.925934624E-01 1.380961237E-04 6.138740655E-01 0.000000000E+00 
L452 40053754.426 339.96 34.105 2.551291187E-01 1.703484162E-04 2.662633196E-05 1.910983621E-01 1.393283598E-04 6.126510941E-01 0.000000000E+00 
L453 40074755.398 339.97 34.104 2.551789119E-01 1.709058514E-04 2.686328538E-05 1.913195379E-01 1.404057063E-04 6.159669527E-01 0.000000000E+00 
L454 40095756.439 339.99 34.102 2.556329299E-01 1.719210354E-04 2.707467235E-05 1.931057541E-01 1.402222209E-04 6.160520314E-01 0.000000000E+00 
L455 40116757.293 339.99 34.102 2.561108080E-01 1.723849401E-04 2.728682348E-05 1.932729411E-01 1.411806351E-04 6.180530483E-01 0.000000000E+00 
L456 40137757.797 340 34.101 2.564097138E-01 1.734528899E-04 2.742472702E-05 1.926636997E-01 1.423400528E-04 6.166323421E-01 0.000000000E+00 
L457 40158758.714 340 34.101 2.566244526E-01 1.738991460E-04 2.758904965E-05 1.936087830E-01 1.425044718E-04 6.182174445E-01 0.000000000E+00 
L458 40179759.517 340.02 34.099 2.569532148E-01 1.747131891E-04 2.767865670E-05 1.946470415E-01 1.422128532E-04 6.165456846E-01 0.000000000E+00 
L459 40200760.136 340.02 34.099 2.571834265E-01 1.749532791E-04 2.776992881E-05 1.938910193E-01 1.432310540E-04 6.171769551E-01 0.000000000E+00 
L460 40221760.991 340.02 34.099 2.576858974E-01 1.755289105E-04 2.797852043E-05 1.944374575E-01 1.438889489E-04 6.185651324E-01 0.000000000E+00 
L461 40242803.185 340.03 34.098 2.575573917E-01 1.760548880E-04 2.800436232E-05 1.949917934E-01 1.436391409E-04 6.175947309E-01 0.000000000E+00 
L462 40263996.68 340.02 34.099 2.577883910E-01 1.768103894E-04 2.816615852E-05 1.948531363E-01 1.445681767E-04 6.179544765E-01 0.000000000E+00 
L463 40284987.102 340.02 34.099 2.577628947E-01 1.773179437E-04 2.836520390E-05 1.942111797E-01 1.460642954E-04 6.206015032E-01 0.000000000E+00 
L464 40305756.026 340.02 34.099 2.581781024E-01 1.780313818E-04 2.852329994E-05 1.935770335E-01 1.473570115E-04 6.205600335E-01 0.000000000E+00 
L465 40326988.86 340.02 34.099 2.584620394E-01 1.786203987E-04 2.860172093E-05 1.939419568E-01 1.474895343E-04 6.195328562E-01 0.000000000E+00 
L466 40347989.355 340.02 34.099 2.590136090E-01 1.791921387E-04 2.870230002E-05 1.950386712E-01 1.471485265E-04 6.184080918E-01 0.000000000E+00 
L467 40368990.214 340.03 34.098 2.595880363E-01 1.799761332E-04 2.888854205E-05 1.959086911E-01 1.474710019E-04 6.183381388E-01 0.000000000E+00 
L468 40389991.132 340.01 34.1 2.602800098E-01 1.798841500E-04 2.904099611E-05 1.967827705E-01 1.475714246E-04 6.202657428E-01 0.000000000E+00 
L469 40411358.036 340.02 34.099 2.596638348E-01 1.802941282E-04 2.911933973E-05 1.953663197E-01 1.490431266E-04 6.219972631E-01 2.481116105E-16 
L470 40432274.009 340.01 34.1 2.600365814E-01 1.809690412E-04 2.909123433E-05 1.956567858E-01 1.486770270E-04 6.181920492E-01 5.231044281E-17 
L471 40452993.541 340.01 34.1 2.604996702E-01 1.816372082E-04 2.933533810E-05 1.971724078E-01 1.487844799E-04 6.199820307E-01 0.000000000E+00 
L472 40474151.801 340.02 34.099 2.600496509E-01 1.822490867E-04 2.944787547E-05 1.956302188E-01 1.505318864E-04 6.213443195E-01 0.000000000E+00 
L473 40494985.153 340.02 34.099 2.605109852E-01 1.827842142E-04 2.951299557E-05 1.952643799E-01 1.511562884E-04 6.197957091E-01 0.000000000E+00 
L474 40515985.982 340.02 34.099 2.612419728E-01 1.833602057E-04 2.983115395E-05 1.984212659E-01 1.503363178E-04 6.227618657E-01 0.000000000E+00 
L475 40536987.118 340.01 34.1 2.611975837E-01 1.836903583E-04 2.979764663E-05 1.971354471E-01 1.511443801E-04 6.210498331E-01 0.000000000E+00 
L476 40557987.593 340.02 34.099 2.607233824E-01 1.842465382E-04 2.990501521E-05 1.964791595E-01 1.522115276E-04 6.225363416E-01 0.000000000E+00 
L477 40578759.839 340.02 34.099 2.619904595E-01 1.841193630E-04 2.994529609E-05 1.979532855E-01 1.512791571E-04 6.207885119E-01 0.000000000E+00 
L478 40599989.561 340.02 34.099 2.614884441E-01 1.847596882E-04 3.004149630E-05 1.965735048E-01 1.528185768E-04 6.218159225E-01 0.000000000E+00 
L479 40620759.672 340.02 34.099 2.622599628E-01 1.849740385E-04 3.015744755E-05 1.980532826E-01 1.522784262E-04 6.216584015E-01 0.000000000E+00 
L480 40641760.537 340.01 34.1 2.619765270E-01 1.857410969E-04 3.021742217E-05 1.973574009E-01 1.531040488E-04 6.209934592E-01 0.000000000E+00 
L481 40662761.241 340.01 34.1 2.627768798E-01 1.862322201E-04 3.049733437E-05 1.992363353E-01 1.530683990E-04 6.231891868E-01 0.000000000E+00 
L482 40683752.209 340.02 34.099 2.628511799E-01 1.864718400E-04 3.055842462E-05 1.992309235E-01 1.533794622E-04 6.234588212E-01 0.000000000E+00 
L483 40704752.786 340.02 34.099 2.622681541E-01 1.869769056E-04 3.048885097E-05 1.969087844E-01 1.548483173E-04 6.217381688E-01 0.000000000E+00 
L484 40725753.49 340.02 34.099 2.626222614E-01 1.874599504E-04 3.065373407E-05 1.986840537E-01 1.542829962E-04 6.226490804E-01 0.000000000E+00 
L485 40746754.599 340.03 34.098 2.633817826E-01 1.877235789E-04 3.086366969E-05 1.994200526E-01 1.547649956E-04 6.242276539E-01 0.000000000E+00 
L486 40767755.422 340.02 34.099 2.633582272E-01 1.877773931E-04 3.080518645E-05 1.983726414E-01 1.552942599E-04 6.229219667E-01 0.000000000E+00 
L487 40788756.191 340.02 34.099 2.632664444E-01 1.877904215E-04 3.084313870E-05 1.975632716E-01 1.561124763E-04 6.238635644E-01 0.000000000E+00 
L488 40809757.217 340.03 34.098 2.629179074E-01 1.881763874E-04 3.087962113E-05 1.987609003E-01 1.553615425E-04 6.241466871E-01 0.000000000E+00 
L489 40830757.828 340.02 34.099 2.631696558E-01 1.885659201E-04 3.091491598E-05 1.987645702E-01 1.555326900E-04 6.229727545E-01 0.000000000E+00 
L490 40851760.741 340.03 34.098 2.639262463E-01 1.891215038E-04 3.107423533E-05 1.993451807E-01 1.558848009E-04 6.225538981E-01 0.000000000E+00 
L491 40872759.234 340.03 34.098 2.633228276E-01 1.896582542E-04 3.103539855E-05 1.985456817E-01 1.563206734E-04 6.214369444E-01 0.000000000E+00 
L492 40893750.433 340.03 34.098 2.632690263E-01 1.898464844E-04 3.114913441E-05 1.982691076E-01 1.571093520E-04 6.232232637E-01 0.000000000E+00 
L493 40914750.935 340.02 34.099 2.643931545E-01 1.901375211E-04 3.142445495E-05 2.001989046E-01 1.569672688E-04 6.251003178E-01 0.000000000E+00 
L494 40935751.601 340.03 34.098 2.635928767E-01 1.905089695E-04 3.130437988E-05 1.986323781E-01 1.576007592E-04 6.233845113E-01 0.000000000E+00 
L495 40956752.696 340.03 34.098 2.644569386E-01 1.901082807E-04 3.136048938E-05 1.998014101E-01 1.569588634E-04 6.237733711E-01 0.000000000E+00 
L496 40977756.058 340.03 34.098 2.646305178E-01 1.903492000E-04 3.143274591E-05 2.005152452E-01 1.567591984E-04 6.240096982E-01 0.000000000E+00 
L497 40998753.878 340.02 34.099 2.645812526E-01 1.907840488E-04 3.145004677E-05 1.998055970E-01 1.574035697E-04 6.230460778E-01 0.000000000E+00 
L498 41019755.359 340.03 34.098 2.640138668E-01 1.912359558E-04 3.142200059E-05 1.984415427E-01 1.583460011E-04 6.223540839E-01 0.000000000E+00 
L499 41040757.798 340.02 34.099 2.641203256E-01 1.915206786E-04 3.154881961E-05 1.990634785E-01 1.584851555E-04 6.236854595E-01 0.000000000E+00 
L500 41061756.743 340.01 34.1 2.642902454E-01 1.918931573E-04 3.161000810E-05 1.991326576E-01 1.587376660E-04 6.232811380E-01 0.000000000E+00 
L501 41082757.404 340.02 34.099 2.652060208E-01 1.919355920E-04 3.187208309E-05 2.010766898E-01 1.585124116E-04 6.261401501E-01 0.000000000E+00 
L502 41103748.203 340.03 34.098 2.644887542E-01 1.922795382E-04 3.172710729E-05 2.003325496E-01 1.583734619E-04 6.238643883E-01 0.000000000E+00 
L503 41124750.992 340.01 34.1 2.653216445E-01 1.922353421E-04 3.198781303E-05 2.009048445E-01 1.592214031E-04 6.271604073E-01 0.000000000E+00 
L504 41145749.683 340.01 34.1 2.652147089E-01 1.922849684E-04 3.182708243E-05 2.001256837E-01 1.590347574E-04 6.240995757E-01 0.000000000E+00 
L505 41166750.689 340.02 34.099 2.644641300E-01 1.924292754E-04 3.190364846E-05 1.988573221E-01 1.604306203E-04 6.269060065E-01 0.000000000E+00 
L506 41187753.752 340.01 34.1 2.646667271E-01 1.926161286E-04 3.184279392E-05 1.999375930E-01 1.592634950E-04 6.246247228E-01 0.000000000E+00 
L507 41208752.067 340.02 34.099 2.656111986E-01 1.926884873E-04 3.190061434E-05 2.021348489E-01 1.578099954E-04 6.232996713E-01 0.000000000E+00 
L508 41229753.378 340.01 34.1 2.653251444E-01 1.930938782E-04 3.199222592E-05 1.988549039E-01 1.608800246E-04 6.244498183E-01 0.000000000E+00 
L509 41250755.226 340.01 34.1 2.648669256E-01 1.931654727E-04 3.188952565E-05 1.998358792E-01 1.595788901E-04 6.232909595E-01 0.000000000E+00 
L510 41271754.459 340.01 34.1 2.649928211E-01 1.934097751E-04 3.200651793E-05 2.003492152E-01 1.597542073E-04 6.244905922E-01 0.000000000E+00 
L511 41292755.401 340 34.101 2.651698632E-01 1.938847602E-04 3.196955364E-05 2.002706523E-01 1.596303188E-04 6.218257957E-01 0.000000000E+00 
L512 41313746.16 340 34.101 2.657175871E-01 1.938754508E-04 3.224493590E-05 2.017370122E-01 1.598327452E-04 6.259193779E-01 0.000000000E+00 
L513 41334748.688 340 34.101 2.658123412E-01 1.937144283E-04 3.216443640E-05 2.005931779E-01 1.603440609E-04 6.246530086E-01 0.000000000E+00 
L514 41355747.717 340.01 34.1 2.658905844E-01 1.934664633E-04 3.210935045E-05 2.007346835E-01 1.599563189E-04 6.241987135E-01 0.000000000E+00 
