N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -5.542990000E-02 -6.659015700E-02 -7.811863100E-02 -8.641388000E-02
1.016672606E+01 -5.503778600E-02 -6.596649800E-02 -7.720544900E-02 -8.515368200E-02
1.033324570E+01 -5.446750600E-02 -6.506279000E-02 -7.588777600E-02 -8.334363700E-02
1.049996187E+01 -5.364168500E-02 -6.376110400E-02 -7.400128700E-02 -8.076969500E-02
1.066670514E+01 -5.245326600E-02 -6.190241600E-02 -7.133122600E-02 -7.716209100E-02
1.083333839E+01 -5.075835500E-02 -5.928158900E-02 -6.761407100E-02 -7.220983300E-02
1.100000000E+01 -4.837282500E-02 -5.565254800E-02 -6.256034500E-02 -6.561046500E-02
1.116672606E+01 -4.507793800E-02 -5.075594700E-02 -5.591588100E-02 -5.717444600E-02
1.133324570E+01 -4.064782200E-02 -4.438551300E-02 -4.757755900E-02 -4.698671700E-02
1.149996187E+01 -3.491190600E-02 -3.650384500E-02 -3.775104500E-02 -3.557136200E-02
1.166670514E+01 -2.785994300E-02 -2.738510900E-02 -2.707464500E-02 -2.391907800E-02
1.183333839E+01 -1.976576700E-02 -1.769960900E-02 -1.656440200E-02 -1.322966400E-02
1.200000000E+01 -1.124957900E-02 -8.407491000E-03 -7.285997000E-03 -4.424082000E-03
1.216672606E+01 -3.164424000E-03 -4.167910000E-04 9.684800000E-05 2.225325000E-03
1.233324570E+01 3.715100000E-03 5.800625000E-03 5.544535000E-03 7.041410000E-03
1.249996187E+01 9.017349000E-03 1.032611500E-02 9.467092000E-03 1.057951000E-02
1.266670514E+01 1.284814800E-02 1.357585100E-02 1.237314200E-02 1.330991700E-02
1.283333839E+01 1.558453900E-02 1.599347200E-02 1.464117100E-02 1.551685200E-02
1.300000000E+01 1.761072600E-02 1.788588800E-02 1.648319000E-02 1.734480200E-02
