N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 3.174255300E-02 3.168951400E-02 3.124775500E-02 3.098826700E-02
1.016672606E+01 3.173657500E-02 3.168007400E-02 3.123356300E-02 3.096808000E-02
1.033324570E+01 3.172786300E-02 3.166634700E-02 3.121305000E-02 3.091616100E-02
1.049996187E+01 3.171521100E-02 3.164651800E-02 3.118358500E-02 3.087203600E-02
1.066670514E+01 3.169691300E-02 3.161805600E-02 3.110327400E-02 3.081026900E-02
1.083333839E+01 3.165666900E-02 3.157766700E-02 3.102196700E-02 3.071267300E-02
1.100000000E+01 3.161782800E-02 3.152116600E-02 3.093224800E-02 3.060556800E-02
1.116672606E+01 3.156372000E-02 3.144384500E-02 3.082991700E-02 3.046003300E-02
1.133324570E+01 3.148218500E-02 3.134127900E-02 3.069241700E-02 3.029915600E-02
1.149996187E+01 3.138795100E-02 3.121107900E-02 3.054285300E-02 3.012074400E-02
1.166670514E+01 3.127029300E-02 3.105576300E-02 3.038182800E-02 2.993789900E-02
1.183333839E+01 3.113172800E-02 3.088602500E-02 3.020938200E-02 2.977763500E-02
1.200000000E+01 3.098294500E-02 3.072941600E-02 3.007685800E-02 2.965394400E-02
1.216672606E+01 3.084432900E-02 3.060600000E-02 3.000827800E-02 2.963144600E-02
1.233324570E+01 3.072221000E-02 3.054466900E-02 3.000639100E-02 2.968138700E-02
1.249996187E+01 3.066873900E-02 3.056631500E-02 3.008594200E-02 2.980685900E-02
1.266670514E+01 3.068553700E-02 3.066037300E-02 3.024538700E-02 2.999020700E-02
1.283333839E+01 3.079153400E-02 3.080902900E-02 3.042826500E-02 3.019013300E-02
1.300000000E+01 3.092365100E-02 3.100257000E-02 3.061559500E-02 3.038492500E-02
