N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.201986239E+00 1.198491904E+00 1.195500121E+00 1.193247795E+00
1.016672606E+01 1.202003585E+00 1.198515251E+00 1.195530276E+00 1.193285631E+00
1.033324570E+01 1.202028965E+00 1.198549411E+00 1.195574388E+00 1.193340948E+00
1.049996187E+01 1.202066121E+00 1.198599406E+00 1.195638896E+00 1.193421770E+00
1.066670514E+01 1.202120516E+00 1.198672529E+00 1.195733133E+00 1.193539651E+00
1.083333839E+01 1.202200088E+00 1.198779340E+00 1.195870532E+00 1.193711133E+00
1.100000000E+01 1.202316328E+00 1.198935041E+00 1.196086817E+00 1.193959607E+00
1.116672606E+01 1.202485776E+00 1.199161312E+00 1.196379167E+00 1.194317599E+00
1.133324570E+01 1.202732026E+00 1.199488667E+00 1.196807393E+00 1.194835962E+00
1.149996187E+01 1.203088280E+00 1.199959230E+00 1.197401768E+00 1.195559827E+00
1.166670514E+01 1.203600333E+00 1.200629520E+00 1.198245018E+00 1.196567039E+00
1.183333839E+01 1.204329565E+00 1.201585163E+00 1.199397654E+00 1.197945312E+00
1.200000000E+01 1.205354755E+00 1.202891182E+00 1.200967023E+00 1.199772569E+00
1.216672606E+01 1.206770742E+00 1.204645970E+00 1.203031717E+00 1.202127676E+00
1.233324570E+01 1.208681096E+00 1.206953427E+00 1.205678699E+00 1.205059132E+00
1.249996187E+01 1.211182369E+00 1.209874423E+00 1.208927293E+00 1.208570446E+00
1.266670514E+01 1.214340795E+00 1.213445001E+00 1.212775355E+00 1.212618885E+00
1.283333839E+01 1.218168464E+00 1.217612660E+00 1.217154476E+00 1.217133016E+00
1.300000000E+01 1.222611663E+00 1.222301385E+00 1.221973601E+00 1.222018191E+00
