N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.198195116E+00 1.194855597E+00 1.191973865E+00 1.189712894E+00
1.016672606E+01 1.198207851E+00 1.194872841E+00 1.191996248E+00 1.189741109E+00
1.033324570E+01 1.198226487E+00 1.194898085E+00 1.192029004E+00 1.189782388E+00
1.049996187E+01 1.198253780E+00 1.194935041E+00 1.192076939E+00 1.189842747E+00
1.066670514E+01 1.198293763E+00 1.195013244E+00 1.192147033E+00 1.189930892E+00
1.083333839E+01 1.198352289E+00 1.195113469E+00 1.192249376E+00 1.190059351E+00
1.100000000E+01 1.198437879E+00 1.195242941E+00 1.192412675E+00 1.190245973E+00
1.116672606E+01 1.198562851E+00 1.195416619E+00 1.192631243E+00 1.190515857E+00
1.133324570E+01 1.198744892E+00 1.195661426E+00 1.192946021E+00 1.190903654E+00
1.149996187E+01 1.199009142E+00 1.196026265E+00 1.193396631E+00 1.191464727E+00
1.166670514E+01 1.199399696E+00 1.196526424E+00 1.194036830E+00 1.192252857E+00
1.183333839E+01 1.199967239E+00 1.197230060E+00 1.194931599E+00 1.193323774E+00
1.200000000E+01 1.200742015E+00 1.198226154E+00 1.196163540E+00 1.194785232E+00
1.216672606E+01 1.201823543E+00 1.199584354E+00 1.197821646E+00 1.196695512E+00
1.233324570E+01 1.203309315E+00 1.201416682E+00 1.199992603E+00 1.199140433E+00
1.249996187E+01 1.205298265E+00 1.203804795E+00 1.202730716E+00 1.202148329E+00
1.266670514E+01 1.207882277E+00 1.206798071E+00 1.206059625E+00 1.205712133E+00
1.283333839E+01 1.211110377E+00 1.210433663E+00 1.209949849E+00 1.209770653E+00
1.300000000E+01 1.214975415E+00 1.214612394E+00 1.214326893E+00 1.214249421E+00
