N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.211731597E+00 1.208498758E+00 1.205393586E+00 1.203039991E+00
1.016672606E+01 1.211767958E+00 1.208547769E+00 1.205456969E+00 1.203119812E+00
1.033324570E+01 1.211821117E+00 1.208637674E+00 1.205549457E+00 1.203236128E+00
1.049996187E+01 1.211898815E+00 1.208745633E+00 1.205684222E+00 1.203405209E+00
1.066670514E+01 1.212012269E+00 1.208918749E+00 1.205884268E+00 1.203650029E+00
1.083333839E+01 1.212177604E+00 1.209152751E+00 1.206169740E+00 1.204002457E+00
1.100000000E+01 1.212417802E+00 1.209484035E+00 1.206578210E+00 1.204505624E+00
1.116672606E+01 1.212765180E+00 1.209952525E+00 1.207159771E+00 1.205215843E+00
1.133324570E+01 1.213277400E+00 1.210610657E+00 1.207979076E+00 1.206203061E+00
1.149996187E+01 1.214016775E+00 1.211526711E+00 1.209111272E+00 1.207548145E+00
1.166670514E+01 1.215020179E+00 1.212788739E+00 1.210645532E+00 1.209335536E+00
1.183333839E+01 1.216398394E+00 1.214489633E+00 1.212669796E+00 1.211645213E+00
1.200000000E+01 1.218256523E+00 1.216723658E+00 1.215275408E+00 1.214522048E+00
1.216672606E+01 1.220694465E+00 1.219575149E+00 1.218467653E+00 1.217972057E+00
1.233324570E+01 1.223783403E+00 1.223066000E+00 1.222259004E+00 1.221970200E+00
1.249996187E+01 1.227550726E+00 1.227193794E+00 1.226598377E+00 1.226454280E+00
1.266670514E+01 1.231968254E+00 1.231857679E+00 1.231405120E+00 1.231348966E+00
1.283333839E+01 1.236941573E+00 1.236984739E+00 1.236603314E+00 1.236590329E+00
1.300000000E+01 1.242353975E+00 1.242473467E+00 1.242095520E+00 1.242121516E+00
