fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T01 10:41:00 289 40.12 1.000E+000 9.713E-001 3.721E-006 1.000E+019 2.892E+000 7.507E-009 1.536E-006 2.008E-002 1.536E-006 8.210E-009 2.661E-001 1.040E-002 7.817E-007 2.203E-002 
0T02 10:43:20 289.1 40.1 1.000E+000 9.784E-001 3.448E-006 1.000E+019 2.919E+000 7.179E-009 2.164E-006 2.607E-002 2.164E-006 1.528E-008 2.709E-001 1.360E-002 1.115E-006 3.401E-002 
0T03 10:45:40 289.1 40.1 1.000E+000 9.729E-001 3.479E-006 1.000E+019 2.887E+000 7.537E-009 1.546E-006 2.007E-002 1.546E-006 8.259E-009 2.662E-001 1.040E-002 7.864E-007 2.228E-002 
0T04 10:47:34 289.1 40.1 1.000E+000 9.745E-001 3.614E-006 1.000E+019 2.886E+000 7.573E-009 1.521E-006 1.987E-002 1.521E-006 8.037E-009 2.660E-001 1.020E-002 7.803E-007 2.171E-002 
0T05 10:49:36 289.2 40.09 1.000E+000 9.674E-001 3.891E-006 1.000E+019 2.889E+000 7.618E-009 1.519E-006 1.982E-002 1.519E-006 8.006E-009 2.660E-001 1.020E-002 7.772E-007 2.227E-002 
0T11 10:57:52 291.1 39.83 1.000E+000 9.830E-001 3.999E-006 1.000E+019 2.885E+000 8.160E-009 1.770E-006 2.092E-002 1.769E-006 9.873E-009 2.667E-001 1.080E-002 9.057E-007 2.395E-002 
0T12 11:00:08 291.1 39.83 1.000E+000 9.833E-001 4.028E-006 1.000E+019 2.885E+000 8.178E-009 1.755E-006 2.080E-002 1.754E-006 9.731E-009 2.666E-001 1.070E-002 9.010E-007 2.330E-002 
0T13 11:02:08 291.1 39.83 1.000E+000 9.879E-001 3.989E-006 1.000E+019 2.883E+000 8.194E-009 1.722E-006 2.048E-002 1.721E-006 9.392E-009 2.664E-001 1.060E-002 8.776E-007 2.290E-002 
0T14 11:06:00 291.1 39.83 1.000E+000 9.787E-001 4.032E-006 1.000E+019 2.883E+000 8.180E-009 1.714E-006 2.037E-002 1.714E-006 9.299E-009 2.663E-001 1.050E-002 8.772E-007 2.333E-002 
0T15 11:08:02 291.1 39.83 1.000E+000 9.825E-001 3.998E-006 1.000E+019 2.886E+000 8.142E-009 1.729E-006 2.046E-002 1.728E-006 9.419E-009 2.664E-001 1.060E-002 8.801E-007 2.344E-002 
0T16 11:24:52 290.9 39.86 1.000E+000 9.853E-001 4.046E-006 1.000E+019 2.886E+000 8.088E-009 1.693E-006 2.026E-002 1.693E-006 9.130E-009 2.662E-001 1.040E-002 8.696E-007 2.300E-002 
