X Y Yfit
1.7600000E-2 2.4310000E-5 3.1618388E-5
3.7900000E-2 7.5100000E-5 7.2227438E-5
5.7900000E-2 1.2000000E-4 1.1707346E-4
7.8100000E-2 1.8540000E-4 1.6782852E-4
9.8300000E-2 2.4720000E-4 2.2473101E-4
1.1860000E-1 3.1440000E-4 2.8885642E-4
1.3870000E-1 3.8870000E-4 3.6003291E-4
1.5900000E-1 4.6950000E-4 4.4061545E-4
1.7870000E-1 5.5880000E-4 5.2817855E-4
1.9920000E-1 6.5690000E-4 6.3028116E-4
2.1950000E-1 7.6470000E-4 7.4379667E-4
2.3980000E-1 8.8320000E-4 8.7125316E-4
2.5990000E-1 1.0138000E-3 1.0130477E-3
2.8020000E-1 1.1583000E-3 1.1743366E-3
2.9540000E-1 1.3000000E-3 1.3088334E-3
3.2010000E-1 1.5040000E-3 1.5576470E-3
3.4040000E-1 1.7260000E-3 1.7977543E-3
3.6050000E-1 2.0000000E-3 2.0795762E-3
3.8100000E-1 2.3570000E-3 2.4344737E-3
4.0100000E-1 2.8440000E-3 2.8870574E-3
4.2150000E-1 3.5380000E-3 3.5399642E-3
4.4170000E-1 4.5630000E-3 4.5177441E-3
4.6160000E-1 6.1540000E-3 6.0556877E-3
4.8200000E-1 8.6710000E-3 8.6255893E-3
5.0200000E-1 1.2580000E-2 1.2618104E-2
5.2230000E-1 1.8470000E-2 1.8615271E-2
5.4140000E-1 2.6330000E-2 2.6234695E-2
