T d154 d184 d214 d244
d 150 180 210 240
290 1.491600000E-05 1.431300000E-05 1.398700000E-05 1.381200000E-05
295 1.284600000E-05 1.234100000E-05 1.208400000E-05 1.195200000E-05
300 1.109400000E-05 1.072500000E-05 1.053000000E-05 1.045000000E-05
305 9.615000000E-06 9.421000000E-06 9.336000000E-06 9.339000000E-06
310 8.237000000E-06 8.328000000E-06 8.428000000E-06 8.594000000E-06
315 6.596000000E-06 7.192000000E-06 7.683000000E-06 8.124000000E-06
320 4.022000000E-06 5.544000000E-06 6.743000000E-06 7.707000000E-06
325 -4.499999999E-07 2.683000000E-06 5.044000000E-06 6.919000000E-06
330 -7.609000000E-06 -2.157000000E-06 1.912000000E-06 5.085000000E-06
335 9.493000000E-06 8.749000000E-06 8.399000000E-06 8.181000000E-06
340 1.057700000E-05 9.533000000E-06 9.052000000E-06 8.765000000E-06
