T d154 d184 d214 d244
d 150 180 210 240
290 1.147370000E-04 1.111700000E-04 1.093750000E-04 1.085110000E-04
295 1.020810000E-04 9.888800000E-05 9.717200000E-05 9.629900000E-05
300 8.998200000E-05 8.715600000E-05 8.557300000E-05 8.482600000E-05
305 7.914400000E-05 7.664800000E-05 7.517500000E-05 7.453600000E-05
310 6.985200000E-05 6.779800000E-05 6.653200000E-05 6.586600000E-05
315 6.260700000E-05 6.093900000E-05 5.984600000E-05 5.924100000E-05
320 5.754400000E-05 5.601300000E-05 5.523000000E-05 5.472900000E-05
325 5.450700000E-05 5.327000000E-05 5.272000000E-05 5.237400000E-05
330 5.329000000E-05 5.237400000E-05 5.215700000E-05 5.216100000E-05
335 5.326000000E-05 5.303000000E-05 5.330300000E-05 5.390500000E-05
340 5.357000000E-05 5.463700000E-05 5.580800000E-05 5.734800000E-05
