N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 3.892257600E-02 1.481670800E-02 -5.261907300E-02 -1.647628660E-01 -7.371156700E-02 1.272228000E-02 5.008047100E-02 6.330850500E-02 6.475128100E-02
1.016672606E+01 3.986281800E-02 1.514959700E-02 -5.316621400E-02 -1.682986310E-01 -7.605723600E-02 1.306107300E-02 5.384276400E-02 7.095997500E-02 7.926440800E-02
1.033324570E+01 4.036707500E-02 1.529293200E-02 -5.409854100E-02 -1.709976320E-01 -7.692087100E-02 1.349314400E-02 5.658009900E-02 7.676426600E-02 8.533115100E-02
1.049996187E+01 4.047107000E-02 1.525818000E-02 -5.557804900E-02 -1.731894860E-01 -7.628618800E-02 1.409979400E-02 5.837016800E-02 8.055314800E-02 9.093513300E-02
1.066670514E+01 4.017878400E-02 1.504191200E-02 -5.780897900E-02 -1.751529970E-01 -7.406198800E-02 1.495662300E-02 5.931052800E-02 8.234868300E-02 9.240562100E-02
1.083333839E+01 3.945870600E-02 1.462600000E-02 -6.105432000E-02 -1.771287790E-01 -7.008498900E-02 1.613222600E-02 5.949127200E-02 8.229181800E-02 9.256927400E-02
1.100000000E+01 3.824539200E-02 1.398137500E-02 -6.563827800E-02 -1.793286010E-01 -6.416769800E-02 1.767569800E-02 5.899526400E-02 8.062025200E-02 9.034070100E-02
1.116672606E+01 3.644891600E-02 1.307729900E-02 -7.192065200E-02 -1.819321370E-01 -5.620631100E-02 1.958932100E-02 5.791506600E-02 7.768402400E-02 8.644264000E-02
1.133324570E+01 3.397826300E-02 1.189906300E-02 -8.022225500E-02 -1.850662130E-01 -4.634780200E-02 2.179371800E-02 5.637689100E-02 7.394855800E-02 8.168817000E-02
1.149996187E+01 3.078607200E-02 1.047483300E-02 -9.068135800E-02 -1.702847040E-01 -3.515950100E-02 2.410760800E-02 5.455371100E-02 6.994219400E-02 7.681801900E-02
1.166670514E+01 2.693760100E-02 8.903889000E-03 -1.030536860E-01 -1.409681330E-01 -2.366172600E-02 2.627731000E-02 5.265254500E-02 6.614679700E-02 7.236565600E-02
1.183333839E+01 2.268742000E-02 7.364336000E-03 -1.165470590E-01 -1.118335010E-01 -1.307447200E-02 2.807066100E-02 5.087410400E-02 6.288828800E-02 6.861038500E-02
1.200000000E+01 1.851443200E-02 6.070060000E-03 -1.298716710E-01 -8.607811400E-02 -4.333469000E-03 2.938470000E-02 4.936437700E-02 6.029479600E-02 6.562175400E-02
1.216672606E+01 1.503415500E-02 5.176686000E-03 -1.416392330E-01 -6.555413100E-02 2.277372000E-03 3.027653000E-02 4.818666400E-02 5.833856600E-02 6.334779300E-02
1.233324570E+01 1.274140700E-02 4.697650000E-03 -1.509101050E-01 -5.017805900E-02 7.071629000E-03 3.089184000E-02 4.732979900E-02 5.691865700E-02 6.169386600E-02
1.249996187E+01 1.170080900E-02 4.511380000E-03 -1.499165760E-01 -3.870406800E-02 1.059773000E-02 3.136687500E-02 4.674307600E-02 5.592918500E-02 6.051392600E-02
1.266670514E+01 1.151074100E-02 -9.654699000E-03 -1.306304630E-01 -2.980443800E-02 1.332148600E-02 3.178241200E-02 4.637246200E-02 5.528974800E-02 5.977729300E-02
1.283333839E+01 1.166704100E-02 -2.037590400E-02 -1.141433460E-01 -2.258151600E-02 1.552463500E-02 3.217277400E-02 4.617855000E-02 5.487477500E-02 5.936422900E-02
1.300000000E+01 1.188591800E-02 -2.701788800E-02 -9.977991300E-02 -1.657762900E-02 1.735029500E-02 3.255044100E-02 4.617211400E-02 5.475090100E-02 5.946956100E-02
