T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.200593374E+00 1.215442149E+00 1.227141023E+00 1.238530950E+00 1.252445179E+00 1.267155990E+00 1.283933112E+00 1.303410047E+00 1.325934546E+00
295 1.193078764E+00 1.214289995E+00 1.227853202E+00 1.239671524E+00 1.253343080E+00 1.267505993E+00 1.283791839E+00 1.302644638E+00 1.324528222E+00
300 1.176101981E+00 1.210713989E+00 1.228231150E+00 1.241018206E+00 1.254874635E+00 1.268731199E+00 1.284718543E+00 1.302937121E+00 1.324146164E+00
305 1.140586701E+00 1.201444653E+00 1.226982475E+00 1.242243982E+00 1.256269778E+00 1.270717260E+00 1.286344917E+00 1.304254488E+00 1.324827286E+00
310 1.073569016E+00 1.181178822E+00 1.222524384E+00 1.242626592E+00 1.258171276E+00 1.273223069E+00 1.288746730E+00 1.306417912E+00 1.326658665E+00
315 1.014509444E+00 1.140935182E+00 1.211520668E+00 1.241018857E+00 1.259655239E+00 1.275639362E+00 1.291633643E+00 1.309327426E+00 1.329468984E+00
320 1.015295842E+00 1.069515904E+00 1.189015396E+00 1.235836616E+00 1.259897213E+00 1.277949697E+00 1.294736950E+00 1.312789375E+00 1.332926177E+00
325 1.018068549E+00 1.012116558E+00 1.146664472E+00 1.223861872E+00 1.258022049E+00 1.279412934E+00 1.297708776E+00 1.316452750E+00 1.337085268E+00
330 1.023548161E+00 1.012761213E+00 1.074704451E+00 1.200293981E+00 1.250868635E+00 1.279613049E+00 1.300313012E+00 1.320258314E+00 1.341209904E+00
335 1.032742748E+00 1.014852796E+00 1.010161509E+00 1.158059549E+00 1.238444988E+00 1.277458457E+00 1.301838972E+00 1.323495366E+00 1.345341878E+00
340 1.046764211E+00 1.018883255E+00 1.010584127E+00 1.089092140E+00 1.215118540E+00 1.271319688E+00 1.301765315E+00 1.325913700E+00 1.349133727E+00
