T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.192665532E+00 1.194935041E+00 -2.269509000E-03 1.192292775E+00 1.193864146E+00 -1.571371000E-03 3.727570000E-04 1.070895000E-03
295 1.177831930E+00 1.195001441E+00 -1.716951100E-02 1.177527533E+00 1.194025990E+00 -1.649845700E-02 3.043970000E-04 9.754510000E-04
300 1.145404367E+00 1.194510192E+00 -4.910582500E-02 1.145225836E+00 1.193606190E+00 -4.838035400E-02 1.785310000E-04 9.040020000E-04
305 1.081503323E+00 1.191484637E+00 -1.099813140E-01 1.081587661E+00 1.190643496E+00 -1.090558350E-01 -8.433800000E-05 8.411410000E-04
310 1.015072096E+00 1.181849531E+00 -1.667774350E-01 1.014725445E+00 1.181082580E+00 -1.663571350E-01 3.466510000E-04 7.669510000E-04
315 1.015797518E+00 1.155789240E+00 -1.399917220E-01 1.015421235E+00 1.155203283E+00 -1.397820480E-01 3.762830000E-04 5.859570000E-04
320 1.018623808E+00 1.095883726E+00 -7.725991800E-02 1.018148114E+00 1.095754042E+00 -7.760592800E-02 4.756940000E-04 1.296840000E-04
325 1.024226420E+00 1.014016944E+00 1.020947600E-02 1.023541814E+00 1.013376936E+00 1.016487800E-02 6.846060000E-04 6.400080000E-04
330 1.033541738E+00 1.015143995E+00 1.839774300E-02 1.032466508E+00 1.014450176E+00 1.801633200E-02 1.075230000E-03 6.938190000E-04
335 1.047534385E+00 1.018517909E+00 2.901647600E-02 1.045780276E+00 1.017655546E+00 2.812473000E-02 1.754109000E-03 8.623630000E-04
340 1.066943571E+00 1.024895055E+00 4.204851600E-02 1.064060655E+00 1.023696062E+00 4.036459300E-02 2.882916000E-03 1.198993000E-03
