X Y Xfit Yfit
5.7767700E+0 9.2923900E+1 5.6304682E+0 9.3025528E+1
5.7829500E+0 1.0121500E+2 5.8521029E+0 1.0115927E+2
6.0474600E+0 1.1007200E+2 6.0873973E+0 1.1002701E+2
6.3404900E+0 1.1970100E+2 6.3404900E+0 1.1969519E+2
6.6243600E+0 1.3023600E+2 6.6162253E+0 1.3023600E+2
6.9082300E+0 1.4171900E+2 6.9202439E+0 1.4172786E+2
7.2639700E+0 1.5422400E+2 7.2591029E+0 1.5425603E+2
7.6306100E+0 1.6786200E+2 7.6404279E+0 1.6791323E+2
8.0731000E+0 1.8272800E+2 8.0731000E+0 1.8280033E+2
8.5766300E+0 1.9894200E+2 8.5674855E+0 1.9902708E+2
9.1462400E+0 2.1662400E+2 9.1357110E+0 2.1671292E+2
9.8569600E+0 2.3591200E+2 9.7919938E+0 2.3598784E+2
1.0538800E+1 2.5689400E+2 1.0553035E+1 2.5699330E+2
1.1439000E+1 2.7981300E+2 1.1438484E+1 2.7988324E+2
1.2418500E+1 3.0472200E+2 1.2471496E+1 3.0482519E+2
1.3613800E+1 3.3196900E+2 1.3679384E+1 3.3200137E+2
1.5043100E+1 3.6154000E+2 1.5094396E+1 3.6161003E+2
1.6715200E+1 3.9384600E+2 1.6754632E+1 3.9386667E+2
1.8650800E+1 4.2900500E+2 1.8705129E+1 4.2900556E+2
2.1007400E+1 4.6730000E+2 2.0999153E+1 4.6728127E+2
2.3677700E+1 5.0907000E+2 2.3699700E+1 5.0897014E+2
2.6903400E+1 5.5448800E+2 2.6881303E+1 5.5437214E+2
3.0536500E+1 6.0391800E+2 3.0632145E+1 6.0381253E+2
3.5182000E+1 6.5773200E+2 3.5056547E+1 6.5764369E+2
4.0385300E+1 7.1624700E+2 4.0277916E+1 7.1624700E+2
4.6442200E+1 7.8003100E+2 4.6442200E+1 7.8003462E+2
5.3813000E+1 8.4952500E+2 5.3721972E+1 8.4945149E+2
6.2810400E+1 9.2522900E+2 6.2321164E+1 9.2497669E+2
7.3183800E+1 1.0072100E+3 7.2480701E+1 1.0071253E+3
8.5327000E+1 1.0964500E+3 8.4484986E+1 1.0964494E+3
9.9434300E+1 1.1933100E+3 9.8669503E+1 1.1935389E+3
1.1605300E+2 1.2984500E+3 1.1542961E+2 1.2990214E+3
1.3588000E+2 1.4132100E+3 1.3523069E+2 1.4135618E+3
1.5891600E+2 1.5365100E+3 1.5861981E+2 1.5378599E+3
1.8632600E+2 1.6715700E+3 1.8623897E+2 1.6726468E+3
2.1939700E+2 1.8174300E+3 2.1884007E+2 1.8186794E+3
2.5734000E+2 1.9750000E+3 2.5730166E+2 1.9767317E+3
3.0202700E+2 2.1455500E+3 3.0264734E+2 2.1475827E+3
3.5538000E+2 2.3300800E+3 3.5606557E+2 2.3320003E+3
4.1762000E+2 2.5266500E+3 4.1893068E+2 2.5307192E+3
4.8941600E+2 2.7406100E+3 4.9282402E+2 2.7444124E+3
5.7668600E+2 2.9709500E+3 5.7955455E+2 2.9736550E+3
6.7664700E+2 3.2130200E+3 6.8117679E+2 3.2188783E+3
7.9416900E+2 3.4785800E+3 8.0000406E+2 3.4803131E+3
9.3447100E+2 3.7541700E+3 9.3861409E+2 3.7579222E+3
1.0909900E+3 4.0522000E+3 1.0998422E+3 4.0513201E+3
1.2825100E+3 4.3675400E+3 1.2867580E+3 4.3596821E+3
1.4864200E+3 4.6829600E+3 1.5026190E+3 4.6816436E+3
1.7400400E+3 5.0175000E+3 1.7507952E+3 5.0151949E+3
2.0279200E+3 5.3663400E+3 2.0346572E+3 5.3575778E+3
2.3376800E+3 5.7142800E+3 2.3574249E+3 5.7051968E+3
2.7209300E+3 6.0757800E+3 2.7219720E+3 6.0535554E+3
3.1074800E+3 6.4230300E+3 3.1305903E+3 6.3972407E+3
3.5741600E+3 6.7598100E+3 3.5847215E+3 6.7299679E+3
4.0814100E+3 7.0908900E+3 4.0846767E+3 7.0447117E+3
4.6515000E+3 7.3734600E+3 4.6293700E+3 7.3339321E+3
5.2274500E+3 7.6273900E+3 5.2161000E+3 7.5898989E+3
5.8731300E+3 7.8484600E+3 5.8404237E+3 7.8051059E+3
6.5534100E+3 8.0213500E+3 6.4961566E+3 7.9727433E+3
7.2191600E+3 8.1449700E+3 7.1755264E+3 8.0871823E+3
7.9595200E+3 8.1877200E+3 7.8694855E+3 8.1444143E+3
8.6314200E+3 8.1642000E+3 8.5681678E+3 8.1423842E+3
9.3137500E+3 8.0747200E+3 9.2614336E+3 8.0811665E+3
1.0046700E+4 7.9633900E+3 9.9394570E+3 7.9629595E+3
1.0712700E+4 7.8119400E+3 1.0593265E+4 7.7918962E+3
1.1289300E+4 7.5649500E+3 1.1215189E+4 7.5737017E+3
1.1924500E+4 7.3152500E+3 1.1799159E+4 7.3152500E+3
1.2481000E+4 6.9280100E+3 1.2340858E+4 7.0240757E+3
1.2967400E+4 6.5859100E+3 1.2837699E+4 6.7079080E+3
1.3375300E+4 6.2861300E+3 1.3288704E+4 6.3742586E+3
1.3805200E+4 5.9034600E+3 1.3694269E+4 6.0301077E+3
1.4076300E+4 5.5238700E+3 1.4055902E+4 5.6816818E+3
1.4391800E+4 5.1740600E+3 1.4375943E+4 5.3343312E+3
1.4775500E+4 4.7738600E+3 1.4657297E+4 4.9924859E+3
1.4919100E+4 4.4520900E+3 1.4903196E+4 4.6596854E+3
1.5192300E+4 4.1417200E+3 1.5117019E+4 4.3386268E+3
1.5284100E+4 3.8305200E+3 1.5302126E+4 4.0312768E+3
