X Y Xfit Yfit
5.3941900E+0 5.8961900E+1 5.9053991E+0 5.7393134E+1
5.6018500E+0 6.4041700E+1 5.9402801E+0 6.2546442E+1
5.7516000E+0 6.9554500E+1 5.9814616E+0 6.8161965E+1
5.8950000E+0 7.5559800E+1 6.0300509E+0 7.4281038E+1
6.0268200E+0 8.2118800E+1 6.0873413E+0 8.0948667E+1
6.1548400E+0 8.9295800E+1 6.1548400E+0 8.8213844E+1
6.2860900E+0 9.7111600E+1 6.2343003E+0 9.6129897E+1
6.3015000E+0 1.0571700E+2 6.3277581E+0 1.0475487E+2
6.4744900E+0 1.1500500E+2 6.4375721E+0 1.1415193E+2
6.6648300E+0 1.2514000E+2 6.5664691E+0 1.2438980E+2
6.8715900E+0 1.3620100E+2 6.7175943E+0 1.3554324E+2
7.0748900E+0 1.4824800E+2 6.8945673E+0 1.4769362E+2
7.2668800E+0 1.6139500E+2 7.1015442E+0 1.6092939E+2
7.4993200E+0 1.7570700E+2 7.3432860E+0 1.7534680E+2
7.7787500E+0 1.9131800E+2 7.6252361E+0 1.9105049E+2
8.1011600E+0 2.0837200E+2 7.9536068E+0 2.0815429E+2
8.4700800E+0 2.2691200E+2 8.3354778E+0 2.2678199E+2
8.8622500E+0 2.4709700E+2 8.7789082E+0 2.4706821E+2
9.3733400E+0 2.6914600E+2 9.2930691E+0 2.6915937E+2
9.8884000E+0 2.9315800E+2 9.8884000E+0 2.9321481E+2
1.0598900E+1 3.1924300E+2 1.0576793E+1 3.1940779E+2
1.1346700E+1 3.4774500E+2 1.1371820E+1 3.4792694E+2
1.2198700E+1 3.7880200E+2 1.2289009E+1 3.7897752E+2
1.3164700E+1 4.1247900E+2 1.3346179E+1 4.1278297E+2
1.4425300E+1 4.4940200E+2 1.4563855E+1 4.4958663E+2
1.5742600E+1 4.8943600E+2 1.5965770E+1 4.8965342E+2
1.7398300E+1 5.3312300E+2 1.7579482E+1 5.3327196E+2
1.9316200E+1 5.8057600E+2 1.9437115E+1 5.8075649E+2
2.1503500E+1 6.3234000E+2 2.1576256E+1 6.3244941E+2
2.4092500E+1 6.8863900E+2 2.4041028E+1 6.8872355E+2
2.6800600E+1 7.5006100E+2 2.6883364E+1 7.4998495E+2
2.9837800E+1 8.1659500E+2 3.0164521E+1 8.1667562E+2
3.3887400E+1 8.8945500E+2 3.3956870E+1 8.8927672E+2
3.8346000E+1 9.6834100E+2 3.8346000E+1 9.6831168E+2
4.3414400E+1 1.0542100E+3 4.3433209E+1 1.0543498E+3
4.9558700E+1 1.1480100E+3 4.9338415E+1 1.1480100E+3
5.6420700E+1 1.2496200E+3 5.6203591E+1 1.2499644E+3
6.4954100E+1 1.3603600E+3 6.4196815E+1 1.3609431E+3
7.4145900E+1 1.4812000E+3 7.3517003E+1 1.4817379E+3
8.4924800E+1 1.6118400E+3 8.4399503E+1 1.6132070E+3
9.7689300E+1 1.7544000E+3 9.7122661E+1 1.7562800E+3
1.1284600E+2 1.9107300E+3 1.1201555E+2 1.9119623E+3
1.3089400E+2 2.0801900E+3 1.2946702E+2 2.0813399E+3
1.5140100E+2 2.2629800E+3 1.4993635E+2 2.2655840E+3
1.7501800E+2 2.4642400E+3 1.7396568E+2 2.4659554E+3
2.0340000E+2 2.6811500E+3 2.0219458E+2 2.6838082E+3
2.3446400E+2 2.9182600E+3 2.3537703E+2 2.9205927E+3
2.7556300E+2 3.1727400E+3 2.7440113E+2 3.1778574E+3
3.2110600E+2 3.4545200E+3 3.2031194E+2 3.4572489E+3
3.7092800E+2 3.7590600E+3 3.7433771E+2 3.7605095E+3
4.2942000E+2 4.0879000E+3 4.3792012E+2 4.0894718E+3
5.0964400E+2 4.4388500E+3 5.1274844E+2 4.4460491E+3
5.9518300E+2 4.8299700E+3 6.0079832E+2 4.8322206E+3
7.0643100E+2 5.2484700E+3 7.0437462E+2 5.2500085E+3
8.2401000E+2 5.7024000E+3 8.2615879E+2 5.7014469E+3
9.6650600E+2 6.1926100E+3 9.6926007E+2 6.1885401E+3
1.1292100E+3 6.7065600E+3 1.1372687E+3 6.7132051E+3
1.3331600E+3 7.2810100E+3 1.3343106E+3 7.2771983E+3
1.5569600E+3 7.8824000E+3 1.5650997E+3 7.8820226E+3
1.8205900E+3 8.5283000E+3 1.8349839E+3 8.5288090E+3
2.1215900E+3 9.2185600E+3 2.1499784E+3 9.2181717E+3
2.5079100E+3 9.9382800E+3 2.5167815E+3 9.9500370E+3
2.9378100E+3 1.0738500E+4 2.9427558E+3 1.0723435E+4
3.4360200E+3 1.1563500E+4 3.4358717E+3 1.1536271E+4
4.0389000E+3 1.2427300E+4 4.0045879E+3 1.2385063E+4
4.6709200E+3 1.3266100E+4 4.6576636E+3 1.3264680E+4
5.3725400E+3 1.4215400E+4 5.4038740E+3 1.4168069E+4
6.2153900E+3 1.5114400E+4 6.2516361E+3 1.5086034E+4
7.2364600E+3 1.6072600E+4 7.2085042E+3 1.6007058E+4
8.3702600E+3 1.6981800E+4 8.2805871E+3 1.6917264E+4
9.5386300E+3 1.7770900E+4 9.4718529E+3 1.7800504E+4
1.0809800E+4 1.8603900E+4 1.0783423E+4 1.8638683E+4
1.2300900E+4 1.9429400E+4 1.2212879E+4 1.9412308E+4
1.3753700E+4 2.0101300E+4 1.3753700E+4 2.0101300E+4
1.5293200E+4 2.0718000E+4 1.5394872E+4 2.0686012E+4
1.7198100E+4 2.1202500E+4 1.7120919E+4 2.1148455E+4
1.8989700E+4 2.1349000E+4 1.8912147E+4 2.1473501E+4
2.0692400E+4 2.1710600E+4 2.0745469E+4 2.1650060E+4
2.2971000E+4 2.1683500E+4 2.2595501E+4 2.1671967E+4
2.4679800E+4 2.1537200E+4 2.4435926E+4 2.1538494E+4
2.6339600E+4 2.1335800E+4 2.6240944E+4 2.1254421E+4
2.8014700E+4 2.0818500E+4 2.7986767E+4 2.0829622E+4
2.9618900E+4 2.0442600E+4 2.9652757E+4 2.0278255E+4
3.1511900E+4 1.9439000E+4 3.1222301E+4 1.9617658E+4
3.2933000E+4 1.8701100E+4 3.2683199E+4 1.8867143E+4
3.3869600E+4 1.7936800E+4 3.4027811E+4 1.8046730E+4
3.5457200E+4 1.7285300E+4 3.5252667E+4 1.7176125E+4
3.6111000E+4 1.6495800E+4 3.6358027E+4 1.6273799E+4
3.7130200E+4 1.5244300E+4 3.7347143E+4 1.5356422E+4
3.8174400E+4 1.4343600E+4 3.8225580E+4 1.4438476E+4
