X Y Xfit Yfit
6.7474400E+0 4.1307600E+1 6.7870358E+0 4.1006712E+1
7.1448400E+0 4.4744700E+1 7.1379083E+0 4.4504883E+1
7.5743100E+0 4.8508400E+1 7.5363533E+0 4.8313875E+1
8.0377400E+0 5.2597700E+1 7.9908310E+0 5.2459979E+1
8.5544100E+0 5.7067600E+1 8.5111914E+0 5.6971591E+1
9.1417200E+0 6.1937800E+1 9.1089228E+0 6.1879346E+1
9.8153900E+0 6.7249600E+1 9.7974420E+0 6.7216241E+1
1.0592100E+1 7.3013300E+1 1.0592433E+1 7.3017767E+1
1.1490000E+1 7.9288100E+1 1.1512240E+1 7.9322000E+1
1.2542900E+1 8.6111100E+1 1.2578325E+1 8.6169701E+1
1.3755600E+1 9.3540900E+1 1.3815794E+1 9.3604354E+1
1.5101800E+1 1.0165200E+2 1.5254009E+1 1.0167219E+2
1.6731600E+1 1.1040800E+2 1.6927287E+1 1.1042211E+2
1.8661500E+1 1.1990800E+2 1.8875700E+1 1.1990559E+2
2.0903000E+1 1.3022200E+2 2.1145981E+1 1.3017640E+2
2.3534900E+1 1.4135800E+2 2.3792549E+1 1.4129024E+2
2.6610200E+1 1.5344200E+2 2.6878648E+1 1.5330421E+2
3.0191300E+1 1.6644800E+2 3.0477594E+1 1.6627596E+2
3.4448000E+1 1.8049500E+2 3.4674135E+1 1.8026268E+2
3.9354500E+1 1.9557200E+2 3.9565891E+1 1.9531969E+2
4.5142200E+1 2.1184300E+2 4.5264804E+1 2.1149850E+2
5.1861500E+1 2.2921300E+2 5.1898602E+1 2.2884459E+2
5.9653600E+1 2.4782700E+2 5.9612104E+1 2.4739433E+2
6.8755600E+1 2.6760300E+2 6.8568274E+1 2.6717141E+2
7.9287700E+1 2.8864300E+2 7.8948840E+1 2.8818244E+2
9.1487300E+1 3.1084900E+2 9.0954198E+1 3.1041167E+2
1.0560000E+2 3.3416700E+2 1.0480240E+2 3.3381515E+2
1.2169100E+2 3.5847000E+2 1.2072664E+2 3.5831383E+2
1.4020000E+2 3.8379400E+2 1.3897123E+2 3.8378656E+2
1.6116200E+2 4.0983100E+2 1.5978512E+2 4.1006269E+2
1.8501700E+2 4.3637800E+2 1.8341307E+2 4.3691525E+2
2.1177300E+2 4.6314900E+2 2.1008385E+2 4.6405536E+2
2.4156300E+2 4.8986200E+2 2.3999563E+2 4.9112892E+2
2.7482000E+2 5.1583500E+2 2.7329872E+2 5.1771679E+2
3.1143600E+2 5.4100300E+2 3.1007659E+2 5.4333980E+2
3.5135300E+2 5.6484000E+2 3.5032645E+2 5.6746954E+2
3.9452400E+2 5.8617200E+2 3.9394138E+2 5.8954584E+2
4.4069700E+2 6.0543000E+2 4.4069652E+2 6.0900088E+2
4.8949200E+2 6.2140000E+2 4.9024177E+2 6.2528881E+2
5.4059600E+2 6.3424900E+2 5.4210361E+2 6.3791895E+2
5.9330300E+2 6.4261900E+2 5.9569730E+2 6.4648918E+2
6.4735500E+2 6.4734100E+2 6.5034990E+2 6.5071578E+2
7.0164600E+2 6.4710300E+2 7.0533234E+2 6.5045568E+2
7.5612200E+2 6.4309700E+2 7.5989775E+2 6.4571808E+2
8.0877400E+2 6.3496500E+2 8.1332194E+2 6.3666370E+2
8.6052300E+2 6.2253700E+2 8.6494108E+2 6.2359171E+2
9.0967100E+2 6.0694100E+2 9.1418286E+2 6.0691635E+2
9.5609100E+2 5.8745400E+2 9.6058824E+2 5.8713645E+2
9.9997500E+2 5.6608100E+2 1.0038223E+3 5.6480188E+2
1.0398500E+3 5.4187100E+2 1.0436748E+3 5.4048070E+2
1.0766800E+3 5.1642500E+2 1.0800519E+3 5.1473005E+2
1.1101500E+3 4.9051000E+2 1.1129621E+3 4.8807290E+2
1.1403600E+3 4.6305100E+2 1.1424977E+3 4.6098134E+2
1.1672400E+3 4.3616300E+2 1.1688153E+3 4.3386665E+2
1.1907300E+3 4.0912900E+2 1.1921172E+3 4.0707487E+2
1.2121700E+3 3.8283000E+2 1.2126345E+3 3.8088710E+2
1.2302400E+3 3.5751000E+2 1.2306126E+3 3.5552322E+2
1.2460500E+3 3.3326800E+2 1.2463001E+3 3.3114758E+2
1.2604600E+3 3.0953400E+2 1.2599399E+3 3.0787599E+2
1.2719900E+3 2.8646800E+2 1.2717632E+3 2.8578296E+2
1.2827600E+3 2.6575900E+2 1.2819858E+3 2.6490892E+2
1.2915000E+3 2.4528300E+2 1.2908057E+3 2.4526670E+2
1.2990900E+3 2.2699500E+2 1.2984023E+3 2.2684760E+2
1.3056000E+3 2.0897700E+2 1.3049360E+3 2.0962629E+2
1.3116600E+3 1.9267500E+2 1.3105496E+3 1.9356528E+2
1.3153700E+3 1.7755800E+2 1.3153687E+3 1.7861839E+2
1.3202200E+3 1.6395800E+2 1.3195033E+3 1.6473365E+2
1.3234500E+3 1.5009500E+2 1.3230495E+3 1.5185550E+2
1.3270100E+3 1.3782100E+2 1.3260905E+3 1.3992675E+2
1.3279000E+3 1.2703100E+2 1.3286984E+3 1.2888976E+2
