X Y Yfit
2.4000000E+1 1.1990000E-4 1.2044776E-4
4.3000000E+1 1.2010000E-4 1.2047810E-4
6.2000000E+1 1.2040000E-4 1.2050841E-4
8.1000000E+1 1.2060000E-4 1.2053871E-4
1.0000000E+2 1.2060000E-4 1.2056900E-4
1.1900000E+2 1.2040000E-4 1.2059927E-4
1.3800000E+2 1.2040000E-4 1.2062953E-4
1.5700000E+2 1.2050000E-4 1.2065977E-4
1.7600000E+2 1.2070000E-4 1.2069000E-4
1.9500000E+2 1.2090000E-4 1.2072021E-4
2.1400000E+2 1.2080000E-4 1.2075040E-4
2.3300000E+2 1.2060000E-4 1.2078058E-4
2.5200000E+2 1.2060000E-4 1.2081075E-4
2.7100000E+2 1.2080000E-4 1.2084090E-4
2.9000000E+2 1.2100000E-4 1.2087103E-4
3.0900000E+2 1.2120000E-4 1.2090115E-4
3.2800000E+2 1.2100000E-4 1.2093126E-4
3.4700000E+2 1.2070000E-4 1.2096134E-4
3.6600000E+2 1.2080000E-4 1.2099142E-4
3.8500000E+2 1.2100000E-4 1.2102148E-4
4.0400000E+2 1.2130000E-4 1.2105152E-4
4.2300000E+2 1.2130000E-4 1.2108155E-4
4.4200000E+2 1.2110000E-4 1.2111156E-4
4.6100000E+2 1.2110000E-4 1.2114156E-4
4.8000000E+2 1.2110000E-4 1.2117154E-4
4.9900000E+2 1.2140000E-4 1.2120150E-4
5.1800000E+2 1.2160000E-4 1.2123146E-4
5.3700000E+2 1.2150000E-4 1.2126139E-4
5.5600000E+2 1.2130000E-4 1.2129131E-4
5.7500000E+2 1.2130000E-4 1.2132122E-4
5.9400000E+2 1.2140000E-4 1.2135111E-4
6.1300000E+2 1.2160000E-4 1.2138098E-4
6.3200000E+2 1.2170000E-4 1.2141084E-4
6.5100000E+2 1.2150000E-4 1.2144068E-4
6.7000000E+2 1.2140000E-4 1.2147051E-4
6.8900000E+2 1.2140000E-4 1.2150032E-4
7.0800000E+2 1.2160000E-4 1.2153012E-4
7.2700000E+2 1.2190000E-4 1.2155990E-4
7.4600000E+2 1.2180000E-4 1.2158967E-4
7.6500000E+2 1.2160000E-4 1.2161942E-4
7.8400000E+2 1.2160000E-4 1.2164915E-4
8.0300000E+2 1.2170000E-4 1.2167887E-4
8.2200000E+2 1.2200000E-4 1.2170857E-4
8.4100000E+2 1.2220000E-4 1.2173826E-4
8.6000000E+2 1.2200000E-4 1.2176793E-4
8.7900000E+2 1.2170000E-4 1.2179759E-4
8.9800000E+2 1.2170000E-4 1.2182723E-4
9.1700000E+2 1.2200000E-4 1.2185686E-4
9.3600000E+2 1.2220000E-4 1.2188647E-4
9.5500000E+2 1.2240000E-4 1.2191606E-4
9.7400000E+2 1.2210000E-4 1.2194564E-4
9.9300000E+2 1.2180000E-4 1.2197521E-4
1.0120000E+3 1.2200000E-4 1.2200475E-4
1.0310000E+3 1.2220000E-4 1.2203429E-4
1.0500000E+3 1.2240000E-4 1.2206380E-4
1.0690000E+3 1.2240000E-4 1.2209330E-4
1.0880000E+3 1.2210000E-4 1.2212279E-4
1.1070000E+3 1.2200000E-4 1.2215226E-4
1.1260000E+3 1.2220000E-4 1.2218171E-4
1.1450000E+3 1.2250000E-4 1.2221115E-4
1.1640000E+3 1.2260000E-4 1.2224057E-4
1.1830000E+3 1.2250000E-4 1.2226998E-4
1.2020000E+3 1.2230000E-4 1.2229937E-4
1.2210000E+3 1.2230000E-4 1.2232874E-4
1.2400000E+3 1.2240000E-4 1.2235810E-4
1.2590000E+3 1.2280000E-4 1.2238745E-4
1.2780000E+3 1.2280000E-4 1.2241677E-4
1.2970000E+3 1.2260000E-4 1.2244609E-4
1.3160000E+3 1.2240000E-4 1.2247538E-4
1.3350000E+3 1.2260000E-4 1.2250466E-4
1.3550000E+3 1.2260000E-4 1.2253547E-4
1.3730000E+3 1.2290000E-4 1.2256318E-4
1.3920000E+3 1.2270000E-4 1.2259241E-4
1.4120000E+3 1.2240000E-4 1.2262316E-4
1.4300000E+3 1.2260000E-4 1.2265083E-4
1.4490000E+3 1.2280000E-4 1.2268001E-4
1.4680000E+3 1.2300000E-4 1.2270918E-4
1.4870000E+3 1.2300000E-4 1.2273834E-4
1.5060000E+3 1.2270000E-4 1.2276747E-4
1.5250000E+3 1.2270000E-4 1.2279659E-4
1.5440000E+3 1.2280000E-4 1.2282570E-4
1.5630000E+3 1.2310000E-4 1.2285479E-4
1.5820000E+3 1.2330000E-4 1.2288386E-4
1.6010000E+3 1.2290000E-4 1.2291292E-4
1.6200000E+3 1.2270000E-4 1.2294196E-4
1.6390000E+3 1.2280000E-4 1.2297099E-4
