X Y Yfit
4.3000000E+1 1.1270000E-4 1.1233170E-4
6.2000000E+1 1.1300000E-4 1.1260936E-4
8.1000000E+1 1.1330000E-4 1.1288584E-4
1.0000000E+2 1.1350000E-4 1.1316115E-4
1.1900000E+2 1.1350000E-4 1.1343527E-4
1.3800000E+2 1.1380000E-4 1.1370819E-4
1.5700000E+2 1.1400000E-4 1.1397990E-4
1.7700000E+2 1.1440000E-4 1.1426460E-4
1.9600000E+2 1.1480000E-4 1.1453380E-4
2.1500000E+2 1.1500000E-4 1.1480177E-4
2.3400000E+2 1.1510000E-4 1.1506849E-4
2.5300000E+2 1.1530000E-4 1.1533396E-4
2.7200000E+2 1.1560000E-4 1.1559817E-4
2.9100000E+2 1.1590000E-4 1.1586110E-4
3.1000000E+2 1.1620000E-4 1.1612276E-4
3.2900000E+2 1.1660000E-4 1.1638314E-4
3.4800000E+2 1.1680000E-4 1.1664222E-4
3.6700000E+2 1.1690000E-4 1.1690000E-4
3.8600000E+2 1.1710000E-4 1.1715647E-4
4.0500000E+2 1.1750000E-4 1.1741163E-4
4.2400000E+2 1.1770000E-4 1.1766546E-4
4.4300000E+2 1.1810000E-4 1.1791796E-4
4.6200000E+2 1.1840000E-4 1.1816913E-4
4.8000000E+2 1.1830000E-4 1.1840584E-4
4.9900000E+2 1.1840000E-4 1.1865438E-4
5.1800000E+2 1.1870000E-4 1.1890157E-4
5.3800000E+2 1.1910000E-4 1.1916030E-4
5.5700000E+2 1.1950000E-4 1.1940470E-4
5.7500000E+2 1.1980000E-4 1.1963496E-4
5.9500000E+2 1.1970000E-4 1.1988935E-4
6.1300000E+2 1.1980000E-4 1.2011700E-4
6.3300000E+2 1.2020000E-4 1.2036848E-4
6.5100000E+2 1.2040000E-4 1.2059349E-4
6.7100000E+2 1.2090000E-4 1.2084204E-4
6.8900000E+2 1.2110000E-4 1.2106440E-4
7.0900000E+2 1.2120000E-4 1.2130998E-4
7.2700000E+2 1.2120000E-4 1.2152968E-4
7.4700000E+2 1.2150000E-4 1.2177229E-4
7.6600000E+2 1.2170000E-4 1.2200132E-4
7.8500000E+2 1.2210000E-4 1.2222893E-4
8.0300000E+2 1.2240000E-4 1.2244324E-4
8.2200000E+2 1.2260000E-4 1.2266807E-4
8.4200000E+2 1.2260000E-4 1.2290318E-4
8.6000000E+2 1.2270000E-4 1.2311343E-4
8.8000000E+2 1.2310000E-4 1.2334553E-4
8.9900000E+2 1.2350000E-4 1.2356454E-4
9.1800000E+2 1.2380000E-4 1.2378212E-4
9.3700000E+2 1.2410000E-4 1.2399825E-4
9.5600000E+2 1.2410000E-4 1.2421294E-4
9.7500000E+2 1.2410000E-4 1.2442618E-4
9.9400000E+2 1.2430000E-4 1.2463798E-4
1.0120000E+3 1.2450000E-4 1.2483729E-4
1.0320000E+3 1.2490000E-4 1.2505722E-4
1.0510000E+3 1.2530000E-4 1.2526467E-4
1.0700000E+3 1.2520000E-4 1.2547066E-4
1.0880000E+3 1.2530000E-4 1.2566447E-4
1.1080000E+3 1.2560000E-4 1.2587829E-4
1.1270000E+3 1.2590000E-4 1.2607993E-4
1.1460000E+3 1.2620000E-4 1.2628012E-4
