Ew Nt
4.4399551E-1 2.4114437E+16
4.4129413E-1 2.3469260E+16
4.3859272E-1 2.2979590E+16
4.3589131E-1 2.2628561E+16
4.3318990E-1 2.2395599E+16
4.3048849E-1 2.2269634E+16
4.2778709E-1 2.2257263E+16
4.2508569E-1 2.2378613E+16
4.2238428E-1 2.2655078E+16
4.1968288E-1 2.3099652E+16
4.1698147E-1 2.3716453E+16
4.1428007E-1 2.4506785E+16
4.1157867E-1 2.5474189E+16
4.0887726E-1 2.6626145E+16
4.0617586E-1 2.7971686E+16
4.0347445E-1 2.9518911E+16
4.0077305E-1 3.1275369E+16
3.9807164E-1 3.3251352E+16
3.9537024E-1 3.5464227E+16
3.9266884E-1 3.7940489E+16
3.8996743E-1 4.0712138E+16
3.8726603E-1 4.3806062E+16
3.8456462E-1 4.7231215E+16
3.8186322E-1 5.0971591E+16
3.7916181E-1 5.4989199E+16
3.7646041E-1 5.9233104E+16
3.7375900E-1 6.3646338E+16
3.7105760E-1 6.8165770E+16
3.6835620E-1 7.2717189E+16
3.6565479E-1 7.7208956E+16
3.6295339E-1 8.1527054E+16
3.6025198E-1 8.5534168E+16
3.5755058E-1 8.9074969E+16
3.5484917E-1 9.1988435E+16
3.5214777E-1 9.4124724E+16
3.4944637E-1 9.5361485E+16
3.4674496E-1 9.5615680E+16
3.4404356E-1 9.4849977E+16
3.4134215E-1 9.3074852E+16
3.3864075E-1 9.0347583E+16
3.3593934E-1 8.6767640E+16
3.3323794E-1 8.2467944E+16
3.3053654E-1 7.7603228E+16
3.2783513E-1 7.2337480E+16
3.2513373E-1 6.6832460E+16
3.2243232E-1 6.1238361E+16
3.1973092E-1 5.5687801E+16
3.1702951E-1 5.0293255E+16
3.1432811E-1 4.5146031E+16
3.1162670E-1 4.0316309E+16
3.0892530E-1 3.5852904E+16
3.0622390E-1 3.1783835E+16
3.0352249E-1 2.8117964E+16
3.0082109E-1 2.4848351E+16
2.9811968E-1 2.1956603E+16
2.9541828E-1 1.9416646E+16
2.9271687E-1 1.7195767E+16
2.9001547E-1 1.5250825E+16
2.8731407E-1 1.3518964E+16
2.8461266E-1 1.1905513E+16
2.8191126E-1 1.0277531E+16
2.7920985E-1 8.4769967E+15
2.7650845E-1 6.3643183E+15
2.7380704E-1 3.8829406E+15
2.7110564E-1 2.5195576E+15
