Ew Nt
4.4384268E-1 3.0154213E+15
4.4114222E-1 2.9930579E+15
4.3844174E-1 2.9588953E+15
4.3574126E-1 2.9435068E+15
4.3304078E-1 2.9989031E+15
4.3034031E-1 3.1531172E+15
4.2763984E-1 3.3860665E+15
4.2493937E-1 3.6452595E+15
4.2223889E-1 3.8818800E+15
4.1953842E-1 4.0752028E+15
4.1683794E-1 4.2323695E+15
4.1413746E-1 4.3738052E+15
4.1143699E-1 4.5195127E+15
4.0873652E-1 4.6820203E+15
4.0603604E-1 4.8629795E+15
4.0333557E-1 5.0517901E+15
4.0063510E-1 5.2286869E+15
3.9793462E-1 5.3733468E+15
3.9523414E-1 5.4742233E+15
3.9253367E-1 5.5314073E+15
3.8983320E-1 5.5512218E+15
3.8713272E-1 5.5382339E+15
3.8443225E-1 5.4919781E+15
3.8173177E-1 5.4097998E+15
3.7903130E-1 5.2909410E+15
3.7633082E-1 5.1370020E+15
3.7363035E-1 4.9495230E+15
3.7092988E-1 4.7292138E+15
3.6822940E-1 4.4787900E+15
3.6552893E-1 4.2060186E+15
3.6282845E-1 3.9230458E+15
3.6012798E-1 3.6425255E+15
3.5742750E-1 3.3741537E+15
3.5472703E-1 3.1236976E+15
3.5202655E-1 2.8937293E+15
3.4932608E-1 2.6846831E+15
3.4662560E-1 2.4958459E+15
3.4392513E-1 2.3261634E+15
3.4122466E-1 2.1743592E+15
3.3852418E-1 2.0381675E+15
3.3582371E-1 1.9135482E+15
3.3312323E-1 1.7952444E+15
3.3042276E-1 1.6789634E+15
3.2772228E-1 1.5636659E+15
3.2502181E-1 1.4519566E+15
3.2232133E-1 1.3481412E+15
3.1962086E-1 1.2555475E+15
3.1692039E-1 1.1750617E+15
3.1421991E-1 1.1054076E+15
3.1151944E-1 1.0443192E+15
3.0881896E-1 9.8953708E+14
3.0611849E-1 9.3927870E+14
3.0341801E-1 8.9235634E+14
3.0071754E-1 8.4816495E+14
2.9801706E-1 8.0655485E+14
2.9531659E-1 7.6753545E+14
2.9261611E-1 7.3082010E+14
2.8991564E-1 6.9524663E+14
2.8721517E-1 6.5808921E+14
2.8451469E-1 6.1439549E+14
2.8181422E-1 5.5682930E+14
2.7911374E-1 4.7681842E+14
2.7641327E-1 3.6752065E+14
2.7371279E-1 2.2789204E+14
2.7101232E-1 1.4907325E+14
