T nFsrh nFBsrh dnsrh nF nFB dn
290 1.16316255E+00 1.160212243E+0 2.950307000E-03 1.16316255E+00 1.160212243E+0 2.950307000E-03
295 1.163405474E+00 1.163874442E+0 -4.689680000E-04 1.163405474E+00 1.163874442E+0 -4.689680000E-04
300 1.168752900E+00 1.166837982E+0 1.914918000E-03 1.168752900E+00 1.166837982E+0 1.914918000E-03
305 1.173110521E+00 1.168168146E+0 4.942375000E-03 1.173110521E+00 1.168168146E+0 4.942375000E-03
310 1.175811798E+00 1.166004032E+0 9.807766000E-03 1.175811798E+00 1.166004032E+0 9.807766000E-03
315 1.152137421E+00 1.157253074E+0 -5.115653000E-03 1.152137421E+00 1.157253074E+0 -5.115653000E-03
320 1.132795922E+00 1.138491745E+0 -5.695823000E-03 1.132795922E+00 1.138491745E+0 -5.695823000E-03
325 1.118840017E+00 1.109426787E+0 9.413230000E-03 1.118840017E+00 1.109426787E+0 9.413230000E-03
330 1.093934102E+00 1.076126223E+0 1.780787900E-02 1.093934102E+00 1.076126223E+0 1.780787900E-02
335 1.016115207E+00 1.047289545E+0 -3.117433800E-02 1.016115207E+00 1.047289545E+0 -3.117433800E-02
340 1.014956829E+00 1.027212926E+0 -1.225609700E-02 1.014956829E+00 1.027212926E+0 -1.225609700E-02
