T nFsrh nFBsrh dnsrh nF nFB dn
290 1.237533822E+00 1.227705256E+0 9.828566000E-03 1.237533822E+00 1.227705256E+0 9.828566000E-03
295 1.235629262E+00 1.231631199E+0 3.998063000E-03 1.235629262E+00 1.231631199E+0 3.998063000E-03
300 1.244880720E+00 1.235557126E+0 9.323594000E-03 1.244880720E+00 1.235557126E+0 9.323594000E-03
305 1.234796277E+00 1.239483013E+0 -4.686736000E-03 1.234796277E+00 1.239483013E+0 -4.686736000E-03
310 1.240243654E+00 1.243408807E+0 -3.165153000E-03 1.240243654E+00 1.243408807E+0 -3.165153000E-03
315 1.247699400E+00 1.247334383E+0 3.650170000E-04 1.247699400E+00 1.247334383E+0 3.650170000E-04
320 1.248776571E+00 1.251259470E+0 -2.482899000E-03 1.248776571E+00 1.251259470E+0 -2.482899000E-03
325 1.258210669E+00 1.255183482E+0 3.027187000E-03 1.258210669E+00 1.255183482E+0 3.027187000E-03
330 1.260203596E+00 1.259105188E+0 1.098408000E-03 1.260203596E+00 1.259105188E+0 1.098408000E-03
335 1.261744312E+00 1.263022060E+0 -1.277748000E-03 1.261744312E+00 1.263022060E+0 -1.277748000E-03
340 1.271114845E+00 1.266929026E+0 4.185819000E-03 1.271114845E+00 1.266929026E+0 4.185819000E-03
