N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -4.778951300E-02 -4.544039200E-02 -4.516483500E-02 -4.559659300E-02
1.600000000E+01 2.596847000E-02 2.641085400E-02 2.628838400E-02 2.607473400E-02
1.700000000E+01 5.927422100E-02 5.881628200E-02 5.741613500E-02 5.774780900E-02
1.549996187E+01 -3.892541300E-02 -3.533204600E-02 -3.121292400E-02 -2.846056000E-02
1.649996187E+01 4.769690100E-02 4.811657600E-02 4.790637700E-02 4.773646000E-02
1.674996808E+01 5.652761400E-02 5.478909800E-02 5.507130500E-02 5.492670400E-02
1.624993176E+01 3.756918100E-02 3.767346300E-02 3.748612300E-02 3.698610900E-02
1.574996808E+01 8.166267000E-03 9.303137000E-03 1.005201100E-02 1.124683000E-02
1.524993176E+01 -1.608517970E-01 -1.477908080E-01 -1.375248340E-01 -1.306879330E-01
