N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.698870000E-04 2.839130000E-03 4.312194000E-03 4.152867000E-03
1.600000000E+01 3.149484500E-02 3.111100700E-02 3.081475200E-02 2.990043800E-02
1.700000000E+01 6.485581300E-02 6.399868100E-02 6.256529500E-02 6.241206000E-02
1.549996187E+01 2.258367100E-02 2.214617000E-02 2.333004700E-02 2.349990100E-02
1.649996187E+01 5.334384600E-02 5.219021800E-02 5.191818700E-02 5.163796900E-02
1.674996808E+01 6.164170700E-02 5.940757100E-02 5.957107900E-02 5.970331800E-02
1.624993176E+01 4.134996300E-02 4.087140600E-02 4.039485300E-02 4.005678800E-02
1.574996808E+01 2.665641300E-02 2.667536600E-02 2.598712700E-02 2.644709300E-02
1.524993176E+01 1.438351600E-02 1.523279200E-02 1.627713900E-02 1.681866900E-02
