N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 315 2.100E-4 1.002826075E+00 1.003115836E+00
1.468000E+10 1.000E+15 315 2.100E-4 1.002909753E+00 1.003116070E+00
2.154000E+10 1.000E+15 315 2.100E-4 1.002971320E+00 1.003116428E+00
3.162000E+10 1.000E+15 315 2.100E-4 1.003015804E+00 1.003116985E+00
4.642000E+10 1.000E+15 315 2.100E-4 1.003047716E+00 1.003117867E+00
6.813000E+10 1.000E+15 315 2.100E-4 1.003070827E+00 1.003119302E+00
1.000000E+11 1.000E+15 315 2.100E-4 1.003088243E+00 1.003121696E+00
1.468000E+11 1.000E+15 315 2.100E-4 1.003102701E+00 1.003125802E+00
2.154000E+11 1.000E+15 315 2.100E-4 1.003117017E+00 1.003133012E+00
3.162000E+11 1.000E+15 315 2.100E-4 1.003134749E+00 1.003145886E+00
4.642000E+11 1.000E+15 315 2.100E-4 1.003161177E+00 1.003169002E+00
6.813000E+11 1.000E+15 315 2.100E-4 1.003204609E+00 1.003210186E+00
1.000000E+12 1.000E+15 315 2.100E-4 1.003277841E+00 1.003281902E+00
1.468000E+12 1.000E+15 315 2.100E-4 1.003399126E+00 1.003402173E+00
2.154000E+12 1.000E+15 315 2.100E-4 1.003591644E+00 1.003594023E+00
3.162000E+12 1.000E+15 315 2.100E-4 1.003880826E+00 1.003882770E+00
4.642000E+12 1.000E+15 315 2.100E-4 1.009608127E+00 1.009621058E+00
6.813000E+12 1.000E+15 315 2.100E-4 1.017888052E+00 1.017902012E+00
1.000000E+13 1.000E+15 315 2.100E-4 1.023694196E+00 1.023707764E+00
