d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.228962498E+00 1.206721529E+00 2.224096900E-02 1.228759401E+00 1.206435425E+00 2.232397600E-02 2.030970000E-04 2.861040000E-04
150 295 1.229249767E+00 1.207905617E+00 2.134415000E-02 1.229069930E+00 1.207641381E+00 2.142854900E-02 1.798370000E-04 2.642360000E-04
150 300 1.228940779E+00 1.209186606E+00 1.975417300E-02 1.228777144E+00 1.208942489E+00 1.983465500E-02 1.636350000E-04 2.441170000E-04
150 305 1.226846308E+00 1.211201500E+00 1.564480800E-02 1.226693447E+00 1.210964869E+00 1.572857800E-02 1.528610000E-04 2.366310000E-04
150 310 1.220484704E+00 1.213222838E+00 7.261866000E-03 1.220341215E+00 1.212986304E+00 7.354911000E-03 1.434890000E-04 2.365340000E-04
150 315 1.205722092E+00 1.214587267E+00 -8.865175000E-03 1.205594539E+00 1.214346020E+00 -8.751481000E-03 1.275530000E-04 2.412470000E-04
150 320 1.175668299E+00 1.215042116E+00 -3.937381700E-02 1.175578509E+00 1.214787034E+00 -3.920852500E-02 8.979000000E-05 2.550820000E-04
150 325 1.120478383E+00 1.212567786E+00 -9.208940300E-02 1.120470702E+00 1.212297047E+00 -9.182634500E-02 7.681000000E-06 2.707390000E-04
150 330 1.030463157E+00 1.203320501E+00 -1.728573440E-01 1.030600424E+00 1.203043964E+00 -1.724435400E-01 -1.372670000E-04 2.765370000E-04
150 335 1.011982441E+00 1.180247455E+00 -1.682650140E-01 1.011883871E+00 1.179997552E+00 -1.681136810E-01 9.857000000E-05 2.499030000E-04
150 340 1.013056722E+00 1.130513010E+00 -1.174562880E-01 1.012945332E+00 1.130369832E+00 -1.174245000E-01 1.113900000E-04 1.431780000E-04
180 290 1.225437027E+00 1.203863481E+00 2.157354600E-02 1.225268083E+00 1.203627718E+00 2.164036500E-02 1.689440000E-04 2.357630000E-04
180 295 1.225914591E+00 1.205263254E+00 2.065133700E-02 1.225762873E+00 1.205042431E+00 2.072044200E-02 1.517180000E-04 2.208230000E-04
180 300 1.225650610E+00 1.206779074E+00 1.887153600E-02 1.225509761E+00 1.206572404E+00 1.893735700E-02 1.408490000E-04 2.066700000E-04
180 305 1.223183629E+00 1.208723266E+00 1.446036300E-02 1.223049240E+00 1.208521639E+00 1.452760100E-02 1.343890000E-04 2.016270000E-04
180 310 1.216236384E+00 1.210638225E+00 5.598159000E-03 1.216108038E+00 1.210432159E+00 5.675879000E-03 1.283460000E-04 2.060660000E-04
180 315 1.200400948E+00 1.211741405E+00 -1.134045700E-02 1.200286135E+00 1.211525892E+00 -1.123975700E-02 1.148130000E-04 2.155130000E-04
180 320 1.168586709E+00 1.211717968E+00 -4.313125900E-02 1.168508034E+00 1.211485047E+00 -4.297701300E-02 7.867500000E-05 2.329210000E-04
180 325 1.110861519E+00 1.208417813E+00 -9.755629400E-02 1.110863555E+00 1.208167059E+00 -9.730350400E-02 -2.036000000E-06 2.507540000E-04
180 330 1.017979672E+00 1.197651407E+00 -1.796717350E-01 1.018122309E+00 1.197394180E+00 -1.792718710E-01 -1.426370000E-04 2.572270000E-04
180 335 1.010812629E+00 1.171964169E+00 -1.611515400E-01 1.010735249E+00 1.171735863E+00 -1.610006140E-01 7.738000000E-05 2.283060000E-04
180 340 1.011888474E+00 1.117757189E+00 -1.058687150E-01 1.011800075E+00 1.117640427E+00 -1.058403520E-01 8.839900000E-05 1.167620000E-04
210 290 1.223988723E+00 1.201272343E+00 2.271638000E-02 1.223841812E+00 1.201072399E+00 2.276941300E-02 1.469110000E-04 1.999440000E-04
210 295 1.224658834E+00 1.202902854E+00 2.175598000E-02 1.224525201E+00 1.202715007E+00 2.181019400E-02 1.336330000E-04 1.878470000E-04
210 300 1.224543457E+00 1.204755259E+00 1.978819800E-02 1.224417216E+00 1.204573740E+00 1.984347600E-02 1.262410000E-04 1.815190000E-04
210 305 1.221991270E+00 1.206795609E+00 1.519566100E-02 1.221868605E+00 1.206609698E+00 1.525890700E-02 1.226650000E-04 1.859110000E-04
210 310 1.214728441E+00 1.208624160E+00 6.104281000E-03 1.214609602E+00 1.208437506E+00 6.172096000E-03 1.188390000E-04 1.866540000E-04
210 315 1.198212775E+00 1.209506045E+00 -1.129327000E-02 1.198105883E+00 1.209307054E+00 -1.120117100E-02 1.068920000E-04 1.989910000E-04
