Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.753634E-1 2.700530E+1 4.595010E-1 7.828510E+1 3.765871E-1 2.723790E+1 4.600880E-1 7.860260E+1 3.2494475E-01 8.5395717E-01 1.2758429E-01 4.0393066E-01
1.468000E+10 3.741601E-1 2.677280E+1 4.578470E-1 7.814200E+1 3.759195E-1 2.709700E+1 4.587570E-1 7.856220E+1 4.6802573E-01 1.1964424E+00 1.9836210E-01 5.3486282E-01
2.154000E+10 3.724368E-1 2.645640E+1 4.555410E-1 7.796860E+1 3.749533E-1 2.690060E+1 4.569410E-1 7.850420E+1 6.7115025E-01 1.6512643E+00 3.0638529E-01 6.8225649E-01
3.162000E+10 3.699954E-1 2.603650E+1 4.523970E-1 7.777410E+1 3.735636E-1 2.663150E+1 4.545390E-1 7.842040E+1 9.5517872E-01 2.2341963E+00 4.7124669E-01 8.2414780E-01
4.642000E+10 3.665883E-1 2.549510E+1 4.481810E-1 7.758770E+1 3.715827E-1 2.627120E+1 4.514540E-1 7.830340E+1 1.3440884E+00 2.9541856E+00 7.2499081E-01 9.1400884E-01
6.813000E+10 3.619316E-1 2.481840E+1 4.428640E-1 7.741860E+1 3.687948E-1 2.580150E+1 4.474920E-1 7.817070E+1 1.8609807E+00 3.8102436E+00 1.0342084E+00 9.6212520E-01
1.000000E+11 3.557398E-1 2.400130E+1 4.365790E-1 7.726980E+1 3.649392E-1 2.520670E+1 4.427500E-1 7.800220E+1 2.5208035E+00 4.7820619E+00 1.3937888E+00 9.3894788E-01
1.468000E+11 3.477908E-1 2.304860E+1 4.297010E-1 7.711340E+1 3.597318E-1 2.447730E+1 4.372470E-1 7.780840E+1 3.3194174E+00 5.8368366E+00 1.7257980E+00 8.9321976E-01
2.154000E+11 3.380065E-1 2.197800E+1 4.224850E-1 7.695220E+1 3.529115E-1 2.361190E+1 4.312030E-1 7.758060E+1 4.2234385E+00 6.9198159E+00 2.0217856E+00 8.0999631E-01
3.162000E+11 3.265087E-1 2.081790E+1 4.152950E-1 7.676340E+1 3.443119E-1 2.262010E+1 4.246850E-1 7.734730E+1 5.1706607E+00 7.9672504E+00 2.2110505E+00 7.5490676E-01
4.642000E+11 3.135972E-1 1.960230E+1 4.083410E-1 7.653850E+1 3.339337E-1 2.152310E+1 4.180590E-1 7.708610E+1 6.0899813E+00 8.9243650E+00 2.3245523E+00 7.1037450E-01
6.813000E+11 2.996328E-1 1.836100E+1 4.016000E-1 7.629280E+1 3.219713E-1 2.035090E+1 4.114260E-1 7.681450E+1 6.9380408E+00 9.7779459E+00 2.3882788E+00 6.7916865E-01
1.000000E+12 2.848887E-1 1.711140E+1 3.949620E-1 7.603700E+1 3.087524E-1 1.913540E+1 4.048230E-1 7.654750E+1 7.7290735E+00 1.0577255E+01 2.4358794E+00 6.6690617E-01
1.468000E+12 2.694730E-1 1.585720E+1 3.884210E-1 7.574900E+1 2.946034E-1 1.790090E+1 3.983950E-1 7.625920E+1 8.5302478E+00 1.1416744E+01 2.5035455E+00 6.6903403E-01
2.154000E+12 2.533732E-1 1.459470E+1 3.817610E-1 7.544180E+1 2.797248E-1 1.665860E+1 3.919830E-1 7.596430E+1 9.4205448E+00 1.2389396E+01 2.6077662E+00 6.8782310E-01
3.162000E+12 2.365738E-1 1.332280E+1 3.748590E-1 7.511540E+1 2.641634E-1 1.540830E+1 3.854680E-1 7.565950E+1 1.0444142E+01 1.3534913E+01 2.7522388E+00 7.1914300E-01
4.642000E+12 2.191546E-1 1.204810E+1 3.677510E-1 7.474490E+1 2.478909E-1 1.414670E+1 3.788620E-1 7.531500E+1 1.1592317E+01 1.4834555E+01 2.9327301E+00 7.5695413E-01
6.813000E+12 2.013159E-1 1.078520E+1 3.603840E-1 7.432850E+1 2.309205E-1 1.287520E+1 3.719650E-1 7.494770E+1 1.2820256E+01 1.6232758E+01 3.1134650E+00 8.2617612E-01
1.000000E+13 1.833439E-1 9.553400E+0 3.526170E-1 7.388500E+1 2.133771E-1 1.160390E+1 3.647520E-1 7.454660E+1 1.4075175E+01 1.7670783E+01 3.3269180E+00 8.8749856E-01
1.468000E+13 1.655599E-1 8.372000E+0 3.445490E-1 7.338250E+1 1.954962E-1 1.034940E+1 3.572680E-1 7.408860E+1 1.5312983E+01 1.9106422E+01 3.5600726E+00 9.5304811E-01
2.154000E+13 1.482790E-1 7.258700E+0 3.361600E-1 7.281190E+1 1.775804E-1 9.131300E+0 3.494920E-1 7.356480E+1 1.6500357E+01 2.0507485E+01 3.8146796E+00 1.0234514E+00
3.162000E+13 1.317828E-1 6.227200E+0 3.274160E-1 7.216160E+1 1.599512E-1 7.968900E+0 3.413090E-1 7.298440E+1 1.7610621E+01 2.1856216E+01 4.0705050E+00 1.1273642E+00
4.642000E+13 1.163010E-1 5.287100E+0 3.182700E-1 7.141730E+1 1.429142E-1 6.878400E+0 3.327450E-1 7.232140E+1 1.8621802E+01 2.3134741E+01 4.3501781E+00 1.2501141E+00
6.813000E+13 1.020023E-1 4.443000E+0 3.086530E-1 7.056150E+1 1.267349E-1 5.872200E+0 3.237920E-1 7.154980E+1 1.9515224E+01 2.4338408E+01 4.6755324E+00 1.3812757E+00
1.000000E+14 8.899218E-2 3.695900E+0 2.984660E-1 6.957410E+1 1.116232E-1 4.959200E+0 3.144070E-1 7.065330E+1 2.0274477E+01 2.5473867E+01 5.0701797E+00 1.5274587E+00
