Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.759227E-1 2.414330E+1 4.214920E-1 7.618660E+1 3.771265E-1 2.438230E+1 4.223350E-1 7.654200E+1 3.1920324E-01 9.8021926E-01 1.9960458E-01 4.6432024E-01
1.468000E+10 3.748049E-1 2.391320E+1 4.196870E-1 7.601090E+1 3.765249E-1 2.424410E+1 4.209780E-1 7.647560E+1 4.5680910E-01 1.3648682E+00 3.0666686E-01 6.0764479E-01
2.154000E+10 3.732040E-1 2.360280E+1 4.170860E-1 7.581580E+1 3.756536E-1 2.405220E+1 4.190690E-1 7.639260E+1 6.5209012E-01 1.8684362E+00 4.7319177E-01 7.5504695E-01
3.162000E+10 3.709358E-1 2.319440E+1 4.135850E-1 7.559420E+1 3.743995E-1 2.379090E+1 4.164700E-1 7.628890E+1 9.2513478E-01 2.5072612E+00 6.9272697E-01 9.1061740E-01
4.642000E+10 3.677700E-1 2.267410E+1 4.089980E-1 7.537050E+1 3.726098E-1 2.344350E+1 4.131390E-1 7.614490E+1 1.2988923E+00 3.2819332E+00 1.0023261E+00 1.0170084E+00
6.813000E+10 3.634419E-1 2.203250E+1 4.032520E-1 7.516590E+1 3.700871E-1 2.299470E+1 4.089560E-1 7.596530E+1 1.7955773E+00 4.1844425E+00 1.3947711E+00 1.0523226E+00
1.000000E+11 3.576841E-1 2.126890E+1 3.965710E-1 7.497110E+1 3.665909E-1 2.243260E+1 4.038440E-1 7.576230E+1 2.4296293E+00 5.1875396E+00 1.8009429E+00 1.0443189E+00
1.468000E+11 3.502861E-1 2.039150E+1 3.893220E-1 7.476290E+1 3.618551E-1 2.175140E+1 3.979850E-1 7.551860E+1 3.1971361E+00 6.2520114E+00 2.1767152E+00 1.0006806E+00
2.154000E+11 3.411664E-1 1.941880E+1 3.818000E-1 7.453980E+1 3.556288E-1 2.095320E+1 3.915150E-1 7.524440E+1 4.0667123E+00 7.3229865E+00 2.4813864E+00 9.3641520E-01
3.162000E+11 3.304242E-1 1.837690E+1 3.743160E-1 7.429010E+1 3.477405E-1 2.004930E+1 3.845960E-1 7.495620E+1 4.9796616E+00 8.3414384E+00 2.6729347E+00 8.8865231E-01
4.642000E+11 3.183180E-1 1.729490E+1 3.670750E-1 7.400660E+1 3.381660E-1 1.906000E+1 3.775620E-1 7.464020E+1 5.8693068E+00 9.2607555E+00 2.7775571E+00 8.4887232E-01
6.813000E+11 3.051590E-1 1.619650E+1 3.601290E-1 7.368950E+1 3.270581E-1 1.801190E+1 3.705830E-1 7.430490E+1 6.6957828E+00 1.0078892E+01 2.8209605E+00 8.2820918E-01
1.000000E+12 2.911756E-1 1.509390E+1 3.532480E-1 7.337280E+1 3.146973E-1 1.693180E+1 3.636420E-1 7.397850E+1 7.4743889E+00 1.0854723E+01 2.8583057E+00 8.1875139E-01
1.468000E+12 2.764440E-1 1.398790E+1 3.464420E-1 7.302700E+1 3.013709E-1 1.583950E+1 3.568860E-1 7.363450E+1 8.2711702E+00 1.1689763E+01 2.9264247E+00 8.2502088E-01
2.154000E+12 2.609311E-1 1.287390E+1 3.396010E-1 7.264160E+1 2.872541E-1 1.474290E+1 3.502590E-1 7.326490E+1 9.1636638E+00 1.2677289E+01 3.0428911E+00 8.5074845E-01
3.162000E+12 2.446059E-1 1.175020E+1 3.324750E-1 7.224150E+1 2.723771E-1 1.364020E+1 3.434790E-1 7.289860E+1 1.0195864E+01 1.3856102E+01 3.2036893E+00 9.0138905E-01
4.642000E+12 2.275328E-1 1.062210E+1 3.250910E-1 7.180070E+1 2.566946E-1 1.252710E+1 3.365870E-1 7.249450E+1 1.1360504E+01 1.5207031E+01 3.4154617E+00 9.5703812E-01
6.813000E+12 2.098973E-1 9.502300E+0 3.174410E-1 7.130670E+1 2.401973E-1 1.140380E+1 3.295110E-1 7.204080E+1 1.2614630E+01 1.6674266E+01 3.6630037E+00 1.0190059E+00
1.000000E+13 1.919775E-1 8.407800E+0 3.094980E-1 7.075290E+1 2.229856E-1 1.027810E+1 3.220670E-1 7.155850E+1 1.3905876E+01 1.8196943E+01 3.9026041E+00 1.1257922E+00
1.468000E+13 1.740898E-1 7.355900E+0 3.011670E-1 7.014950E+1 2.052745E-1 9.164400E+0 3.142960E-1 7.102260E+1 1.5191707E+01 1.9733971E+01 4.1772724E+00 1.2293270E+00
2.154000E+13 1.565603E-1 6.362500E+0 2.924640E-1 6.947740E+1 1.873580E-1 8.079700E+0 3.062050E-1 7.041710E+1 1.6437889E+01 2.1253264E+01 4.4875165E+00 1.3344770E+00
3.162000E+13 1.396889E-1 5.440600E+0 2.833850E-1 6.871880E+1 1.695553E-1 7.041200E+0 2.977670E-1 6.973180E+1 1.7614548E+01 2.2731921E+01 4.8299509E+00 1.4527088E+00
4.642000E+13 1.237314E-1 4.599200E+0 2.738860E-1 6.785880E+1 1.521876E-1 6.064500E+0 2.889480E-1 6.895520E+1 1.8698107E+01 2.4161926E+01 5.2127026E+00 1.5900179E+00
6.813000E+13 1.088858E-1 3.843700E+0 2.639060E-1 6.687970E+1 1.355445E-1 5.161600E+0 2.797070E-1 6.807140E+1 1.9667858E+01 2.5532781E+01 5.6491257E+00 1.7506618E+00
1.000000E+14 9.528739E-2 3.175100E+0 2.533580E-1 6.576010E+1 1.198674E-1 4.340800E+0 2.699890E-1 6.706470E+1 2.0506001E+01 2.6854497E+01 6.1598806E+00 1.9452857E+00
