Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.760855E-1 2.319290E+1 4.087710E-1 7.543230E+1 3.772713E-1 2.343160E+1 4.097500E-1 7.578780E+1 3.1430962E-01 1.0187098E+00 2.3892617E-01 4.6907286E-01
1.468000E+10 3.749954E-1 2.296360E+1 4.068610E-1 7.525530E+1 3.766863E-1 2.329350E+1 4.083070E-1 7.572460E+1 4.4888811E-01 1.4162749E+00 3.5414529E-01 6.1974576E-01
2.154000E+10 3.734341E-1 2.265470E+1 4.042150E-1 7.504150E+1 3.758391E-1 2.310190E+1 4.063400E-1 7.563530E+1 6.3990149E-01 1.9357715E+00 5.2296107E-01 7.8508316E-01
3.162000E+10 3.712218E-1 2.224990E+1 4.006380E-1 7.480160E+1 3.746195E-1 2.284150E+1 4.037290E-1 7.551150E+1 9.0697361E-01 2.5900225E+00 7.6561258E-01 9.4012170E-01
4.642000E+10 3.681338E-1 2.173610E+1 3.958680E-1 7.457520E+1 3.728788E-1 2.249630E+1 4.003590E-1 7.534650E+1 1.2725314E+00 3.3792224E+00 1.1217432E+00 1.0236706E+00
6.813000E+10 3.639113E-1 2.110520E+1 3.900470E-1 7.434400E+1 3.704244E-1 2.205180E+1 3.959930E-1 7.516680E+1 1.7582805E+00 4.2926201E+00 1.5015417E+00 1.0946322E+00
1.000000E+11 3.582925E-1 2.035800E+1 3.832150E-1 7.413510E+1 3.670214E-1 2.149730E+1 3.908360E-1 7.493180E+1 2.3783082E+00 5.2997353E+00 1.9499227E+00 1.0632335E+00
1.468000E+11 3.510700E-1 1.950360E+1 3.758070E-1 7.391380E+1 3.624095E-1 2.082830E+1 3.847770E-1 7.468170E+1 3.1289191E+00 6.3600966E+00 2.3312204E+00 1.0282305E+00
2.154000E+11 3.421613E-1 1.856070E+1 3.682020E-1 7.366240E+1 3.563419E-1 2.004820E+1 3.781590E-1 7.438790E+1 3.9794927E+00 7.4196187E+00 2.6330194E+00 9.7529302E-01
3.162000E+11 3.316583E-1 1.755500E+1 3.606720E-1 7.337790E+1 3.486475E-1 1.916890E+1 3.711490E-1 7.406800E+1 4.8728874E+00 8.4193668E+00 2.8228555E+00 9.3171140E-01
4.642000E+11 3.198068E-1 1.651390E+1 3.533040E-1 7.307710E+1 3.392977E-1 1.821070E+1 3.639260E-1 7.373980E+1 5.7444834E+00 9.3175990E+00 2.9187252E+00 8.9870057E-01
6.813000E+11 3.069034E-1 1.545940E+1 3.462100E-1 7.274800E+1 3.284355E-1 1.719950E+1 3.567750E-1 7.339050E+1 6.5559600E+00 1.0117155E+01 2.9612501E+00 8.7545391E-01
1.000000E+12 2.931635E-1 1.440250E+1 3.393430E-1 7.238680E+1 3.163284E-1 1.616050E+1 3.498250E-1 7.301910E+1 7.3230541E+00 1.0878376E+01 2.9963553E+00 8.6593782E-01
1.468000E+12 2.786543E-1 1.334320E+1 3.324490E-1 7.201730E+1 3.032509E-1 1.511210E+1 3.429270E-1 7.265910E+1 8.1109735E+00 1.1705190E+01 3.0554608E+00 8.8330299E-01
2.154000E+12 2.633368E-1 1.227650E+1 3.254590E-1 7.162050E+1 2.893686E-1 1.406090E+1 3.361360E-1 7.227960E+1 8.9960694E+00 1.2690511E+01 3.1763929E+00 9.1187555E-01
3.162000E+12 2.471743E-1 1.120050E+1 3.183130E-1 7.117880E+1 2.747045E-1 1.300470E+1 3.293710E-1 7.186540E+1 1.0021751E+01 1.3873446E+01 3.3573083E+00 9.5539717E-01
4.642000E+12 2.302256E-1 1.012040E+1 3.108980E-1 7.069590E+1 2.592076E-1 1.193900E+1 3.223800E-1 7.143700E+1 1.1180999E+01 1.5232432E+01 3.5616353E+00 1.0374176E+00
6.813000E+12 2.126704E-1 9.048100E+0 3.031220E-1 7.017810E+1 2.428629E-1 1.086370E+1 3.151470E-1 7.096990E+1 1.2431911E+01 1.6712538E+01 3.8156797E+00 1.1156843E+00
1.000000E+13 1.947806E-1 7.999600E+0 2.950400E-1 6.960020E+1 2.257639E-1 9.786100E+0 3.076560E-1 7.044660E+1 1.3723762E+01 1.8255485E+01 4.1006839E+00 1.2014774E+00
1.468000E+13 1.768745E-1 6.991700E+0 2.866320E-1 6.895410E+1 2.081200E-1 8.719800E+0 2.998740E-1 6.985930E+1 1.5013214E+01 1.9818115E+01 4.4158547E+00 1.2957473E+00
2.154000E+13 1.592783E-1 6.039700E+0 2.778710E-1 6.823130E+1 1.902189E-1 7.681000E+0 2.916670E-1 6.922280E+1 1.6265786E+01 2.1368311E+01 4.7300517E+00 1.4323315E+00
3.162000E+13 1.422973E-1 5.156000E+0 2.687190E-1 6.742010E+1 1.723833E-1 6.686400E+0 2.830980E-1 6.850650E+1 1.7452967E+01 2.2888251E+01 5.0791599E+00 1.5858349E+00
4.642000E+13 1.261947E-1 4.349700E+0 2.591310E-1 6.650780E+1 1.549356E-1 5.750800E+0 2.741470E-1 6.769560E+1 1.8550223E+01 2.4363567E+01 5.4773534E+00 1.7546192E+00
6.813000E+13 1.111782E-1 3.625900E+0 2.490420E-1 6.547770E+1 1.381713E-1 4.885900E+0 2.647780E-1 6.677470E+1 1.9535967E+01 2.5788493E+01 5.9430919E+00 1.9423524E+00
1.000000E+14 9.739687E-2 2.986000E+0 2.383690E-1 6.430820E+1 1.223405E-1 4.100000E+0 2.549430E-1 6.572720E+1 2.0388694E+01 2.7170732E+01 6.5010610E+00 2.1589236E+00
