Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.763914E-1 2.130050E+1 3.832510E-1 7.383060E+1 3.775002E-1 2.152920E+1 3.843190E-1 7.419720E+1 2.9372170E-01 1.0622782E+00 2.7789415E-01 4.9408873E-01
1.468000E+10 3.753568E-1 2.107270E+1 3.812580E-1 7.362520E+1 3.769310E-1 2.138730E+1 3.828380E-1 7.410520E+1 4.1763612E-01 1.4709664E+00 4.1270720E-01 6.4772782E-01
2.154000E+10 3.738746E-1 2.076750E+1 3.784270E-1 7.339150E+1 3.761067E-1 2.119140E+1 3.808040E-1 7.398040E+1 5.9347520E-01 2.0003398E+00 6.2420563E-01 7.9602165E-01
3.162000E+10 3.717741E-1 2.036970E+1 3.745840E-1 7.313490E+1 3.749205E-1 2.092670E+1 3.779920E-1 7.383250E+1 8.3921791E-01 2.6616715E+00 9.0160638E-01 9.4484136E-01
4.642000E+10 3.688411E-1 1.986810E+1 3.696420E-1 7.286270E+1 3.732281E-1 2.057840E+1 3.743400E-1 7.364440E+1 1.1754206E+00 3.4516775E+00 1.2550088E+00 1.0614521E+00
6.813000E+10 3.648285E-1 1.925800E+1 3.634980E-1 7.260860E+1 3.708431E-1 2.013370E+1 3.698090E-1 7.340490E+1 1.6218719E+00 4.3494241E+00 1.7065566E+00 1.0848050E+00
1.000000E+11 3.594855E-1 1.854180E+1 3.564450E-1 7.235150E+1 3.675388E-1 1.958480E+1 3.642330E-1 7.314830E+1 2.1911428E+00 5.3255586E+00 2.1381918E+00 1.0892939E+00
1.468000E+11 3.526106E-1 1.773080E+1 3.488400E-1 7.207370E+1 3.630649E-1 1.893010E+1 3.578840E-1 7.284410E+1 2.8794576E+00 6.3354129E+00 2.5270758E+00 1.0576011E+00
2.154000E+11 3.441184E-1 1.684440E+1 3.410180E-1 7.176950E+1 3.571857E-1 1.817600E+1 3.509220E-1 7.250420E+1 3.6584051E+00 7.3261444E+00 2.8222796E+00 1.0133206E+00
3.162000E+11 3.340864E-1 1.590690E+1 3.332410E-1 7.143950E+1 3.497398E-1 1.733660E+1 3.435260E-1 7.214840E+1 4.4757274E+00 8.2467150E+00 2.9939510E+00 9.8255817E-01
4.642000E+11 3.227365E-1 1.494330E+1 3.257160E-1 7.107670E+1 3.407025E-1 1.643250E+1 3.360390E-1 7.176440E+1 5.2732222E+00 9.0625285E+00 3.0719649E+00 9.5827458E-01
6.813000E+11 3.103376E-1 1.397240E+1 3.184890E-1 7.068240E+1 3.302103E-1 1.548830E+1 3.286670E-1 7.135560E+1 6.0181951E+00 9.7873879E+00 3.0967514E+00 9.4344382E-01
1.000000E+12 2.970817E-1 1.300280E+1 3.114330E-1 7.026910E+1 3.185116E-1 1.452640E+1 3.214520E-1 7.093910E+1 6.7281380E+00 1.0488490E+01 3.1167950E+00 9.4447209E-01
1.468000E+12 2.830194E-1 1.203310E+1 3.043790E-1 6.984160E+1 3.058526E-1 1.356130E+1 3.143720E-1 7.052020E+1 7.4654262E+00 1.1268831E+01 3.1787182E+00 9.6227748E-01
2.154000E+12 2.681001E-1 1.105810E+1 2.972700E-1 6.937470E+1 2.923694E-1 1.259720E+1 3.074250E-1 7.007620E+1 8.3009029E+00 1.2217794E+01 3.3032447E+00 1.0010531E+00
3.162000E+12 2.522765E-1 1.007550E+1 2.900050E-1 6.885770E+1 2.780632E-1 1.163040E+1 3.004790E-1 6.959960E+1 9.2736831E+00 1.3369274E+01 3.4857677E+00 1.0659544E+00
4.642000E+12 2.355946E-1 9.089700E+0 2.823770E-1 6.831590E+1 2.628711E-1 1.065630E+1 2.932910E-1 6.910870E+1 1.0376378E+01 1.4701163E+01 3.7212189E+00 1.1471783E+00
6.813000E+12 2.182213E-1 8.111400E+0 2.744590E-1 6.771580E+1 2.467724E-1 9.674700E+0 2.858880E-1 6.856690E+1 1.1569811E+01 1.6158641E+01 3.9977194E+00 1.2412695E+00
1.000000E+13 2.004179E-1 7.155000E+0 2.662280E-1 6.704890E+1 2.298566E-1 8.692700E+0 2.782180E-1 6.796420E+1 1.2807420E+01 1.7689556E+01 4.3095702E+00 1.3467384E+00
1.468000E+13 1.824979E-1 6.235900E+0 2.576590E-1 6.630770E+1 2.123280E-1 7.722500E+0 2.702310E-1 6.729500E+1 1.4049066E+01 1.9250243E+01 4.6523160E+00 1.4671224E+00
2.154000E+13 1.647895E-1 5.367900E+0 2.487240E-1 6.548250E+1 1.944700E-1 6.779000E+0 2.618250E-1 6.656910E+1 1.5262251E+01 2.0815755E+01 5.0037239E+00 1.6322889E+00
3.162000E+13 1.476069E-1 4.562700E+0 2.393870E-1 6.456300E+1 1.766039E-1 5.877400E+0 2.530550E-1 6.575660E+1 1.6419230E+01 2.2368734E+01 5.4011974E+00 1.8151790E+00
4.642000E+13 1.312282E-1 3.828700E+0 2.296040E-1 6.353580E+1 1.590557E-1 5.031000E+0 2.438940E-1 6.484440E+1 1.7495443E+01 2.3897833E+01 5.8591027E+00 2.0180617E+00
6.813000E+13 1.158792E-1 3.170900E+0 2.193170E-1 6.238420E+1 1.421295E-1 4.250600E+0 2.343080E-1 6.381880E+1 1.8469283E+01 2.5401120E+01 6.3979890E+00 2.2479269E+00
1.000000E+14 1.017245E-1 2.590600E+0 2.084490E-1 6.108710E+1 1.260873E-1 3.543700E+0 2.242540E-1 6.266250E+1 1.9322168E+01 2.6895618E+01 7.0478119E+00 2.5141033E+00
