Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.751479E-1 2.796070E+1 4.720860E-1 7.893940E+1 3.763504E-1 2.818600E+1 4.725240E-1 7.924780E+1 3.1951607E-01 7.9933300E-01 9.2693704E-02 3.8915907E-01
1.468000E+10 3.739152E-1 2.772720E+1 4.705610E-1 7.879280E+1 3.756483E-1 2.804210E+1 4.712670E-1 7.920100E+1 4.6136240E-01 1.1229544E+00 1.4980892E-01 5.1539753E-01
2.154000E+10 3.721498E-1 2.740890E+1 4.683300E-1 7.863050E+1 3.746325E-1 2.784100E+1 4.695170E-1 7.914030E+1 6.6270278E-01 1.5520276E+00 2.5281300E-01 6.4417244E-01
3.162000E+10 3.696487E-1 2.698470E+1 4.652570E-1 7.845210E+1 3.731724E-1 2.756540E+1 4.671000E-1 7.907050E+1 9.4425526E-01 2.1066264E+00 3.9456219E-01 7.8208687E-01
4.642000E+10 3.661584E-1 2.643530E+1 4.612140E-1 7.826770E+1 3.710928E-1 2.719580E+1 4.640170E-1 7.896870E+1 1.3296944E+00 2.7963877E+00 6.0407270E-01 8.8769348E-01
6.813000E+10 3.613880E-1 2.574610E+1 4.560100E-1 7.811460E+1 3.681693E-1 2.671290E+1 4.602120E-1 7.882860E+1 1.8418972E+00 3.6192252E+00 9.1305746E-01 9.0576263E-01
1.000000E+11 3.550455E-1 2.490940E+1 4.499190E-1 7.796760E+1 3.641326E-1 2.610000E+1 4.554700E-1 7.868470E+1 2.4955470E+00 4.5616858E+00 1.2187411E+00 9.1135888E-01
1.468000E+11 3.469047E-1 2.392960E+1 4.430920E-1 7.783940E+1 3.586922E-1 2.534640E+1 4.501500E-1 7.848850E+1 3.2862437E+00 5.5897484E+00 1.5679218E+00 8.2700013E-01
2.154000E+11 3.368882E-1 2.282340E+1 4.359960E-1 7.769280E+1 3.515862E-1 2.444990E+1 4.441100E-1 7.829310E+1 4.1804826E+00 6.6523789E+00 1.8270248E+00 7.6673423E-01
3.162000E+11 3.251260E-1 2.162030E+1 4.289580E-1 7.751110E+1 3.426565E-1 2.342020E+1 4.377740E-1 7.806390E+1 5.1160565E+00 7.6852461E+00 2.0138245E+00 7.0813782E-01
4.642000E+11 3.119326E-1 2.035640E+1 4.220610E-1 7.730970E+1 3.319214E-1 2.227930E+1 4.312800E-1 7.781730E+1 6.0221486E+00 8.6308816E+00 2.1375904E+00 6.5229711E-01
6.813000E+11 2.976876E-1 1.906380E+1 4.153580E-1 7.708960E+1 3.195985E-1 2.105910E+1 4.247000E-1 7.757500E+1 6.8557581E+00 9.4747639E+00 2.1996704E+00 6.2571705E-01
1.000000E+12 2.826809E-1 1.776190E+1 4.088740E-1 7.683730E+1 3.060354E-1 1.979320E+1 4.182780E-1 7.731210E+1 7.6313067E+00 1.0262615E+01 2.2482655E+00 6.1413414E-01
1.468000E+12 2.670326E-1 1.645530E+1 4.023670E-1 7.657540E+1 2.915697E-1 1.850720E+1 4.119290E-1 7.704520E+1 8.4155178E+00 1.1087036E+01 2.3212738E+00 6.0977193E-01
2.154000E+12 2.507376E-1 1.514120E+1 3.957470E-1 7.629430E+1 2.764042E-1 1.721300E+1 4.055630E-1 7.677560E+1 9.2858936E+00 1.2036252E+01 2.4203391E+00 6.2689188E-01
3.162000E+12 2.337856E-1 1.381840E+1 3.890030E-1 7.597250E+1 2.605865E-1 1.591070E+1 3.992120E-1 7.647200E+1 1.0284838E+01 1.3150270E+01 2.5572879E+00 6.5318025E-01
4.642000E+12 2.162609E-1 1.249410E+1 3.819490E-1 7.562910E+1 2.440940E-1 1.459730E+1 3.926070E-1 7.615980E+1 1.1402615E+01 1.4408144E+01 2.7146740E+00 6.9682431E-01
6.813000E+12 1.983675E-1 1.118350E+1 3.745850E-1 7.525310E+1 2.269508E-1 1.327530E+1 3.857610E-1 7.581630E+1 1.2594492E+01 1.5757083E+01 2.8971306E+00 7.4284817E-01
1.000000E+13 1.803939E-1 9.906400E+0 3.669560E-1 7.482530E+1 2.092946E-1 1.195560E+1 3.786900E-1 7.542210E+1 1.3808622E+01 1.7140085E+01 3.0985767E+00 7.9128001E-01
1.468000E+13 1.626606E-1 8.683000E+0 3.590420E-1 7.433840E+1 1.913704E-1 1.065600E+1 3.712810E-1 7.498700E+1 1.5002216E+01 1.8515390E+01 3.2964251E+00 8.6494992E-01
2.154000E+13 1.454785E-1 7.531400E+0 3.507680E-1 7.379500E+1 1.734845E-1 9.397000E+0 3.634990E-1 7.450640E+1 1.6143229E+01 1.9853145E+01 3.5023480E+00 9.5481730E-01
3.162000E+13 1.291218E-1 6.465500E+0 3.420950E-1 7.318580E+1 1.559562E-1 8.197900E+0 3.554020E-1 7.395230E+1 1.7206369E+01 2.1132241E+01 3.7442108E+00 1.0364789E+00
4.642000E+13 1.138109E-1 5.494700E+0 3.330370E-1 7.248260E+1 1.390834E-1 7.075500E+0 3.469650E-1 7.331080E+1 1.8170752E+01 2.2341884E+01 4.0142377E+00 1.1297108E+00
6.813000E+13 9.970435E-2 4.623600E+0 3.235320E-1 7.166630E+1 1.231203E-1 6.042200E+0 3.381500E-1 7.256500E+1 1.9018756E+01 2.3478203E+01 4.3229336E+00 1.2384758E+00
1.000000E+14 8.689747E-2 3.852600E+0 3.134850E-1 7.071370E+1 1.082633E-1 5.105800E+0 3.289010E-1 7.169500E+1 1.9735063E+01 2.4544636E+01 4.6871247E+00 1.3687147E+00
