Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.746615E-1 2.987080E+1 4.971900E-1 8.017800E+1 3.757883E-1 3.007620E+1 4.973780E-1 8.045670E+1 2.9984968E-01 6.8293202E-01 3.7798214E-02 3.4639750E-01
1.468000E+10 3.733688E-1 2.963510E+1 4.957620E-1 8.005040E+1 3.750024E-1 2.992360E+1 4.961100E-1 8.042130E+1 4.3562388E-01 9.6412196E-01 7.0145734E-02 4.6119623E-01
2.154000E+10 3.715175E-1 2.931170E+1 4.937500E-1 7.989570E+1 3.738666E-1 2.971040E+1 4.943880E-1 8.036970E+1 6.2832572E-01 1.3419543E+00 1.2904844E-01 5.8977450E-01
3.162000E+10 3.688944E-1 2.887810E+1 4.909670E-1 7.972290E+1 3.722362E-1 2.941740E+1 4.921090E-1 8.029580E+1 8.9776330E-01 1.8332687E+00 2.3206241E-01 7.1348688E-01
4.642000E+10 3.652338E-1 2.831230E+1 4.871280E-1 7.956660E+1 3.699191E-1 2.902340E+1 4.891250E-1 8.020300E+1 1.2665742E+00 2.4500920E+00 4.0828009E-01 7.9348653E-01
6.813000E+10 3.602304E-1 2.759550E+1 4.822670E-1 7.942180E+1 3.666711E-1 2.850690E+1 4.853090E-1 8.009840E+1 1.7565333E+00 3.1971207E+00 6.2681714E-01 8.4471101E-01
1.000000E+11 3.535786E-1 2.671750E+1 4.763970E-1 7.930680E+1 3.622043E-1 2.784880E+1 4.808430E-1 7.995010E+1 2.3814461E+00 4.0622935E+00 9.2462613E-01 8.0462689E-01
1.468000E+11 3.450434E-1 2.567920E+1 4.699060E-1 7.918920E+1 3.562161E-1 2.703630E+1 4.755630E-1 7.979860E+1 3.1364950E+00 5.0195478E+00 1.1895375E+00 7.6367255E-01
2.154000E+11 3.345488E-1 2.449730E+1 4.630070E-1 7.907530E+1 3.484476E-1 2.606620E+1 4.698770E-1 7.960230E+1 3.9887777E+00 6.0189057E+00 1.4620848E+00 6.6204117E-01
3.162000E+11 3.222417E-1 2.320310E+1 4.561130E-1 7.893330E+1 3.387657E-1 2.494900E+1 4.636900E-1 7.941360E+1 4.8777075E+00 6.9978757E+00 1.6340659E+00 6.0480824E-01
4.642000E+11 3.084687E-1 2.183670E+1 4.494500E-1 7.875250E+1 3.272353E-1 2.370950E+1 4.574100E-1 7.920020E+1 5.7348947E+00 7.8989435E+00 1.7402331E+00 5.6527635E-01
6.813000E+11 2.936489E-1 2.043580E+1 4.429040E-1 7.856400E+1 3.141287E-1 2.238390E+1 4.511540E-1 7.897180E+1 6.5195571E+00 8.7031304E+00 1.8286439E+00 5.1638686E-01
1.000000E+12 2.781086E-1 1.902410E+1 4.365200E-1 7.835290E+1 2.998364E-1 2.100970E+1 4.448720E-1 7.875350E+1 7.2465518E+00 9.4508727E+00 1.8773939E+00 5.0867580E-01
1.468000E+12 2.619937E-1 1.760900E+1 4.302450E-1 7.810820E+1 2.847141E-1 1.961510E+1 4.387530E-1 7.851080E+1 7.9800755E+00 1.0227325E+01 1.9391320E+00 5.1279569E-01
2.154000E+12 2.453149E-1 1.618850E+1 4.237420E-1 7.786660E+1 2.689639E-1 1.821250E+1 4.325770E-1 7.826750E+1 8.7926298E+00 1.1113246E+01 2.0424109E+00 5.1221771E-01
3.162000E+12 2.280714E-1 1.476220E+1 4.171090E-1 7.758900E+1 2.526317E-1 1.680260E+1 4.262980E-1 7.800920E+1 9.7217808E+00 1.2143359E+01 2.1555344E+00 5.3865442E-01
4.642000E+12 2.103553E-1 1.333780E+1 4.102910E-1 7.726970E+1 2.357070E-1 1.538360E+1 4.199340E-1 7.770950E+1 1.0755599E+01 1.3298578E+01 2.2963132E+00 5.6595397E-01
6.813000E+12 1.923771E-1 1.193200E+1 4.030750E-1 7.693820E+1 2.182396E-1 1.395990E+1 4.131800E-1 7.740700E+1 1.1850507E+01 1.4526608E+01 2.4456653E+00 6.0562998E-01
1.000000E+13 1.744275E-1 1.056580E+1 3.956030E-1 7.655940E+1 2.003948E-1 1.254520E+1 4.061900E-1 7.706030E+1 1.2958071E+01 1.5778146E+01 2.6064157E+00 6.5001045E-01
1.468000E+13 1.568234E-1 9.260700E+0 3.878640E-1 7.612410E+1 1.824360E-1 1.115910E+1 3.989590E-1 7.665840E+1 1.4039225E+01 1.7012125E+01 2.7809875E+00 6.9698820E-01
2.154000E+13 1.398653E-1 8.035200E+0 3.798380E-1 7.562410E+1 1.646741E-1 9.823600E+0 3.913710E-1 7.621220E+1 1.5065393E+01 1.8205139E+01 2.9468203E+00 7.7166123E-01
3.162000E+13 1.238115E-1 6.903700E+0 3.713880E-1 7.506920E+1 1.474193E-1 8.558800E+0 3.834190E-1 7.570990E+1 1.6014050E+01 1.9337991E+01 3.1378205E+00 8.4625657E-01
4.642000E+13 1.088627E-1 5.875200E+0 3.625630E-1 7.442720E+1 1.309503E-1 7.381000E+0 3.751500E-1 7.512270E+1 1.6867163E+01 2.0401030E+01 3.3551913E+00 9.2581869E-01
6.813000E+13 9.515640E-2 4.954100E+0 3.533160E-1 7.367720E+1 1.154941E-1 6.301800E+0 3.665300E-1 7.443310E+1 1.7609298E+01 2.1385953E+01 3.6051619E+00 1.0155428E+00
1.000000E+14 8.276793E-2 4.139600E+0 3.435490E-1 7.279060E+1 1.012164E-1 5.328000E+0 3.575080E-1 7.361980E+1 1.8226760E+01 2.2304805E+01 3.9045280E+00 1.1263274E+00
