x N
1.2401165E+0 2.0657309E+21
1.2306066E+0 1.9265561E+21
1.2196318E+0 1.6274861E+21
1.2061287E+0 1.7697275E+21
1.1969334E+0 1.7712457E+21
1.1831911E+0 1.5185196E+21
1.1699245E+0 1.5919964E+21
1.1571367E+0 1.6664317E+21
1.1447580E+0 1.8298626E+21
1.1339823E+0 1.6888237E+21
1.1193708E+0 1.6033601E+21
1.1069652E+0 1.6104958E+21
1.0921152E+0 1.6353325E+21
1.0798203E+0 1.7577644E+21
1.0665318E+0 1.5848414E+21
1.0510760E+0 1.6371640E+21
1.0383624E+0 1.7446722E+21
1.0242660E+0 1.5888224E+21
1.0085131E+0 1.5886982E+21
9.9399110E-1 1.7419424E+21
9.8049556E-1 1.6942277E+21
9.6473921E-1 1.5363174E+21
9.4772662E-1 1.6147405E+21
9.3306200E-1 1.6718778E+21
9.1658236E-1 1.5684695E+21
8.9928535E-1 1.6013191E+21
8.8289428E-1 1.6930472E+21
8.6682041E-1 1.7381633E+21
8.5067856E-1 1.7386313E+21
8.3399303E-1 1.7286604E+21
8.1700595E-1 1.7304643E+21
7.9965468E-1 1.7074347E+21
7.8143800E-1 1.5613245E+21
7.5978539E-1 1.4864686E+21
7.3847181E-1 1.4925621E+21
7.1570644E-1 1.3991011E+21
6.8989701E-1 1.3609601E+21
6.6400944E-1 1.4194090E+21
6.3841041E-1 1.5066216E+21
6.1357749E-1 1.6232995E+21
5.8971838E-1 1.6906112E+21
