x N
1.4124267E+0 1.3607828E+21
1.3997432E+0 1.3757524E+21
1.3872234E+0 1.3985524E+21
1.3747258E+0 1.4231885E+21
1.3624171E+0 1.4625037E+21
1.3503689E+0 1.4651655E+21
1.3378812E+0 1.4649471E+21
1.3256063E+0 1.4698667E+21
1.3129676E+0 1.3567575E+21
1.2983389E+0 1.3754014E+21
1.2858093E+0 1.4893005E+21
1.2729899E+0 1.4853033E+21
1.2601387E+0 1.4630878E+21
1.2466575E+0 1.4581371E+21
1.2334407E+0 1.4816331E+21
1.2200972E+0 1.4629362E+21
1.2062424E+0 1.4584546E+21
1.1925091E+0 1.4667989E+21
1.1784907E+0 1.4390258E+21
1.1638816E+0 1.4402496E+21
1.1495390E+0 1.4485780E+21
1.1347279E+0 1.4243642E+21
1.1195034E+0 1.4248735E+21
1.1043005E+0 1.4159093E+21
1.0884525E+0 1.4031165E+21
1.0725183E+0 1.4190490E+21
1.0565611E+0 1.3955068E+21
1.0395836E+0 1.3768549E+21
1.0226522E+0 1.3893207E+21
1.0054168E+0 1.3782701E+21
9.8761644E-1 1.3494428E+21
9.6898242E-1 1.3351640E+21
9.5009525E-1 1.3380094E+21
9.3079337E-1 1.3088854E+21
9.1022856E-1 1.2917869E+21
8.8951091E-1 1.2677907E+21
8.6714880E-1 1.2251686E+21
8.4379911E-1 1.1873460E+21
8.1865157E-1 1.1508016E+21
7.9223990E-1 1.1328612E+21
7.6452709E-1 1.1250355E+21
