N x
1.4061245E+0 1.3781044E+21
1.3935445E+0 1.4108676E+21
1.3814420E+0 1.4379333E+21
1.3691082E+0 1.4598982E+21
1.3571620E+0 1.4900830E+21
1.3451063E+0 1.4960283E+21
1.3330421E+0 1.4839701E+21
1.3205666E+0 1.4732454E+21
1.3080942E+0 1.3811300E+21
1.2936811E+0 1.3945357E+21
1.2812106E+0 1.5061643E+21
1.2685267E+0 1.5011943E+21
1.2557215E+0 1.4880204E+21
1.2425471E+0 1.4807115E+21
1.2293404E+0 1.5012059E+21
1.2162482E+0 1.4875984E+21
1.2025068E+0 1.4690894E+21
1.1887735E+0 1.4837295E+21
1.1749882E+0 1.4692199E+21
1.1606511E+0 1.4633266E+21
1.1464117E+0 1.4679172E+21
1.1318043E+0 1.4449324E+21
1.1167264E+0 1.4423537E+21
1.1016709E+0 1.4360447E+21
1.0860387E+0 1.4275684E+21
1.0703643E+0 1.4361393E+21
1.0544604E+0 1.4162390E+21
1.0378519E+0 1.4033883E+21
1.0211347E+0 1.4105236E+21
1.0041492E+0 1.3973349E+21
9.8653210E-1 1.3678415E+21
9.6816700E-1 1.3535966E+21
9.4948955E-1 1.3603984E+21
9.3058623E-1 1.3367525E+21
9.1044579E-1 1.3155516E+21
8.9005706E-1 1.2912119E+21
8.6817708E-1 1.2547147E+21
8.4547894E-1 1.2186941E+21
8.2102241E-1 1.1822254E+21
7.9543941E-1 1.1689363E+21
7.6878706E-1 1.1642203E+21
