B T nFsrh nFBsrh dnsrh nF nFB dn
1.700000000E+01 290 1.200517431E+00 1.202507575E+0 -1.990144000E-03 1.200517431E+00 1.202507575E+0 -1.990144000E-03
1.700000000E+01 295 1.209621485E+00 1.205999085E+0 3.622400000E-03 1.209621485E+00 1.205999085E+0 3.622400000E-03
1.700000000E+01 300 1.207925319E+00 1.209490594E+0 -1.565275000E-03 1.207925319E+00 1.209490594E+0 -1.565275000E-03
1.700000000E+01 305 1.216800216E+00 1.212982104E+0 3.818112000E-03 1.216800216E+00 1.212982104E+0 3.818112000E-03
1.700000000E+01 310 1.215358487E+00 1.216473614E+0 -1.115127000E-03 1.215358487E+00 1.216473614E+0 -1.115127000E-03
1.700000000E+01 315 1.218420958E+00 1.219965124E+0 -1.544166000E-03 1.218420958E+00 1.219965124E+0 -1.544166000E-03
1.700000000E+01 320 1.226762122E+00 1.223456634E+0 3.305488000E-03 1.226762122E+00 1.223456634E+0 3.305488000E-03
1.700000000E+01 325 1.229996484E+00 1.226948144E+0 3.048340000E-03 1.229996484E+00 1.226948144E+0 3.048340000E-03
1.700000000E+01 330 1.237275518E+00 1.230439654E+0 6.835864000E-03 1.237275518E+00 1.230439654E+0 6.835864000E-03
1.700000000E+01 335 1.243856984E+00 1.233931164E+0 9.925820000E-03 1.243856984E+00 1.233931164E+0 9.925820000E-03
1.700000000E+01 340 1.244346210E+00 1.237422674E+0 6.923536000E-03 1.244346210E+00 1.237422674E+0 6.923536000E-03
