B T nFsrh nFBsrh dnsrh nF nFB dn
1.700000000E+01 290 1.237403452E+00 1.220177157E+0 1.722629500E-02 1.237403452E+00 1.220177157E+0 1.722629500E-02
1.700000000E+01 295 1.235006473E+00 1.223973314E+0 1.103315900E-02 1.235006473E+00 1.223973314E+0 1.103315900E-02
1.700000000E+01 300 1.235478865E+00 1.227769472E+0 7.709393000E-03 1.235478865E+00 1.227769472E+0 7.709393000E-03
1.700000000E+01 305 1.230255224E+00 1.231565630E+0 -1.310406000E-03 1.230255224E+00 1.231565630E+0 -1.310406000E-03
1.700000000E+01 310 1.239879754E+00 1.235361788E+0 4.517966000E-03 1.239879754E+00 1.235361788E+0 4.517966000E-03
1.700000000E+01 315 1.238655620E+00 1.239157946E+0 -5.023260000E-04 1.238655620E+00 1.239157946E+0 -5.023260000E-04
1.700000000E+01 320 1.248219891E+00 1.242954104E+0 5.265787000E-03 1.248219891E+00 1.242954104E+0 5.265787000E-03
1.700000000E+01 325 1.257494834E+00 1.246750262E+0 1.074457200E-02 1.257494834E+00 1.246750262E+0 1.074457200E-02
1.700000000E+01 330 1.251592982E+00 1.250546419E+0 1.046563000E-03 1.251592982E+00 1.250546419E+0 1.046563000E-03
1.700000000E+01 335 1.260528311E+00 1.254342577E+0 6.185734000E-03 1.260528311E+00 1.254342577E+0 6.185734000E-03
1.700000000E+01 340 1.266973691E+00 1.258138735E+0 8.834956000E-03 1.266973691E+00 1.258138735E+0 8.834956000E-03
