B T nFsrh nFBsrh dnsrh nF nFB dn
1.700000000E+01 290 1.212006417E+00 1.214543254E+0 -2.536837000E-03 1.212006417E+00 1.214543254E+0 -2.536837000E-03
1.700000000E+01 295 1.210157642E+00 1.218242276E+0 -8.084634000E-03 1.210157642E+00 1.218242276E+0 -8.084634000E-03
1.700000000E+01 300 1.216208001E+00 1.221941297E+0 -5.733296000E-03 1.216208001E+00 1.221941297E+0 -5.733296000E-03
1.700000000E+01 305 1.217775620E+00 1.225640319E+0 -7.864699000E-03 1.217775620E+00 1.225640319E+0 -7.864699000E-03
1.700000000E+01 310 1.226883815E+00 1.229339341E+0 -2.455526000E-03 1.226883815E+00 1.229339341E+0 -2.455526000E-03
1.700000000E+01 315 1.225589823E+00 1.233038362E+0 -7.448539000E-03 1.225589823E+00 1.233038362E+0 -7.448539000E-03
1.700000000E+01 320 1.228948175E+00 1.236737384E+0 -7.789209000E-03 1.228948175E+00 1.236737384E+0 -7.789209000E-03
1.700000000E+01 325 1.237476768E+00 1.240436405E+0 -2.959637000E-03 1.237476768E+00 1.240436405E+0 -2.959637000E-03
1.700000000E+01 330 1.241038628E+00 1.244135427E+0 -3.096799000E-03 1.241038628E+00 1.244135427E+0 -3.096799000E-03
1.700000000E+01 335 1.248788982E+00 1.247834449E+0 9.545330000E-04 1.248788982E+00 1.247834449E+0 9.545330000E-04
1.700000000E+01 340 1.255847733E+00 1.251533470E+0 4.314263000E-03 1.255847733E+00 1.251533470E+0 4.314263000E-03
