B T nFsrh nFBsrh dnsrh nF nFB dn
1.700000000E+01 290 1.201413439E+00 1.213387927E+0 -1.197448800E-02 1.201413439E+00 1.213387927E+0 -1.197448800E-02
1.700000000E+01 295 1.210021787E+00 1.217067029E+0 -7.045242000E-03 1.210021787E+00 1.217067029E+0 -7.045242000E-03
1.700000000E+01 300 1.208444553E+00 1.220746132E+0 -1.230157900E-02 1.208444553E+00 1.220746132E+0 -1.230157900E-02
1.700000000E+01 305 1.217531320E+00 1.224425234E+0 -6.893914000E-03 1.217531320E+00 1.224425234E+0 -6.893914000E-03
1.700000000E+01 310 1.226546579E+00 1.228104336E+0 -1.557757000E-03 1.226546579E+00 1.228104336E+0 -1.557757000E-03
1.700000000E+01 315 1.225166924E+00 1.231783438E+0 -6.616514000E-03 1.225166924E+00 1.231783438E+0 -6.616514000E-03
1.700000000E+01 320 1.228409865E+00 1.235462540E+0 -7.052675000E-03 1.228409865E+00 1.235462540E+0 -7.052675000E-03
1.700000000E+01 325 1.232893614E+00 1.239141642E+0 -6.248028000E-03 1.232893614E+00 1.239141642E+0 -6.248028000E-03
1.700000000E+01 330 1.240120550E+00 1.242820745E+0 -2.700195000E-03 1.240120550E+00 1.242820745E+0 -2.700195000E-03
1.700000000E+01 335 1.247590422E+00 1.246499847E+0 1.090575000E-03 1.247590422E+00 1.246499847E+0 1.090575000E-03
1.700000000E+01 340 1.253167722E+00 1.250178949E+0 2.988773000E-03 1.253167722E+00 1.250178949E+0 2.988773000E-03
