B T nFsrh nFBsrh dnsrh nF nFB dn
1.700000000E+01 290 1.200558916E+00 1.207455789E+0 -6.896873000E-03 1.200558916E+00 1.207455789E+0 -6.896873000E-03
1.700000000E+01 295 1.209681050E+00 1.211032613E+0 -1.351563000E-03 1.209681050E+00 1.211032613E+0 -1.351563000E-03
1.700000000E+01 300 1.208002789E+00 1.214609437E+0 -6.606648000E-03 1.208002789E+00 1.214609437E+0 -6.606648000E-03
1.700000000E+01 305 1.216909714E+00 1.218186261E+0 -1.276547000E-03 1.216909714E+00 1.218186261E+0 -1.276547000E-03
1.700000000E+01 310 1.215596531E+00 1.221763085E+0 -6.166554000E-03 1.215596531E+00 1.221763085E+0 -6.166554000E-03
1.700000000E+01 315 1.218603669E+00 1.225339909E+0 -6.736240000E-03 1.218603669E+00 1.225339909E+0 -6.736240000E-03
1.700000000E+01 320 1.227012309E+00 1.228916733E+0 -1.904424000E-03 1.227012309E+00 1.228916733E+0 -1.904424000E-03
1.700000000E+01 325 1.230322802E+00 1.232493557E+0 -2.170755000E-03 1.230322802E+00 1.232493557E+0 -2.170755000E-03
1.700000000E+01 330 1.237710914E+00 1.236070381E+0 1.640533000E-03 1.237710914E+00 1.236070381E+0 1.640533000E-03
1.700000000E+01 335 1.244430313E+00 1.239647205E+0 4.783108000E-03 1.244430313E+00 1.239647205E+0 4.783108000E-03
1.700000000E+01 340 1.245467885E+00 1.243224029E+0 2.243856000E-03 1.245467885E+00 1.243224029E+0 2.243856000E-03
