B T nFsrh nFBsrh dnsrh nF nFB dn
1.700000000E+01 290 1.200658986E+00 1.211046563E+0 -1.038757700E-02 1.200658986E+00 1.211046563E+0 -1.038757700E-02
1.700000000E+01 295 1.209825601E+00 1.214685297E+0 -4.859696000E-03 1.209825601E+00 1.214685297E+0 -4.859696000E-03
1.700000000E+01 300 1.208190780E+00 1.218324031E+0 -1.013325100E-02 1.208190780E+00 1.218324031E+0 -1.013325100E-02
1.700000000E+01 305 1.217174983E+00 1.221962765E+0 -4.787782000E-03 1.217174983E+00 1.221962765E+0 -4.787782000E-03
1.700000000E+01 310 1.222337547E+00 1.225601499E+0 -3.263952000E-03 1.222337547E+00 1.225601499E+0 -3.263952000E-03
1.700000000E+01 315 1.220138398E+00 1.229240233E+0 -9.101835000E-03 1.220138398E+00 1.229240233E+0 -9.101835000E-03
1.700000000E+01 320 1.227613743E+00 1.232878967E+0 -5.265224000E-03 1.227613743E+00 1.232878967E+0 -5.265224000E-03
1.700000000E+01 325 1.231105478E+00 1.236517700E+0 -5.412222000E-03 1.231105478E+00 1.236517700E+0 -5.412222000E-03
1.700000000E+01 330 1.238752657E+00 1.240156434E+0 -1.403777000E-03 1.238752657E+00 1.240156434E+0 -1.403777000E-03
1.700000000E+01 335 1.245799170E+00 1.243795168E+0 2.004002000E-03 1.245799170E+00 1.243795168E+0 2.004002000E-03
1.700000000E+01 340 1.248451768E+00 1.247433902E+0 1.017866000E-03 1.248451768E+00 1.247433902E+0 1.017866000E-03
