N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.192119218E+00 1.192308147E+00 1.191809867E+00 1.188478848E+00 1.177903048E+00 1.149660544E+00 1.085398649E+00 1.012599008E+00 1.013840523E+00 1.017195713E+00 1.023398522E+00
1.600000000E+01 1.211443802E+00 1.213885310E+00 1.216381096E+00 1.218367373E+00 1.220641963E+00 1.222583729E+00 1.223376363E+00 1.224066472E+00 1.223638665E+00 1.221335067E+00 1.217545725E+00
1.700000000E+01 1.237771558E+00 1.240021270E+00 1.242309435E+00 1.243865455E+00 1.245293414E+00 1.245959651E+00 1.244881155E+00 1.243286959E+00 1.240114839E+00 1.234581781E+00 1.228286066E+00
1.549996187E+01 1.198907456E+00 1.200779253E+00 1.202787321E+00 1.204902401E+00 1.206661409E+00 1.207330929E+00 1.206471054E+00 1.201446269E+00 1.187175628E+00 1.154762831E+00 1.089241074E+00
1.649996187E+01 1.213891792E+00 1.216901011E+00 1.219420167E+00 1.222227727E+00 1.224582857E+00 1.225809040E+00 1.226865646E+00 1.227109275E+00 1.225624930E+00 1.223898095E+00 1.221115612E+00
1.674996808E+01 1.222008435E+00 1.224716719E+00 1.226835302E+00 1.229227987E+00 1.231113248E+00 1.231747784E+00 1.232162690E+00 1.231543241E+00 1.229033938E+00 1.226054111E+00 1.221880022E+00
1.624993176E+01 1.212710389E+00 1.215422090E+00 1.218253804E+00 1.220575038E+00 1.223094258E+00 1.225025741E+00 1.225925514E+00 1.226474338E+00 1.226332878E+00 1.224348919E+00 1.222018015E+00
1.574996808E+01 1.205838431E+00 1.207587883E+00 1.209856516E+00 1.212142988E+00 1.214258921E+00 1.215571941E+00 1.216769172E+00 1.216738258E+00 1.214149973E+00 1.207908221E+00 1.192923211E+00
1.524993176E+01 1.195669992E+00 1.196804559E+00 1.198360258E+00 1.199401999E+00 1.199040393E+00 1.194828258E+00 1.182216085E+00 1.150315050E+00 1.082602220E+00 1.009481710E+00 1.010458397E+00
