Ytrue Ypred RelError Label
1.000000e+10 1.026078e+10 2.607805e-02 Jsc
1.000000e+11 9.985598e+10 1.440202e-03 Jsc
1.000000e+12 1.000699e+12 6.987115e-04 Jsc
1.000000e+13 1.000034e+13 3.446730e-05 Jsc
1.000000e+14 9.969731e+13 3.026903e-03 Jsc
1.468000e+10 1.462560e+10 3.705626e-03 Jsc
1.468000e+11 1.465819e+11 1.485540e-03 Jsc
1.468000e+12 1.467684e+12 2.150122e-04 Jsc
1.468000e+13 1.464549e+13 2.350812e-03 Jsc
2.154000e+10 2.151634e+10 1.098422e-03 Jsc
2.154000e+11 2.154345e+11 1.601723e-04 Jsc
2.154000e+12 2.155260e+12 5.849924e-04 Jsc
2.154000e+13 2.148773e+13 2.426647e-03 Jsc
3.162000e+10 3.162765e+10 2.419351e-04 Jsc
3.162000e+11 3.159109e+11 9.143808e-04 Jsc
3.162000e+12 3.163465e+12 4.634564e-04 Jsc
3.162000e+13 3.160549e+13 4.588262e-04 Jsc
4.642000e+10 4.639967e+10 4.379937e-04 Jsc
4.642000e+11 4.636266e+11 1.235282e-03 Jsc
4.642000e+12 4.638010e+12 8.594508e-04 Jsc
4.642000e+13 4.640979e+13 2.198699e-04 Jsc
6.813000e+10 6.803949e+10 1.328441e-03 Jsc
6.813000e+11 6.812633e+11 5.379671e-05 Jsc
6.813000e+12 6.814960e+12 2.876303e-04 Jsc
6.813000e+13 6.816340e+13 4.901733e-04 Jsc
