Ytrue Ypred RelError Label
1.000000e+10 1.428558e+10 4.285578e-01 Jsc
1.000000e+11 9.416002e+10 5.839981e-02 Jsc
1.000000e+12 1.001779e+12 1.779495e-03 Jsc
1.000000e+13 1.006181e+13 6.181443e-03 Jsc
1.000000e+14 9.815425e+13 1.845753e-02 Jsc
1.468000e+10 1.443658e+10 1.658165e-02 Jsc
1.468000e+11 1.333172e+11 9.184498e-02 Jsc
1.468000e+12 1.339589e+12 8.747334e-02 Jsc
1.468000e+13 1.482845e+13 1.011255e-02 Jsc
2.154000e+10 1.978589e+10 8.143511e-02 Jsc
2.154000e+11 2.339910e+11 8.630925e-02 Jsc
2.154000e+12 2.148265e+12 2.662564e-03 Jsc
2.154000e+13 2.226999e+13 3.388990e-02 Jsc
3.162000e+10 3.441390e+10 8.835876e-02 Jsc
3.162000e+11 2.920888e+11 7.625288e-02 Jsc
3.162000e+12 3.220032e+12 1.835300e-02 Jsc
3.162000e+13 3.055575e+13 3.365750e-02 Jsc
4.642000e+10 5.135490e+10 1.063098e-01 Jsc
4.642000e+11 4.830905e+11 4.069474e-02 Jsc
4.642000e+12 4.414239e+12 4.906536e-02 Jsc
4.642000e+13 4.684856e+13 9.232308e-03 Jsc
6.813000e+10 6.433214e+10 5.574436e-02 Jsc
6.813000e+11 6.719943e+11 1.365877e-02 Jsc
6.813000e+12 6.585891e+12 3.333467e-02 Jsc
6.813000e+13 6.320016e+13 7.235933e-02 Jsc
