Ytrue Ypred RelError Label
1.000000e+10 1.002440e+10 2.439619e-03 Jsc
1.000000e+11 9.999358e+10 6.417246e-05 Jsc
1.000000e+12 9.999768e+11 2.315526e-05 Jsc
1.000000e+13 9.998690e+12 1.310216e-04 Jsc
1.000000e+14 9.995068e+13 4.932121e-04 Jsc
1.468000e+10 1.466695e+10 8.890225e-04 Jsc
1.468000e+11 1.467886e+11 7.733515e-05 Jsc
1.468000e+12 1.467922e+12 5.336304e-05 Jsc
1.468000e+13 1.467883e+13 7.976608e-05 Jsc
2.154000e+10 2.153341e+10 3.059028e-04 Jsc
2.154000e+11 2.153802e+11 9.173570e-05 Jsc
2.154000e+12 2.153724e+12 1.279737e-04 Jsc
2.154000e+13 2.153649e+13 1.630273e-04 Jsc
3.162000e+10 3.161634e+10 1.157049e-04 Jsc
3.162000e+11 3.161788e+11 6.694730e-05 Jsc
3.162000e+12 3.161639e+12 1.141112e-04 Jsc
3.162000e+13 3.162096e+13 3.026082e-05 Jsc
4.642000e+10 4.641357e+10 1.384442e-04 Jsc
4.642000e+11 4.641800e+11 4.308745e-05 Jsc
4.642000e+12 4.641763e+12 5.111550e-05 Jsc
4.642000e+13 4.641816e+13 3.954746e-05 Jsc
6.813000e+10 6.812310e+10 1.012367e-04 Jsc
6.813000e+11 6.812206e+11 1.164885e-04 Jsc
6.813000e+12 6.812933e+12 9.887643e-06 Jsc
6.813000e+13 6.812965e+13 5.165264e-06 Jsc
