Ytrue Ypred RelError Label
1.000000e+10 1.000000e+10 5.321503e-14 Jsc
1.000000e+11 1.000000e+11 4.089355e-14 Jsc
1.000000e+12 1.000000e+12 0.000000e+00 Jsc
1.000000e+13 1.000000e+13 8.203125e-15 Jsc
1.000000e+14 1.000000e+14 1.640625e-14 Jsc
1.468000e+10 1.468000e+10 8.991044e-14 Jsc
1.468000e+11 1.468000e+11 2.868819e-14 Jsc
1.468000e+12 1.468000e+12 4.157708e-15 Jsc
1.468000e+13 1.468000e+13 1.224029e-14 Jsc
2.154000e+10 2.154000e+10 4.905623e-14 Jsc
2.154000e+11 2.154000e+11 8.217361e-15 Jsc
2.154000e+12 2.154000e+12 0.000000e+00 Jsc
2.154000e+13 2.154000e+13 8.160689e-15 Jsc
3.162000e+10 3.162000e+10 2.871278e-14 Jsc
3.162000e+11 3.162000e+11 8.107137e-15 Jsc
3.162000e+12 3.162000e+12 1.636869e-14 Jsc
3.162000e+13 3.162000e+13 6.139805e-14 Jsc
4.642000e+10 4.642000e+10 8.217788e-15 Jsc
4.642000e+11 4.642000e+11 1.222807e-14 Jsc
4.642000e+12 4.642000e+12 3.281856e-14 Jsc
4.642000e+13 4.642000e+13 3.281856e-14 Jsc
6.813000e+10 6.813000e+10 5.319187e-14 Jsc
6.813000e+11 6.813000e+11 4.120970e-15 Jsc
6.813000e+12 6.813000e+12 2.451082e-14 Jsc
6.813000e+13 6.813000e+13 4.506550e-14 Jsc
