Ytrue Ypred RelError Label
1.000000e+10 1.000539e+10 5.385960e-04 Jsc
1.000000e+11 1.000044e+11 4.369815e-05 Jsc
1.000000e+12 9.999210e+11 7.897619e-05 Jsc
1.000000e+13 1.000220e+13 2.203237e-04 Jsc
1.000000e+14 1.000104e+14 1.041750e-04 Jsc
1.468000e+10 1.467881e+10 8.093313e-05 Jsc
1.468000e+11 1.468501e+11 3.415824e-04 Jsc
1.468000e+12 1.468735e+12 5.006579e-04 Jsc
1.468000e+13 1.467887e+13 7.715908e-05 Jsc
2.154000e+10 2.154769e+10 3.569918e-04 Jsc
2.154000e+11 2.153320e+11 3.155245e-04 Jsc
2.154000e+12 2.152860e+12 5.294000e-04 Jsc
2.154000e+13 2.153557e+13 2.056569e-04 Jsc
3.162000e+10 3.160967e+10 3.265669e-04 Jsc
3.162000e+11 3.162239e+11 7.568943e-05 Jsc
3.162000e+12 3.163245e+12 3.938238e-04 Jsc
3.162000e+13 3.161954e+13 1.451616e-05 Jsc
4.642000e+10 4.641993e+10 1.545451e-06 Jsc
4.642000e+11 4.642913e+11 1.966307e-04 Jsc
4.642000e+12 4.641715e+12 6.133276e-05 Jsc
4.642000e+13 4.640778e+13 2.633170e-04 Jsc
6.813000e+10 6.810930e+10 3.038557e-04 Jsc
6.813000e+11 6.814208e+11 1.773627e-04 Jsc
6.813000e+12 6.812958e+12 6.145488e-06 Jsc
6.813000e+13 6.813140e+13 2.050688e-05 Jsc
