Ytrue Ypred RelError Label
1.000000e+10 1.782642e+10 7.826421e-01 Jsc
1.000000e+11 9.975596e+10 2.440375e-03 Jsc
1.000000e+12 1.002348e+12 2.348010e-03 Jsc
1.000000e+13 9.999272e+12 7.278954e-05 Jsc
1.000000e+14 9.980682e+13 1.931767e-03 Jsc
1.468000e+10 1.471302e+10 2.249524e-03 Jsc
1.468000e+11 1.436984e+11 2.112774e-02 Jsc
1.468000e+12 1.464211e+12 2.581084e-03 Jsc
1.468000e+13 1.468013e+13 8.840682e-06 Jsc
2.154000e+10 2.148072e+10 2.752217e-03 Jsc
2.154000e+11 2.389925e+11 1.095290e-01 Jsc
2.154000e+12 2.148917e+12 2.359931e-03 Jsc
2.154000e+13 2.159440e+13 2.525481e-03 Jsc
3.162000e+10 3.169833e+10 2.477353e-03 Jsc
3.162000e+11 3.153918e+11 2.556067e-03 Jsc
3.162000e+12 3.170155e+12 2.579013e-03 Jsc
3.162000e+13 3.153913e+13 2.557676e-03 Jsc
4.642000e+10 4.787939e+10 3.143874e-02 Jsc
4.642000e+11 4.653075e+11 2.385747e-03 Jsc
4.642000e+12 4.631043e+12 2.360392e-03 Jsc
4.642000e+13 4.651821e+13 2.115727e-03 Jsc
6.813000e+10 6.777356e+10 5.231710e-03 Jsc
6.813000e+11 6.797002e+11 2.348178e-03 Jsc
6.813000e+12 6.798767e+12 2.089116e-03 Jsc
6.813000e+13 6.796270e+13 2.455577e-03 Jsc
