Ytrue Ypred RelError Label
1.000000e+10 1.247305e+10 2.473053e-01 Jsc
1.000000e+11 1.000305e+11 3.046400e-04 Jsc
1.000000e+12 9.883824e+11 1.161764e-02 Jsc
1.000000e+13 1.041051e+13 4.105131e-02 Jsc
1.000000e+14 9.929466e+13 7.053389e-03 Jsc
1.468000e+10 1.411504e+10 3.848521e-02 Jsc
1.468000e+11 1.452832e+11 1.033274e-02 Jsc
1.468000e+12 1.387751e+12 5.466579e-02 Jsc
1.468000e+13 1.407805e+13 4.100468e-02 Jsc
2.154000e+10 1.992554e+10 7.495149e-02 Jsc
2.154000e+11 2.299508e+11 6.755269e-02 Jsc
2.154000e+12 2.149463e+12 2.106390e-03 Jsc
2.154000e+13 2.158515e+13 2.096141e-03 Jsc
3.162000e+10 3.293919e+10 4.172006e-02 Jsc
3.162000e+11 2.906137e+11 8.091822e-02 Jsc
3.162000e+12 3.146294e+12 4.967202e-03 Jsc
3.162000e+13 3.114487e+13 1.502620e-02 Jsc
4.642000e+10 4.909021e+10 5.752279e-02 Jsc
4.642000e+11 4.828414e+11 4.015804e-02 Jsc
4.642000e+12 4.517423e+12 2.683699e-02 Jsc
4.642000e+13 4.652081e+13 2.171746e-03 Jsc
6.813000e+10 6.020440e+10 1.163306e-01 Jsc
6.813000e+11 6.706477e+11 1.563524e-02 Jsc
6.813000e+12 6.828620e+12 2.292674e-03 Jsc
6.813000e+13 6.803250e+13 1.431087e-03 Jsc
