Ytrue Ypred RelError Label
1.000000e+10 1.000151e+10 1.507891e-04 Jsc
1.000000e+11 1.000064e+11 6.356881e-05 Jsc
1.000000e+12 9.999800e+11 2.004140e-05 Jsc
1.000000e+13 9.999896e+12 1.035190e-05 Jsc
1.000000e+14 9.999313e+13 6.872852e-05 Jsc
1.468000e+10 1.467988e+10 8.012471e-06 Jsc
1.468000e+11 1.468095e+11 6.487460e-05 Jsc
1.468000e+12 1.467955e+12 3.056574e-05 Jsc
1.468000e+13 1.467991e+13 6.296343e-06 Jsc
2.154000e+10 2.154291e+10 1.350569e-04 Jsc
2.154000e+11 2.153968e+11 1.497103e-05 Jsc
2.154000e+12 2.154198e+12 9.196153e-05 Jsc
2.154000e+13 2.153964e+13 1.659154e-05 Jsc
3.162000e+10 3.162057e+10 1.802342e-05 Jsc
3.162000e+11 3.161972e+11 8.999240e-06 Jsc
3.162000e+12 3.161691e+12 9.783364e-05 Jsc
3.162000e+13 3.162065e+13 2.070301e-05 Jsc
4.642000e+10 4.642149e+10 3.200502e-05 Jsc
4.642000e+11 4.641911e+11 1.906612e-05 Jsc
4.642000e+12 4.641862e+12 2.962600e-05 Jsc
4.642000e+13 4.641770e+13 4.948026e-05 Jsc
6.813000e+10 6.812594e+10 5.954513e-05 Jsc
6.813000e+11 6.812593e+11 5.977536e-05 Jsc
6.813000e+12 6.812265e+12 1.078591e-04 Jsc
6.813000e+13 6.812389e+13 8.966071e-05 Jsc
